"","x"
"44","Interesting article on health care worth reading: Concerns grow that healthcare overhaul won't cut costs - http://tinyurl.com/ks5q2x"
"45","RT @Reuters    Florida says several states to file healthcare lawsuit http://link.reuters.com/sac74j"
"46","RT @thehill Senate GOP forces reading of 767-page healthcare amendment: paralyzing action in the chamber http://bit.ly/6CdKSU"
"47","doing a telletownhall with constituents to discuss healthcare tonight.  looking forward to the feedback"
"48","what a day! Massachusetts voters have echoed america in supporting the 41st vote AGAINST dem healthcare plan"
"49","Have set aside time tomorrow at 2pm to meet with any constituents traveling to DC to discuss Healthcare. 132 Cannon Building #healthcare"
"50","now off to channel 6 to tape Flash Point interview. hope to chat about healthcare"
"51","Update: Location Change - Congressman Posey to Host Healthcare Town Hall Meeting at the Brevard Commun.. http://bit.ly/817jG
 #politics"
"52","another healthcare roundtable this am  indian river has a model network for indigent care &amp; vero radiology tour was VERY informative"
"53","Congressman Posey to Host Healthcare Town Hall Meeting http://bit.ly/oPmbp
 #politics"
"54","RT @RepMikePence: RT @thenote: CBO Sees No Federal Cost Savings in Dem Health Plans: http://bit.ly/UpFCJ #healthcare #tcot #taxes"
"55","Was on @radiorhett this AM, in cmte now.  looking forward to a mtg with FL healthcare providers ltr to discuss health insurance reform ideas"
"56","finished a great Healthcare roundtable - I appreciate hearing from leaders in our community and their perspective on what needs to be done"
"57","RT @GOPLeader (VIDEO) Boehner Delivers Weekly Address, Offers Common-Sense Solutions,Not a Gov Takeover of #healthcare http://bit.ly/1Htfi7"
"58","House Republicans pledge to repeal healthcare, cut spending and cut taxes. Read more here http://pledge.gop.gov #pledge"
"59","The #healthcare takeover has $52 billion in new taxes on employers that already cannot afford to cover employees http://bit.ly/chTXV1 #tcot"
"60","On Floor in special order debate to discuss the problems of higher cost, less care and a corrupt process of Obama #healthcare bill.  #tcot"
"61","Catholic Bishops: statutory mandate needed to preserve intent of the Hyde amendment. http://tinyurl.com/ydr2bc9 #tcot #healthcare"
"62","The #healthcare bill has $569.2 billion in job-killing #tax hikes, during the deepest recession in a generation http://bit.ly/bOtfdx #tcot"
"63","Mt with docs/hospital staff to discuss #healthcare in St Mary. They oppose HR3200 Obamacare.  Want smart Gov Med-reform. #rs #handsoff #tcot"
"64","Three Catholic hospitals in Pennsylvania for sale. Future costs of new #healthcare law cited as major factor http://bit.ly/9lduMK #tcot #hcr"
"65","Stephen Levitt author of """"Freakonomics"""" on healthcare reform - consumers have no incentives to make decision http://bit.ly/9bCmmq #tcot #hcr"
"66","On Floor to speak on the negative impacts of Obama #healthcare bill on jobs.  Driving MDs into retirements &amp; bankrupting hospitals. #tcot"
"67","Dem amend provide SBA counseling to businesses after Dem healthcare proposal ruins them. Should be Red Cross given disaster.  #healthcare"
"68","In mark up of Health Care Bill with Ed/Labor Comm. Plan places our health cov decisions in hands of Gov healthcare dictator #rs #tcot"
"69","Meeting with staff of Bucktail Medical Center in Clinton County to discuss #healthcare and struggles of rural health providers."
"70","11 alarming #tax measures included in the #healthcare takeover http://bit.ly/9eRl98 #tcot #handsoff"
"71","On Floor to discuss the 2,000+ page Democrat government takeover of our #healthcare resulting in higher cost, less access &amp; lower quality."
"72","Listening to Leader Boehner speak in final hour of Pelosi #healthcare debate.  Tune in to C Span to watch. #rs #tcot"
"73","On House Floor speaking on how the Dem Healthcare bill will bankrupt rural hospitals/ cost rural health care jobs.  #rs #tcot #healthcare"
"74","Speaking to State College High School students on healthcare reform and other issues."
"75","Attending Special Bicameral GOP Conference on #healthcare."
"76","Obama #healthcare: A jobs bill!  It fires 30,000 priv loan lenders, hires 16,000 IRS agents, hired Scott Brown &amp; will hire 40 more Rep MOC"
"77","Speaking at AFSME Retirees Lunch in State College.  Addressing questions on issues including healthcare."
"78","Speaking to residents this AM  of Arnold Addison Court Apartments in State College regarding #healthcare"
"79","Obamacare proposal is like burning the house down to fix a leaking faucet.  Americans want cost-effective solutions!. GOP.gov #healthcare"
"80","Speaking on flawed student loan provisions that are in the Obama #healthcare bill.  Will cost 30,000 jobs &amp; increased loan default. #tcot"
"81","Speaking at Warren County Chamber of Business &amp; Industry this morning on economy, healthcare &amp; energy.  Taking questions."
"82","On floor to discuss the Senate #healthcare bill that will be soon be pushed through the House for vote.  Obamacare 2.0 is still gov takeover"
"83","Democrat #healthcare bill funded on Medicare Cuts including $128.8B to hospitals, $56B Home Health, $14B Skilled Nsg, $11B Hospice #rs #tcot"
"84","On Floor to speak on Pelosi #healthcare plan &amp;impact on senior citizens.  Medicare cuts of 1/2 trillion $ are unacceptable. #rs #tcot"
"85","Obamacare 2.0: $600 million  Vermont State Sweetener subsidizing VT Medicaid to buy #healthcare votes.  PA taxpayers will pay VT bill  #tcot"
"86","The government will run up a $1.5 trillion deficit this year - 11 times the ten-year """"savings"""" claimed by Dems in the #healthcare bill #tcot"
"87","On House Floor in Special Orders debate discussing negative consequences of Pelosi #Healthcare Bill and Republican alternatives. #rs #tcot"
"88","Speaking to Centre Co Medical Society re status #healthcare reform bills reimb cuts, inc bureaucracy, mandates &amp; business costs #rs #tcot"
"89","Non-Partisan CBO -The new #healthcare law does not lessen budget pressures http://bit.ly/b1QE6V Or premiums http://bit.ly/8Y4YJE #tcot #hrc"
"90","On the House Floor speaking on the crushing of small business &amp; jobs by the healthcare bill 1099 requirement &amp; federal regulations."
"91","Stopped by Williamsport Hospital to discuss #healthcare with staff and former co-workers."
"92","Breakfast meeting in Titusville (Crawford County) to discuss healthcare issues."
"93","Visiting Venango Oncology Hematology Association in Franklin to talk healthcare."
"94","Attending Congressional Healthcare Caucus meeting featuring presentation on Health Savings Accounts &amp; consumer-directed health care."
"95","On Floor in special orders to address increase in #healthcare cost of Obamacare according to President's Center for Medicare &amp; Medicaid Svcs"
"96","First order of business for the Debt Commission - examine new costs associated with #healthcare reform http://bit.ly/bRTeib #tcot"
"97","Meeting with Physician in Centre County to discuss  concerns with Obama #hcr and better/innovative ideas for sustainable healthcare."
"98","The #healthcare vote came down to how many arms could be twisted to save the Obama presidency and Pelosi speakership #tcot #handsoff"
"99","Spkg on how #healthcare bill expands Medicaid beyond capacity to absorb pts &amp; incrs # Drs that do not accept Medicaid from 40% to 60% #tcot"
"100","Attending Congressional #Healthcare Caucus with with Senators and Doctors Tom Coburn and John Barrasso"
"101","Obamacare 2.0: Creates #healthcare czar that will dictate price controls &amp; will ultimately lead to less access to quality healthcare. #tcot"
"102","Obamacare 2.0: What Dem leaders saying about abortion coverage? """"If Stupak admend passes more children will be born"""" Duh! #tcot #healthcare"
"103","Obamacare imposes more than 100 new government mandates on private individuals and private businesses. #healthcare"
"104","Speaker Pelosi stated this week """"We have to pass the Bill (healthcare) so that you can find out what is in it""""."
"105","Mtg with constituent Damion to discuss concerns of healthcare proposal as well as service/safeguards local insurance brokers .provide"
"106","On the House Floor to speak on smart government solutions to improve #healthcare with the Congressional Health Care Caucus.."
"107","WH #Healthcare Summit or Plummet?  It all depends on whether the President brings a whiteboard to start over or.a hammer to bully bad ideas!"
"108","Attending Congressional #Healthcare Caucus to discuss �Failure to Address the Cost of Defensive Medicine�."
"109","Mting Penn State &amp; Hershey Medical Center Admin re: #healthcare supply side strategies including family practice education/residency trng"
"110","On the House Floor speaking in special order debate.  Discussing healthcare, the lack of transparency by the Democratic leadership and jobs."
"111","Per Medicare agency: Sen. #Healthcare bill will INCREASE ins premiums by up to $2,100/yr for families with private health care. #rs #tcot"
"112","The Senate plan for a #healthcare gov takeover is 2,700 pages long, costs nearly $2.5 trillion with $518 billion in new taxes."
"113","Nebraska will receive $100M for its state Medicaid program in Senate's #healthcare bill for Senator's vote. YOU will pay for it! #rs #tcot"
"114","Nebraska Scores Big: What can only be described as pay for play the Senate healthcare plan bought the 60th vote with a backroom deal"
"115","In Special Order debate on #healthcare..  Discussing failing report that the Medicare agency gave to the Pelosi healthcare plan! #rs #tcot"
"116","Radio interview with Gary Stormer on WCED.  Taking calls from listners.  Call-in poll  on show results:  100% oppose Pelosi healthcare bill."
"117","Guest speaker at DuBois Area Chamber of Commerce Breakfast.  Talking JOBS, fighting I-80 tolling, healthcare and taking questions."
"118","In Ed &amp; Labor Com debate on the Pelosi #healthcare bill.  PA families now covered by PA CHIP face higher costs they can't afford! #rs #tcot"
"119","Speaking at Capital rally opposing Pelosi governmentrun #healthcare.  plan that raises taxes, guts ChildrensHIP, &amp; cuts Medicare.  #rs #tcot"
"120","On House Floor speaking on negative economic impact of Pelosi #healthcare bill on farmers per the  PA Farm Bureau. #rs #tcot #agriculture"
"121","Reading Pelosi #Healthcare Bill includes money for veterinarians and paper co. altern energy taxcredit repeal. This is healthcare? #rs #tcot"
"122","Speaking this aft at Unite PA.org's Health Care Town Hall Rally-Clarion University reading/discuss the Pelosi #healthcare bill. #rs #tcot"
"123","High-risk among small % of citizens most needing #healthcare reforms.  If Pelosi plan allows rationing for them what about rest? #rs #tcot"
"124","In Ridgway (Elk County) for meeting tonight with local citizens.  Reading the Pelosi #healthcare bill. &amp;discuss the consequences.  #rs #tcot"
"125","H.R.3962 the 1,990 page Pelosi #healthcare bill is a halloween nigjhtmare. Taxes, cuts to seniors, gov-run. All tricks/No treats! #rs #tcot"
"126","On floor speaking against D healthcare cuts to senior's Medicare Advantage program.  Reform should improve #healthcare not soak the seniors."
"127","On the House Floor preparing to begin Special Order debate on the impact of the proposed Democrat #healthcare plan on Small #Business"
"128","Meet with Venango Cnty MD practice. &amp;gt; 50% of MDs being &amp;gt; age 50 Dem #healthcare bill Medicare cuts/burden will drive out providers #rs #tcot"
"129","In Special Orders debate outlining the State unfunded mandates &amp; Medicare CUTS levied by HR3200/Senate Baucus #healthcare bills. #rs #tcot"
"130","Speaking on HR3400 Empowering Pts First Act for tort reform.  Yrly Medical Liability=$26B and Defensive Medicine&amp;gt;$100B #healthcare #rs #tcot"
"131","Opposing Democrat #healthcare  proposal that includes half a trillion $ cuts to Medicare including CUTS to Hospice and Medical Equipment."
"132","Participating in Healthcare special orders.  Talking solutions for #healthcare access, affordability, quality and choice."
"133","On House Floor speaking on need for medical liability reform that cost #healthcare system $26B a year.  HR3400 provides tort reform. #rs"
"134","Meeting with HHS Secretary Sebelius to discuss the  #healthcare solutions proposed by House Republicans"
"135","Touring National Institutes of Health Clinical Research Hospital. An engine of discovery for #healthcare advancement."
"136","Speaking to #healthcare therapy provider conference in Minneapolis regarding smart-gov solutions to hc access, affordability and quality."
"137","Addressing post-acute Rehab Service Managers on impacts of #healthcare Bill and rehab issues.  Medicare and medical device cuts a problem."
"138","Townhall meeting at Golden Living Nursing Home in Oil City with area residents to discuss #healthcare and other issues."
"139","On House floor to speak on #healthcare.  Time to go back to drawing board. Include all members in addressing cost, access and quality"
"140","Small Business Comm hearing The Challenges of 2009 H1N1 Influenza and potential Impact on Small Business and Healthcare Providers"
"141","Meeting. with representatives from district rural hospitals to discuss theiir serious concerns with the proposed #healthcare bill"
"142","Starting morning at Dubois Regional Medical Center to discuss Medicare Wage Index.  Gov system punishes rural #healthcare Nd Informed change"
"143","Finished House floor 1 minute speech on GOP Health care plan to improve access, affordability, quality and choice.  #healthcare #rs #tcot"
"144","On house floor speaking on  ill-proposed Democrat Health Care bill.  Check out better solution for America at GOP.gov #rs #tcot #healthcare"
"145","Town Hall mtg-Centre Hall, PA with State Rep  Benninghoff. Talking healthcare, economy, dairy, gov intrusion and their concerns. #rs #tcot"
"146","Conducting Town Hall Mting at 9 AM in Dubois PA host- AARP.  Looking fwd to hear and talk healthcare/energy/Dem deficit #rs #tcot #handsoff"
"147","Ed/Labor healthcare bill markup to vote after 20 hour all-night session ending at 6 AM this morning.  #rs #healthcare #tcot #handsoff"
"148","Hour 17 (3 AM) of Ed/Labor Health Care Bill mark up continues.  Costs, Gov Takeover and Bureaucracy Grows! #rs #healthcare #tcot"
"149","Hour 15 Ed/Labor Health Care Bill markup.  Despite best effort Bill will have dire conseq. on access/afford/ quality/choice #healthcare #rs"
"150","Dem amend provide SBA counseling to businesses after Dem healthcare proposal ruins them. Should be Red Cross given the disaster.  #rs #tcot"
"151","A.t Lock Haven Univ Physician Assist prog  A workforce supply side solution to incr healthcare access/affordability #rs #tcot #kcon #patcot"
"152","RT @GOPLeader CBO Confirms GOP Plan Will Lower #HealthCare Premiums, Reduce Deficit Without Tax Hikes http://bit.ly/272GGb"
"153","Video of my interview with David Asman of Fox Business regarding healthcare reform. http://bit.ly/V6PSs"
"154","Photo: Lummis participates in a GOP Women�s press conference on healthcare reform on July 24, 2009. http://tumblr.com/xpv2g9xd1"
"155","Video: Lummis delivers a House floor speech on the Democrats� healthcare reform bill. http://tumblr.com/xpv2hwbd9"
"156","What About Pre-Existing Conditions? - I personally know many individuals for whom the current healthcare... http://tumblr.com/xpv3r896s"
"157","Video: Part 1 - Lummis� Gillette town meeting on healthcare reform. http://tumblr.com/xpv2ykolo"
"158","Video: Part 2 - Lummis� Gillette town meeting on healthcare reform. http://tumblr.com/xpv2ykobs"
"159","Video: Part 3 - Lummis� Gillette town meeting on healthcare reform. http://tumblr.com/xpv2yko1n"
"160","Audio: Lummis discusses healthcare reform with Greg Corombos of Radio America. http://tumblr.com/xpv2l6pee"
"161","Audio: Rep. Lummis discusses healthcare reform with Joe Kenney of KOVE Radio in Lander, Wyoming. http://tumblr.com/xpv2islkr"
"162","Video: Lummis participates in a GOP Women�s press conference on healthcare reform. http://tumblr.com/xpv2gdb89"
"163","The Democrats' Healthcare Bill - By the Numbers - Important numbers relevant to the House Democrats�... http://tumblr.com/xpv2elnab"
"164","Let's Talk Healthcare Reform - There is no doubt we must reform America�s healthcare system. Too many people... http://tumblr.com/xpv2d4o6e"
"165","Lungren Calls for Repeal of Part of Healthcare Reform - http://ow.ly/1WlHE #HCR #IRS #tcot"
"166","I watch a lot of CSPAN, Mr. President and Speaker Pelosi, but I haven't seen your healthcare negotiations yet...http://bit.ly/4UpD5I #tcot"
"167","Thanks to @newtgingrich for getting my health care bill, HR 3438, some traction: http://bit.ly/dcUEN1 #healthcare"
"168","Great Team Oversight report on costs defensive medicine add to your healthcare bill: http://bit.ly/9re7KX will Pelosi and Obama listen?"
"169","Getting ready to go on Fox and Friends to debunk Obamas czars (http://tinyurl.com/kvx9gr),Rangel &amp;healthcare.Tune in!#tcot"
"170","Thank you for sharing with federal employees:  http://bit.ly/rSoX7 Let's keep good workers in their healthcare/FEHBP programs. #tcot"
"171","going on @cnn radio to talk #healthcare live at 11:45 a.m. eastern http://bit.ly/14njTY"
"172","offered amdt to protect choice in #healthcare (voted down), my next amendment coming within the hour LIVE VIDEO http://is.gd/1B0kI"
"173","RT @GOPLeader RT @VFWHQ National Healthcare Bill Betrays Veterans-VFW urges �no� vote on H.R. 4872 http://ow.ly/1p4dn #hcr"
"174","headed to the @housefloor to vote. if you haven't, be sure to visit http://reichert.house.gov/HealthCare/ &amp; share your opinion! #healthcare"
"175","Just finished speaking at a Congressional Global Health Caucus Briefing about #healthcare here and across the world."
"176","is live on the line now with constituents talking #healthcare http://is.gd/2bVUg"
"177","Ways and Means Committee just held the final vote on the gov't-run #healthcare bill: I voted no"
"178","Heading to Olympia for Inside Olympia and Comcast Newsmakers tapings -- good opportunities to discuss #healthcare and the #economy"
"179","headed down to the @housefloor to speak during 1-minutes on #healthcare, tune in online http://is.gd/1HDpk"
"180","RT @reichertpress Reichert on RedState: Why is AARP Supporting Proposed Medicare Cuts? http://is.gd/3DoVs #healthcare #hcr"
"181","just shared one of the #healthcare stories submitted on my website in a @housefloor speech http://bit.ly/49dQsx"
"182","my speech on the motion to protect seniors' benefits #hcr #healthcare http://bit.ly/TpJeQ"
"183","#healthcare debate taking place on the @HouseFloor, tune in - I will be speaking soon."
"184","just launched an interactive site on health care - share your opinion in the poll or health care story http://reichert.house.gov/HealthCare/"
"185","I will be talking #healthcare on the @housefloor shortly - tune in http://c-span.org/ #hcr"
"186","text of Dave's health care floor speech: http://bit.ly/4jepVn via @addthis #healthcare"
"187","http://twitpic.com/ah8d6 - Dave talking with staff about #healthcare mark-up in Ways and Means committee tomorrow http://is.gd/1Acur"
"188","RELEASE: Reichert Statement on Senate Passage of Government-Run Health Care #HCR #healthcare #senate http://is.gd/5A0AQ"
"189","just finished a great #healthcare telephone townhall with seniors - thanks to all who joined!"
"190","http://twitpic.com/aj8ee - Dave takes his seat as the Ways and Means #healthcare mark-up begins http://is.gd/1B0YC"
"191","I'm @ Renton Rotary with 50 constituents discussing health care and job creation #economy #healthcare #wa08"
"192","thanks to all who joined the call! #healthcare"
"193","Today is the 3month anniv of healthcare overhaul. I am concerned about new burdens it will put on businesses. http://tinyurl.com/28wmsm2"
"194","just released my response to the President's #healthcare address, what are your thoughts?  http://is.gd/35Xs2"
"195","offering an amendment to protect Americans freedom to choose their #health plan now http://is.gd/1B0k #healthcare"
"196","Great discussion with the  @BobRiversShow #healthcare #bipartisanship and working together to get things done"
"197","in case you missed it, here's the link to my appearance on @FoxNews talking #healthcare #HCR http://www.youtube.com/watch?v=6GaGEzX-nLk"
"198","watch my recent segments on Comcast Newsmakers http://is.gd/5nDXE topics: #economy Howard Hanson Dam #flooding #healthcare #hcr09"
"199","Tune in - I will be talking #healthcare today with Neil Cavuto on the Fox News Channel around 1:20 p.m. pacific/4:20 p.m. eastern"
"200","tune in tonight to hear my comments on """"Inside Olympia"""". TVW - 10 p.m. tonight or available online here http://is.gd/4TS4H #healthcare"
"201","WATCH NOW: I will be speaking on the final chance to amend the #healthcare bill, to protect seniors benefits, tune in to c-span #hcr"
"202","my #healthcare segment on MSNBC from earlier this afternoon http://bit.ly/3GmUA3 #hcr"
"203","will be appearing on MSNBC at 12:40 pm eastern time to talk #healthcare. tune in!"
"204","RT @cathymcmorris   Just had a great bloggers conference call on #healthcare with Reps. @DaveReichert and Doc Hastings: http://pic.gd/d4e5"
"205","will be speaking about #healthcare on the @HouseFloor shortly, tune in to C-SPAN! #hc09 http://is.gd/4Mebj"
"206","http://twitpic.com/n2r3b - Dave addresses reporters today regarding his inquiry with AARP #healthcare (with @GOPconference Chairman Mike Pen"
"207","listen to my interview with @KUOWconvo live at 12:06 pm pacific today! http://is.gd/4y0A8 #healthcare and my AARP investigation"
"208","sent my follow-up letter to AARP this morning - read it here http://is.gd/4kYq0 #healthcare"
"209","RT @reichertpress news: NEWS: Reichert Launches Investigation into AARP�s Support for Medicare Cuts http://bit.ly/5x5t4 #healthcare"
"210","http://twitpic.com/h5ppr - Dave talks with @kiro7seattle anchor Angela Russell after President Obama's #healthcare address to Congress"
"211","talking live now on komo newsradio on #healthcare"
"212","live on Dori Monson now talking #healthcare - tune in! http://is.gd/2neNJ"
"213","getting ready to go on KONG to talk #healthcare - tune in, live at 7:45 am"
"214","in case you missed it: Reichert talks #healthcare on @MSNBC http://bit.ly/j5iKn"
"215","will be on msnbc in about 5 minutes, talking #healthcare - tune in!"
"216","RT@reichertpress just sent out Dave's latest #healthcare alert 2 those signed up - didn't get it? take the poll &amp; sign up http://is.gd/1I7Yb"
"217","RT@cathymcmorris on a blogger conference call with @DaveReichert &amp; Rep. Doc Hastings talking with bloggers back home about #healthcare"
"218","spoke on the @housefloor about #healthcare today WATCH the video: http://bit.ly/2STLca"
"219","just talked with @KOMOnewsradio about #healthcare"
"220","Ways and Means has reconvened for the #healthcare mark-up, tune in http://is.gd/1B0kI"
"221","committee has recessed until 7 pm eastern #healthcare"
"222","just held RECORDEDVOTE#4: Eliminate the govt-run public plan if patients� wait times for med services exceed a certain threshold.#healthcare"
"223","speaking on an amendment in #healthcare mark up http://is.gd/1B0kI"
"224","amendment debate in #healthcare markup is beginning"
"225","Washington Post Breaking News Alert -- CBO Chief: Health Reform Measures Would Weaken Economy http://is.gd/1Bfg1 #healthcare #economy"
"226","speaking now in the #healthcare mark-up"
"227","Blog update: RECORDED VOTE #1: Reichert seeks more time to review the 1,018 page #healthcare bill http://is.gd/1B6Cv"
"228","Ways and Means Hearing just began - tune in online: http://is.gd/1B0kI #healthcare"
"229","on a bloggers conference call with @cathymcmorris to talk #healthcare"
"230","about to speak on the @housefloor on #healthcare, tune in"
"231","Six months later: Health care reality differs from the rhetoric (Rep. Phil Roe) - The Hill's Congress Blog http://t.co/qyp76kt  #healthcare"
"232","WARNING: Healthcare Overhaul will Increase Costs for Seniors... http://bit.ly/cmbPII"
"233","Six months later: Reality Differs from the Rhetoric @DailyCaller http://bit.ly/9KeEmn  #healthcare #IPAB #GOP"
"234","RT @GOPWhip: Please RT: Americans have spoken &amp; they do not want a government takeover of their #healthcare #handsoff #hc #hcr #tcot #gop"
"235","RT: @thehill FROM THE FLOOR:Healthcare protesters crowd House gallery:Visitors gallery remained packed on Sat evening...http://bit.ly/2GBeNu"
"236","Check out my weekly column: Six Months Later: Reality Differs From The Rhetoric... http://bit.ly/bdyZaK @AmandaRLittle #healthcare"
"237","Greeneville Sun: Healthcare Issue Raised Freshman Roe's Stature... http://www.greenevillesun.com/story/308174"
"238","RT @GOPWhip: Pls RT: Dems' trillion dollar #healthcare overhaul will take America in the wrong direction #handsoff #hc #hcr #tcot #gop"
"239","RT @GOPWhip: We are truly at a critical point in this country's history. We are at a crossroads #hc #hcr #healthcare #handsoff #tcot #gop"
"240","ICYMI - New Video: Voices of Republican Doctors http://bit.ly/4ntckW #healthcare #healthreform #handsoff #hc"
"241","Pelosi yesterday: """"But we have to pass the bill so that you can find out what is in it..."""" Really? #healthcare #hc #hcr #handsoff"
"242","#HCR Govt takeover of #healthcare bill has $52 billion in new taxes on American job creators http://j.mp/a4CQs7"
"243","RT @WMRepublicans#healthcare #taxes Democrats Confirm Their Health Bill Penalizes Married Couples http://bit.ly/8PiFq6"
"244","RT @GOPLeader Pelosi�s mega-bureaucracy exposed: Here�s the chart Speaker Pelosi doesn�t want you to see http://bit.ly/1GwO1K #healthcare"
"245","RT @GOPLeader CBO Confirms GOP Plan Will Lower Healthcare Premiums Reduce Deficit W/O Tax Hikes on Families &amp; Small Biz http://bit.ly/272GGb"
"246","RT @GOPLeader Dems �Doc Fix� would �increase Medicare premiums� the AP reports http://bit.ly/1b07nw #healthcare"
"247","RT @GOPLeader RT @cqpolitics Poll Tracker: Americans Fret More About Economy Than #HealthCare http://bit.ly/2mbRm2"
"248","THE HILL - Current House Dem Whip Count on #healthcare bill http://j.mp/94Cidv #hc #hcr"
"249","RT @GOPWhip Worried about the Dems' health care plan? Watch this &amp; RT: http://tinyurl.com/ko37md #tcot #handsoff #cantor #healthcare"
"250","Video of Speaker Pelosi's comments from yesterday http://j.mp/aD44Iw #hc #hcr #healthcare #handsoff"
