"","x"
"93","Fattah thanks PA Sens. Casey &amp; Specter for historic healthcare vote: http://tinyurl.com/yeu3ldq"
"94","Fattah: Here's how healthcare benefits you: http://go.usa.gov/iJh #hcr"
"95","I support workers, and I support Gov. Rendell's executive order on home healthcare aides: http://tinyurl.com/2g2eyxu"
"96","Fattah: Time is now for real healthcare reform to begin. http://tinyurl.com/y8bk2ls"
"97","Fattah casts historic vote tonight as Affordable Healthcare Act passes in the House http://tinyurl.com/y9576db"
"98","Fattah speaks with Thera Martin Wed. 9/9 @ 10 am. Healthcare, President's Speech, Legislation, more:  http://900amwurd.com/2008/"
"99","Fattah will appear on Fox with Neil Cavuto today at 4 to discuss Fattah's call to Democrats to move forward on healthcare."
"100","Fattah: Philly's small businesses will win big with healthcare reform: http://tinyurl.com/ylxhdup"
"101","Fattah hosted Healthcare 101 for small businesses. Mayor Nutter was a guest. Read it here: http://tinyurl.com/3a5ol98"
"102","Join me at """"Healthcare 101: The Healthcare Law And Your Business"""" &amp; get valuable info: http://healthcare101.eventbrite.com"
"103","Stood with our president at the signing of the healthcare bill. A proud moment for our country."
"104","Fattah will talk healthcare on Fox News Saturday at 11 a.m. with Neil Cavuto, live from the Newseum in Washington."
"105","Fattah: Student Loan Reform as Part of Healthcare Bill a Historic """"Win-Win"""" 
http://tinyurl.com/yeytwka"
"106","Fattah - March Madness for Healthcare Means Victory for All Americans. Republicans Score Zero: http://tinyurl.com/ykuxohf"
"107","Fattah: 2nd Congressional District will win big with Healthcare. Facts here - http://tinyurl.com/y9l37s6"
"108","Fattah appears this morning with President Obama at Arcadia U., Montgomery County PA, to rally for healthcare."
"109","Fattah will appear with President Obama at Arcadia University Mon. March 8th to promote healthcare."
"110","On Healthcare: Step up or step out of the way: http://tinyurl.com/yk6tovk"
"111","Fattah will appear on """"America Live"""" with Megyn Kelly on Fox News discussing healthcare today at 2:30 p.m."
"112","Fattah responds to Republican attacks on healthcare: http://tinyurl.com/yj7t9jy"
"113","Fattah calls on colleagues to move on healthcare: http://tinyurl.com/yjhyskb"
"114","Fattah: Healthcare mandate came from national election, not Mass. special election: http://tinyurl.com/y86hhoo"
"115","Fattah will be featured on Fox News at 4:30 today discussing healthcare"
"116","Fattah congratulates Senate Democrats on passage of Healthcare Reform Bill. Statement here: http://tinyurl.com/y9qksnv"
"117","Fattah will appear on Fox News Channel with Neil Cavuto at 4:06 EST to talk Healthcare"
"118","Fattah cites cities, metro areas as big winners in Affordable Healthcare Act http://tinyurl.com/yho46hf"
"119","Fattah will vote yes for Affordable Healthcare Act this week. Statement here: http://tinyurl.com/yg3pqja"
"120","Fattah to discuss healthcare on Fox News America's Newsroom, Thurs 10/22 @ 10:12 am"
"121","Fattah joined Speaker Pelosi, Reps Brady, Schwartz, and citizens impacted by inadequate Healthcare: http://tinyurl.com/l44cf7"
"122","Fattah announces $700K Stimulus grant to train Philadelphia healthcare professionals http://tinyurl.com/lu8hap"
"123","Fattah's weekend: Fri. Healthcare Forum in Philly with Unitarian &amp; Lutheran churches, Sun. Bike Philly event with his daughters."
"124","Fattah: """"President Obama is right ... Waiting time is over on healthcare reform."""""
"125","Fattah appears with E. Steven Collins on Philly's 107.9 WRNB FM 8 am Sun, Aug 30 to discuss Ted Kennedy, healthcare, more"
"126","Fattah: Healthcare public option is similar to gov't insurance plans Americans use every day. http://tinyurl.com/m3al2p"
"127","Fattah advocates Washington D.C. """"March For Healthcare"""" in support of reform with a public option. http://tinyurl.com/l5u8yz"
"128","Chaka Fattah will appear on Fox News Channel's """"Happening Now"""" to discuss healthcare and the public opiton at 11:30 a.m. today."
"129","Fattah joins HHS Secretary Sebelius, Healthcare Townhall Mtg, Sun. Aug. 2nd, 3 p.m., Nat'l Constitution Ctr., http://tinyurl.com/lhlydc"
"130","Want to read the health care bill for yourself? You can do so here. http://tinyurl.com/n7nuyl"
"131","Urban Caucus Chair Fattah urges caucus members to get the job done on healthcare reform. http://tinyurl.com/m7ooz2"
"132","Health care bill -- for those who would like to read it, we have posted the bill to our website.  http://pingree.house.gov"
"133","Waiting for the Secretary, making their thoughts known.  People are so ready for health care reform! http://yfrog.com/67f7vdj"
"134","Protesters outside DC office (5 of them) shouting, """"Kill the bill, or your career is dead!"""" I came to fight for health care, not a career."
"135","The health care debate is winding down, before too long the votes will be cast and we will move forward with reform -- tonight!"
"136","Going to start morning of health care debate with meeting of pro-choice caucus.  Dismal and long night watching bad ammendment allowed..."
"137","Back in DC, stop by the Campaign for America's future conference, lots of progressive health care talk. Everyone knows--must be this year!!!"
"138","Started the day speaking to health care activists, several wonderful people from Maine!  http://yfrog.com/3xlknlj"
"139","Rep. Ryan is showing a great chart of the """"do-nothing"""" health care plan that the other side is promoting.  We can't afford to sit back!"
"140","The health care debate is coming to an end, I am looking forward to the vote &amp; heading back to Maine in the morning. Could use some sleep!"
"141","In Rules Committee, Defense Appops bill has pay raise for military, better health care and works on end of """"stop loss,"""" all long overdue."
"142","Rep. King of Iowa, is arguing why insurance companies can fix our health care crisis...I like Steve, but just DON'T agree...."
"143","Caucus today is discussing health care with David Axelrod, listening to White House plans, this is moving fast and very important to Maine."
"144","Great AARP tele-townhall to talk with their members about health care/6500 on line, more questions than we could get to, people are ready!"
"145","In Rules Committee, Health care....on CSPAN2."
"146","House releases health care bill this morning, with a public option."
"147","Still in Rules Committee, 8th hour on health care bill.  Comparing Constitution copies with my seatmates...handy to have one close by today."
"148","In caucus talking health care. For all of you who have asked, of course I am insisting on a public plan! The President is weighing in. Good!"
"149","The Senate version of health care bill is back, I'm in Rules committee working on 2 minor changes, final House vote should be tonight."
"150","Rep. Bachman on the floor tonight too, she and I don't seem to agree on health care reform either...."
"151","Back in the Rules Committee tonight, finalizing the Health Care reform bill that will likely be voted on tomorrow in Congress. Can't wait!"
"152","Just returned from White House and discussing health care with President, he is firmly committed to this important issue, as am I."
"153","The """"managers amendment"""" for the health care bill was just released-- means a good chance we will vote on health care within the week!"
"154","Passing the health care bill will be complicated if the MA Senate seat turns Republican, but it is critically important."
"155","Next Rules panel will be the anti-abortion amendments, a lot of health care votes are being withheld looking for stricter language, painful."
"156","Dinner with Penobscot Doctors, everyone wants health care reform.  Recent survey of Maine Docs, 50% want single payer....wow, big change."
"157","President meeting with caucus, sorry to miss that but waiting to see if I can say a few words on the floor about health care reform."
"158","I am on the House floor discussing Veterans benefits including health care and providing advance funding for these vital needs."
"159","On House floor talking about health care reform!"
"160","Going to talk about health care reform on the floor tonight, starting now, such an important bill!!!!"
"161","In Portland for gathering with Secretary Sebelius to talk health care, particularly challenges for women.  50,000 uninsured women in Maine."
"162","Breakfast with Speaker, all talk is about health care, many variables yet to be decided, dispute is over public plan and funding mechanism."
"163","Rep. King, like many other Republicans, don't believe that health care should be a basic right-- I have a philosophical disagreement."
"164","Rep. Gohmert uses his own unique titles tonight for bills in front of Congress, like """"Crap and Trade"""" bill and """"Health Care Deform."""""
"165","House must vote before August recess or it leaves much time for special interests who oppose health care reform to lobby in oposition."
"166","Getting ready to start debate on the rule for the health care bill.  This sets the conditions for amendments and debate today."
"167","The President focused on jobs and the economy, support for small businesses and reminded us of the costs of our broken health care system!"
"168","@careid69 Interesting question + thanks for reaching out. I will keep your thoughts in mind when this issue comes up for a vote."
"169","Signing! The beginning of health care for everyone, at prices we can afford! http://yfrog.com/281mnj"
"170","Heading to Bangor for event with Commerce Secy. Locke, major broadband investment in rural Maine.  Great for econ dev, schools, health care!"
"171","Great piece in the PPH--what would happen if you ran a burrito restrnt like the health care system.  (Makes me hngry!) http://tiny.cc/hwmb4"
"172","Rep. Dingell is in the chair this morning, universal access to health care has been his life long cause.  He is longest serving member."
"173","Back in Speaker's chair. I really do other things here too, this is just my week.  Lots of health care meetings today, getting down to wire."
"174","Coast 93.1 with Tim and Eva, lots of health care talk and a little shopping cart discussion too... http://yfrog.com/7hy7kpj"
"175","Speaking tonight on the floor of House (and CSPAN) around 8 to 
lead the dialogue about healthcare.  Getting closer to a 
bill every day...."
"176","Meeting all morning on health care bill details. This bill is getting much closer to coming to the floor of the House, perhaps even October."
"177","Looking forward to hearing the President tonight, long day of health care conversations."
"178","About to talk briefly on the House floor about health care reform and why there should be no delay in taking action."
"179","Republicans are using delay tactics, starting the day with a motion to adjourn.  We will never get to health care vote at this rate. Sad."
"180","About to do a tele-town hall on health care, looking forward to hearing from Mainers with their thoughts and questions!!"
"181","Just did Biddeford Public Access interview, next 1pm MPBN call in on health care. http://yfrog.com/0v2wjj"
"182","The """"Freshman Hour"""" tonight will be discussing health care.  I am looking forward to a late night CSPAN chat about this critical issue!"
"183","I was honored to be honored by the Maine People's Alliance tonight...they are working hard on health care!!! http://twitpic.com/6pna0"
"184","Visited New England Rehab Hospital, talking about health care reform plans coming up and touring facility. Lots to consider about new plan."
"185","Great meeting with Biddeford/Saco businesses at the impressive green train station, windmill working hard today! #1issue..fix health care!"
"186","So cold and rainy today! Lots of meetings catching up with Maine groups on issues ranging from health care to wilderness areas."
"187","President taking questions on budget issues ranging from health care to Peace Corps plus economy, energy, farms....http://twitpic.com/2m84e"
"188","Great meeting with Rahm &amp; 6 freshmen legislators...I talked about Maine needs in budget.  Health care, energy, education, vets..long list"
"189","Glad to be back in Maine- too warm in DC and still plenty of snow here, people are anxious to see stimulus money working and health care!"
"190","@RMSmithJr thanks for asking, the """"deeming"""" mechanism is not being used for the Rule on the health care vote."
"191","@Rigbyfab4 makes me more careful about what I say -- and what beer I drink!"
"192","Filling out repeat medical forms is worse than annoying: it hurts quality care. My hearing on new health IT standards: http://bit.ly/cKXz9x"
"193","I understand why my GOP friends are still sensitive about evoking our former president, but if you get """"Obamacare,"""" I get """"Bush tax cuts"""""
"194","RT @HealthCareGov: Announced today: New steps to hold insurance companies accountable and halt unreasonable premium increases http://bit ..."
"195","RT @HealthCareGov: Our new online tool allows you to start searching for health coverage directly from your own website or blog http://b ..."
"196","RT @HouseDemocrats: President Obama about to sign our healthcare reform legislation into law. Watch as history is made: http://bit.ly/9qJpbQ"
"197","RT @HealthCareGov 1:10p today: How the Early Retiree Reinsurance Program will benefit early retirees &amp; employers http://healthcare.gov/live"
"198","Wondering what the Health Care bill means to you? Check out the WashPo to find out: http://bit.ly/bHzZao"
"199","Health Care reconciliation coming back to the House for an anticipated vote TODAY!"
"200","RT @HealthCareGov: A new coverage decision makes it easier to quit smoking http://bit.ly/duXMlh"
"201","RT @AsstToTheSpkr Thanks 2 #hcr Seniors w high drug costs will have more options 2 help w #Medicare's prescription gap http://yhoo.it/9W6SzZ"
"202","praising another example of how the Affordable Health Care Act is improving the quality of health care http://go.usa.gov/111 #healthcare"
"203","Take the Benefits of Health Care Reform Poll | House Democrats http://t.co/ctPi6ON via @housedemocrats"
"204","RT @HealthCareGov Join us today @ 5:20pm ET for a webchat on #hc benefits avail to those w/ behavioral health disorders: healthcare.gov/live"
"205","RT @HealthCare.gov Learn what the Affordable Care Act means for people living with HIV or AIDS http://bit.ly/9t2V5T"
"206","RT @HealthCareGov Check out our latest blog on protecting Medicare benefits and offering clear choices for seniors http://bit.ly/bGVDRx"
"207","check out the new health care section on my website! http://bit.ly/d7GSXI"
"208","Have you made your weekend plans? Be sure to include my Health Care and You town hall at NYU Polytechnic Institute at 10 a.m. on Saturday!"
"209","I'm holding a health care town hall in April, get the details! http://bit.ly/a1uBa5"
"210","RT @HealthCareGov: Check out our Prevention page where you can use the Health Finder tool &amp; learn important tips on staying healthy http ..."
"211","RT @HouseDemocrats: NEW WIDGET: Answer just 2 questions to find out how health care reform will help you http://bit.ly/aGK2wK"
"212","RT @HealthCareGov: Nurses speak out in a roundtable discussion about the benefits of the new Affordable Care Act http://bit.ly/b4l3Oo"
"213","RT @HealthCareGov: Check out our interactive tool that allows you to compare quality of care at different hospitals around the country h ..."
"214","RT @HouseDemocrats - Top 10 immediate benefits you�ll get when health care reform passes: http://bit.ly/9wbK8f."
"215","Announced comprehensive health care legislation 2day in line w/ @BarackObama 1st step towards a public option &amp; insurance for all Americans"
"216","Amazing that GOP-elect/hcare reform opponent complains about 28 days w/o hcare &amp; he wants to deny hcare 2 so many http://bit.ly/9nNp7b"
"217","Attended White House ceremony where the President signed the health care reform bill. This an historic day for America."
"218","Drafting America's 1st healthcare plan that covers all Americans. Big step to coverage for 300 mill. Details here: http://tinyurl.com/l88f4a"
"219","Went on Fox TV to talk health care.The Senate will approve a similar plan with the same framework. A lot of progress, but more to go."
"220","House GOP wants to dust off failed plans to privatize Social Security &amp; dismantle medicare w/vouchers. Is this their """"better solutions""""?"
"221","Will be On The Record w/Michael Aron this wknd.Talking healthcare w/BlueCross CEO Bill Marino. Tune into NJN Sun at 9&amp;11 am or Mon at 6:30am"
"222","20 yrs ago Ryan White Care Act vastly improved HIV/AIDS treatment. We've made significant progress but have not yet defeated disease."
"223","Very disappointed Senate R's killed 9/11 bill providing permanent healthcare $ to 1st responders. Fight to pass this important bill goes on."
"224","Ryan-Rivlin proposal makes Medicare a voucher program. It's not a new idea, it's anti-senior &amp; would cost taxpayers more $, not save it."
"225","Pleased that Senate voted over the weekend to retain my provision (the CLASS Act) in health reform that provides long term care at home"
"226","Wish the Senate could be more like the House by permanently passing Medicare doctor fix - in the meantime, year-long extension will do."
"227","Spoke at American Legion Auxiliary, Neptune, about Congress providing increased support for veteran caregivers &amp; women vets in recent leg."
"228","Seniors asked about health reform. Medicare will not charge co-pays for preventative care. Also phases out donut hole for Rx drugs."
"229","Went on Fox News with Bill Hemmer to try to talk about health care reform. Boy, it's hard to get many words in on the substance of the bill!"
"230","Taped interview today with Adubato�s Capitol Report on Health Care and politics.  Watch for my interview on your local public tv station!"
"231","Health reform is good for seniors; it will extend the Medicare Trust Fund by 10 years, close the donut hole and clean up waste &amp; abuse."
"232","Met with Obama to push health care reform.  He wants it passed before the August recess.  Discussed ways to achieve greater cost cuts."
"233","Watch my appearance on @NJNPublicTV w/ Rep. Lance.  We need bipartisan
solutions to the health care reform effort. http://tinyurl.com/njokzy"
"234","Victory! Health Care Reform passed late last night in 220-215 vote. House vote should encourage Senate to act soon."
"235","Hope that Senate Dems will achieve 60 votes tonight and proceed with health care reform debate."
"236","Congress is returning to action on health care reform. First we will hear the President address a joint session of Congress on Wednesday."
"237","Went on C-Span this morning to talk health care. Important to stress: This is NOT a government-run plan! Free choice will be preserved."
"238","Spoke at Progressive Democrats of America conference in east brunswick. Urged them to continue fight for healthcare reform."
"239","Met with Middlesex Medical Society. Docs want malpractice reform in health care bill, but little consensus in Congress on how to achieve it."
"240","Appeared on Fox TV with Brian Sullivan. Health care reform is not free. It must be paid for with a combination of cuts and new revenue."
"241","Do you think the health care summit at the White House put partisanship aside enough to make progress?"
"242","Govt paid more than $47bil in suspect Medicare claims says new fed report. More reason to back Medicare reforms in House Health Reform Bill."
"243","Went on Fox News' @ANHQDC w/ Rep. Peter King. Highlighted Dems' accomplishments including Recovery Act, Health Care &amp; Financial Reform."
"244","Health care debate begins. Good to see John Dingell in the speaker's chair. He presided over the Medicare vote in the '60s.(#hc09)"
"245","The @whitehouse applauds Congress for health care reform progress. I share in lauding my colleagues, but the job isn't done."
"246","Rules for health care reform passed despite Republican stalling tactics. I Defended the plan in rules committee for 6 hrs last night.(#hc09)"
"247","More healthcare reform benefits kick in Jan. 1. Republican efforts to repeal would eliminate much-needed help for middle class."
"248","Manufactured reports hurt health care dialogue. The US Chamber of Comm should come clean and stay clean. Studies only show positive change."
"249","#2010disappointments Dems losing House, lies about health care reform, Wall Street's resistance to consumer protections."
"250","Hometown fans who played w/Rutgers paralyzed football player Eric LeGrand showed pride tonight @ benefit with photos of his career."
"251","Debt comm's recs on Soc Sec and Medicare should be dead on arrival - too harmful to seniors. COLA should be enhanced not reduced."
"252","Greeted the hard-working SEIU health care workers from the 6th District who are canvassing today in their home counties."
"253","Breakfast at Covered Bridge about preserving Social Security &amp; Medicare. Explained how Medicare donut hole will be eliminated."
"254","Family support center of NJ honored me today for sponsoring the CLASS Act, which provides long-term care services."
"255","Honored by Planned Parenthood on their 75th Anniv. Thanks for providing comprehensive access to health care for women  families."
"256","Thks to NJ Citizen Action for endorsement today, Piscataway. Their priorities protect SocSec  Medicare, access to hlth care &amp; tax fairness."
"257","Taped @ESPN interview w/ @JeremySchaap about Bhopal gas tragedy. Dow Chemical needs to clean up site  provide medical care for survivors."
"258","@AsburyParkPress Edit Board focused on #hcr - expansion of Medicare benefits inc closing the Rx donut hole, no co-pays for preventative care"
"259","Share  Care Foundation Gala at State Theatre, New Brunswick. Benefits health care &amp; education programs for the needy in India."
"260","New FamiliesUSA report: half a million people in NJ will get tax credits totaling $2.1 b to offset health care coverage http://bit.ly/dqJx0i"
"261","Good turnout for Candidates Forum w/ Sephardic Community in Long Branch. Israel, Healthcare  Economic Policy were discussed."
"262","Cancer Institute of NJ Gala tonight in New Brunswick. CINJ continues to be a national leader in cancer research and clinical care."
"263","RT @FamiliesUSA How the health care law reduces waste, fraud and abuse in Medicare http://ow.ly/2N533"
"264","APP editorial cites need for probe of long term care insurance hikes. Looking at framework for federal regulation. http://bit.ly/a2XBCH"
"265","Health care reform seeks to prevent fraudulent companies from getting into Medicare and Medicaid programs so they never get paid."
"266","Health Care reform bill has more money and enforcement tools to fight fraud and abuse in Medicare and Medicaid."
"267","My health subcommittee is meeting to discussion how to cut waste, fraud &amp; abuse in Medicare and Medicaid."
"268","Met w/ Ross Baker's Rutgers govt class at my DC office. Joined by Congressman Lance. Students were interested in govt careers."
"269","Concerns over providers not taking Medicare. That's why we need a permanent fix for doctor's reimbursement rate."
"270","Toured Monmouth Family Health Center, Long Branch, for Natl Health Center week. Saw mobile van used to sign up people for njfamilycare.org"
"271","Participated in AARP TeleTown Hall. Thousands of seniors from my dist called in and joined discussion of Medicare, #hcr and long term care."
"272","If you haven't already, check out Healthcare.gov to find out about new provisions starting to take effect."
