"","x"
"27","My @KUSI_News interview about #Arizona's governor meeting with Obama today: http://bit.ly/dlcxQF #SanDiego #GOP #Dem"
"28","My @FOX5SanDiego interview on #Arizona's Brewer's meeting with Pres Obama today: http://bit.ly/bGCeJm #SanDiego #GOP #Dem"
"29","On with @KPCCAirTalk regarding Obama's decision to send 1,200 troops to the U.S.-Mexico border"
"30","On KSWB FOX 5/69 in #sandiego now talking about tonight's #SotU and what I'd like to see Obama discuss. #dem #gop"
"31","Please RT: Tomorrow night: President Obama and his first official state of the Union. 9:00 PM Eastern/6:00 PM Pacific. #gop #dem #sandiego"
"32","My @fox5sandiego reaction to Obama's Afghanistan speech: http://bit.ly/91FISH #sandiego #gop #dem"
"33","Looking forward to Obama's Afghanistan speech tonight. 8:00 PM Eastern/5:00 PM Pacific. #sandiego #gop #dem"
"34","pls rt: Pres. Obama said hcr reform doesn't apply to illegals. My floor speech is here: http://bit.ly/2LQ91z #hcr #gop #dem #sandiego"
"35","In case you missed it: innovative vehicle act in E&amp;W bill, Obama signed it: http://j.mp/3e5Efs #tech #green #gop #dem #sandiego"
"36","@SanDiego6 interview on Afghanistan, health care and Pres. Obama's fight with FOX http://bit.ly/3sugu6 #gop #dem #hcr #sandiego #tcot"
"37","I uploaded a YouTube video -- Bilbray Reaction to Obama Health Care Joint Address on San Diego's CW http://bit.ly/IwJXJ"
"38","I uploaded a YouTube video -- Bilbray Talks Obama's Health Speech with FOX News Business http://bit.ly/w6zNb"
"39","I uploaded a YouTube video -- Congressman Bilbray on MSNBC's The Ed Show before President Obama's Join... http://bit.ly/18EZ0Z"
"40","Glad that Pres. Obama will send 1200 troops to border. We can thank Arizona for re-starting a push that should never have stopped."
"41","Scott Brown got the keys out of the steam roller of D health care. Now Pelosi, Reid and Obama are trying to hot wire the steam roller."
"42","Spoke on the House Floor twice tonight: a """"one minute"""" lamenting Pres. Obama's stem cell decision and a """"five minute"""" on energy insecurity."
"43","Obama and Frank want to give the earned interest to struggling home owners. But it's supposed to come back to all taxpayers, not just some."
"44","Newt reflecting on way Republicans started to win majority in 1994. Things different now? Obama different than Clinton? Post partisan now?"
"45","Just spoke on House Floor about President Obama's over use of special advisers or """"czars."""" Urged colleagues to support bill cutting funding."
"46","2008 exit polling: most Americans right of center; saw GOP and McCain slightly right of them; Ds as left of them; Obama as left of Ds."
"47","Suggestion for Pres. Obama: Go visit the prison at Guantanamo Bay. Invite world media in for tour. Then announce that we're keeping it open."
"48","Watching from House steps as President Obama has just said goodbye to President Bush."
"49","Closing comment from Pres. Obama: He'd rather be a one-termer who addressed real issues than a two-termer who didn't. That went over well."
"50","Pres Obama has what it takes to transform through collaboration, drawing strengths from both parties. Ruts in road don't run that way though"
"51","The Obama Admin. may be learning that really big things (like health care reform) must be bipartisan and are too important to ram through."
"52","Lamenting Pres. Obama's decision reversing ban on funding organizations that do abortions overseas. Celebrating March for Life in DC y'day."
"53","Working on getting TARP money repaid to the taxpayers. Pres. Obama and Chm. Barney Frank have hatched  plan to divert interest earned."
"54","Good tone and spirit here so far. President Obama is asking for ideas that could improve his stimulus package. Operationally difficult to do"
"55","Health care steam roller (the one that's been hot wired by Pelosi, Reid &amp; Obama) may short out in Mass--even if Scott Brown just gets close."
"56","Full House here for President Obama's speech on health care."
"57","Just finished great town hall meeting in New Prospect/Inman. Best of citizens, sharing their concerns about Obama Care proposal."
"58","In Republican Conference. President Obama has just arrived."
"59","Photo I wish I'd gotten: senior Rep John Lewis of Georgia (who was clubbed in the struggle) embracing the younger Barack Obama on the steps."
"60","Seeing this crowd reminds me of what a Brazillian journalist told me:  electing Barak Obama as President reestablishes the daring of America"
"61","Headed home after Week 1 of new Congress. Talking to lots of economists. Hope Pres. Obama right to say we can fix problems of our own making"
"62","President Obama, Democratic and Republican members of Congress begin afternoon session of health care summit Watch live  http://ow.ly/1bj3M"
"63","RT @GOPLeader: NEW VIDEO: Americans continue to ask President Obama: Where are the jobs? http://youtu.be/QIBIRcgtiXQ Please RT"
"64","RT@USASpeakingOut BREAKING House GOP 2 force vote on plan 2 repeal heart of Obama #hcr law. Americans are #speakingout http://bit.ly/aipzp6"
"65","ABC reporting that the Obama Administration predicts unemployment &amp; deficits far worse than previously stated http://tinyurl.com/mmvut5"
"66","FACT CHECK: Premiums would rise under Obama plan http://ow.ly/1nmLR"
"67","RT @GOPLeader RT @WSJopinion John Boehner and Mitch McConnell: ObamaCare and the 'Buzzsaw' of Opposition http://bit.ly/bldQv3 #hcr"
"68","New Obama nuclear policy could spur proliferation, harm America http://ht.ly/1DT2V"
"69","RT @HASCRepublicans McKeon: Obama Administration Should Immediately Stop Transferring Terrorist Detainees to Yemen http://bit.ly/5plul7"
"70","RT @GOPWhip How would the Dems' health care plan affect your district? http://tinyurl.com/mgo546 #handsoff #healthcare #obamacare"
"71","Ind. voters siding with GOP who has been opposed to Obamacare, trillion dollar deficits &amp; regulation hampering job growth http://ht.ly/2ZctU"
"72","Pres. Obama needs to guarantee rights of military personnel to have their votes counted. http://ht.ly/2VQvA  @kevinomccarthy @LamarSmithTX21"
"73","The Obama administration should immediately stop transferring terrorist detainees to Yemen. What do you think? http://bit.ly/7wMFY3"
"74","Pres.Obama issued new orders for Afghanistan Sun. night after meet w/ top advisers; Adm. Mullen,Gens.Cartwright,Petraeus,Sec.Gates(Politico)"
"75","The Effects of the Obama Tax Plan on CA: Lose, on average, 81,518 jobs annually. For more visit  http://ht.ly/2HI8b"
"76","Reading GOP No Cost Jobs Letter and Plan Presented to President Obama on Scribd http://scr.bi/cO6iTQ #readcast"
"77","It's official: President Obama has signed a massive government takeover of health care into law.  Now, the States... http://bit.ly/ck1WZr"
"78","Great release from House Education &amp; Labor Committee: Obama Administration�s Answer to High Unemployment: Spend... http://bit.ly/aP07tQ"
"79","@republicanstudy Obama to seek three-year spending freeze http://ow.ly/10Gwy  while Senate Dems consider $80B jobs bill  http://ow.ly/10Gw4"
"80","@HASCRepublicans hearing on Pres. Obama's Euro. Missile Defense plan http://tinyurl.com/yds2cjl You may remember http://tinyurl.com/y8nrgd8"
"81","RT @HASCRepublicans Christian Science Monitor: Is Pres, Obama making a convincing case for the Afghan war? http://bit.ly/lUmcO. #Afghanistan"
"82","RT @HASCRepublicans """"Sliding Support for Afghanistan War Means Obama Must Polish His Pitch, Lawmakers Say"""" at http://tinyurl.com/n67tg2"
"83","Read this article on health care in WaPo """"Obama's Plan Isn't The Answer"""" http://tinyurl.com/lxccxo"
"84","President Obama�s Rail Plan Keeps Michigan on the Slow Track to Job Creation, http://tinyurl.com/y88ggqm http://bit.ly/a4QYyc"
"85","The Democrats� health care bill has 12 different taxes that break Obama�s pledge to not raise taxes on families... http://bit.ly/abA4zP"
"86","recognizies that today, Barack Obama is the President for every American."
"87","Dems are """"all in"""" to pass this week   RT @foxnews    Obama postpones Asia trip to work on health care bill http://fxn.ws/bZsrCo #hcr #fltcot"
"88","Fidel Castro declares passage of American health care reform """"a miracle"""" and a major victory for Obama's presidency: http://ow.ly/1qWzc #hcr"
"89","RT @GOPWhip: President Obama�s Unemployment Forecasts http://j.mp/bhhIEH #tcot #ocra #obama #politics #gop #sgp"
"90","RT @SaveSpace RT @genejm29: Via @Florida_Today Tell us: What do you think about Obama's space plan? http://bit.ly/b4jMyJ"
"91","RT @Heritage new policy paper: President Obama at the United Nations: Sending the Wrong Message http://tinyurl.com/ncbmrx"
"92","OOPS! CBO Raises Cost of Obamacare by $115 Billion � Virtually Eliminating the Earlier Estimated Savings:  http://bit.ly/bsYTVU #politics"
"93","good article on space by ken ward - sunshinestatenews - http://www.sunshinestatenews.com/story/citizens-group-carries-obamas-water-space"
"94","MSNBC�s Jay Barbree said he was told that Obama would speak in front of �200 select people� @ KSC &amp; �not a single worker� http://ow.ly/1yZw8"
"95","ICYMI: Space Coast Anxiously Awaits Obama's Plans For NASA: http://ow.ly/1yTyX #savespace #tcot"
"96","i hope that before he retires the shuttle program That President Obama will bring his family to see a launch. Awe inspiring!"
"97","Florida Today's Al Neuharth thinks Obama has mixed up priorities: http://tiny.cc/nHgMT"
"98","http://twitpic.com/10c7ll - President Obama addresses our Republican Caucus."
"99","talking about the sotu and Obama's shuttle """"plan"""" with local radio Bud on 540 and Bill on @wmmb"
"100","NASA head and Consumer Protection chief to meet with President Obama today. Discuss Space; Chinese Drywall.  http://tiny.cc/obhboldenmtg"
"101","News Story re. me telling @billmicklive Obama has failed to keep his promise to FL&amp;space Coast http://tinyurl.com/bill-posey-vs-obama"
"102","RT @ksrudloff Obama campaigned in FL &amp; pledged to keep America 1st in Space. Watch the video at savespace.us &amp; follow @SaveSpace"
"103","RT @cqpolitics Political News: Transcript: President Obama�s Remarks at Climate Change Summit http://bit.ly/V99wf"
"104","RT @cqpolitics: Political Wire: Large Number Don't Know if Obama is a Citizen http://bit.ly/88J0p"
"105","RT @SaveSpace: A loss of vision: Obama budget dismisses human space exploration (by Sen. George Lemieux) http://bit.ly/aN2m5V"
"106","RT @SpaceflightNow: President Obama's budget would cancel the Constellation moon program and overhaul NASA human spaceflight. http://tin ..."
"107","RT @SaveSpace: RT @Space_News_Intl: White House  issued a bromide post-Obama-Bolden-meeting statement.   http://tinyurl.com/ybtgp8o"
"108","RT @SaveSpace: RT @ThisWeekinSpace: Nelson: Ares 1 is nonstarter. Not ready til 2018. Obama is all on commercial rockets. If they don't  ..."
"109","Obama Reneges on Health Care Transparency http://tinyurl.com/yeegpqq"
"110","Obama ducks promise to delay bill signings http://tinyurl.com/o9a6h2"
"111","ObamaCare, 7 months later: shrinking coverage and rising costs  http://bit.ly/cHofmR"
"112","WSJ: Pres. Obama's budget could, if enacted by Congress, kill any chance of an early and sustained recovery. http://tinyurl.com/oykelw"
"113","First Obama &amp; D's in Cong want to run auto industry. Now want to enter the school construction business. http://tinyurl.com/cbdv48"
"114","Letter to President Obama: Lift Drilling Moratorium. http://culberson.house.gov/letter-to-president-obama-lift-drilling-moratorium/"
"115","Yesterday, we invited president Obama to join us at the Johnson Space Center in Houston. I hope he accepts. http://bit.ly/dc50l9"
"116","President Obama�s answer to record setting deficits - more taxes, more spending, and more government. http://tinyurl.com/2wvwta"
"117","On a day when Obama calls for """"fiscal responsibility"""", D's pass another $4 billion bill to provide vouchers for the purchase of new cars."
"118","Dems pass &amp; Obama signs the largest spending bill in history &amp; then he delivers a speech calling for PAYGO. Why not before stimulus bill?"
"119","Why is President Obama celebrating a crisis? http://www.culberson.house.gov/"
"120","President Obama is now in the business of designing cars and driving up the price."
"121","Except for talk, Obama hasn't done anything to reduce the expense of retiring baby boomers. http://tinyurl.com/ohw3cg"
"122","Obama's $17 bilion in cuts amounted to only one-half of 1 % of the president's $3.55 trillion budget"
"123","Obama's Gitmo Mess http://tinyurl.com/c7vtvh"
"124","Alternate Reality?  Obama - """"You can keep your own insurance"""" http://bit.ly/179FQI  Apparently not! http://politi.co/daKBkO #tcot #hcr"
"125","On Floor in special order debate to discuss the problems of higher cost, less care and a corrupt process of Obama #healthcare bill.  #tcot"
"126","Obama on #hcr individual mandate being a tax: �I absolutely reject that notion� Now the Justice Dept. disagrees http://nyti.ms/budUbo #tcot"
"127","They're listening - Obama orders budget savings mirrored by #YouCut proposals to sell of excess federal lands http://bit.ly/agiQL8 #tcot"
"128","Mt with docs/hospital staff to discuss #healthcare in St Mary. They oppose HR3200 Obamacare.  Want smart Gov Med-reform. #rs #handsoff #tcot"
"129","New Chamber survey: 68% of small biz owners believe Obama's agenda weakens the economy &amp; hurts job creation. http://politi.co/aIImSN #tcot"
"130","On Floor to speak on the negative impacts of Obama #healthcare bill on jobs.  Driving MDs into retirements &amp; bankrupting hospitals. #tcot"
"131","Participated in Education and Labor Committee Repub Hearing �A Culture of Favoritism: The Obama Administration�s Labor Agenda.� #rs #tcot"
"132","Obama wants $50 bil in infrastructure spending, when $38.6 bil of ARRA infrastructure funds are still available http://bit.ly/d4ch0u #tcot"
"133","Obama #healthcare: A jobs bill!  It fires 30,000 priv loan lenders, hires 16,000 IRS agents, hired Scott Brown &amp; will hire 40 more Rep MOC"
"134","An elaborate campaign to sell Obamacare - tax exempt group will spend millions to convince public they like it http://nyti.ms/bpib0C #tcot"
"135","Obamacare proposal is like burning the house down to fix a leaking faucet.  Americans want cost-effective solutions!. GOP.gov #healthcare"
"136","Speaking on flawed student loan provisions that are in the Obama #healthcare bill.  Will cost 30,000 jobs &amp; increased loan default. #tcot"
"137","On floor to discuss the Senate #healthcare bill that will be soon be pushed through the House for vote.  Obamacare 2.0 is still gov takeover"
"138","Obama's so called summer of recovery could be followed by an ice age, with the largest tax increase in US history http://bit.ly/bmy5zp #tcot"
"139","Obamacare 2.0: $600 million  Vermont State Sweetener subsidizing VT Medicaid to buy #healthcare votes.  PA taxpayers will pay VT bill  #tcot"
"140","Obama administration empowers union politics over commonsense job creation, taxpayers ultimately lose http://bit.ly/7jilOY #tcot #labor"
"141","Obama's Budget Director stepping down http://nyti.ms/dm6vji comes same day of budget 'alternative' announcement http://bit.ly/cqsYBj #tcot"
"142","If Obama believes it helps the economy to cut taxes on small business, why is he planning the opposite? http://on.wsj.com/9Uq4rY #tcot"
"143","With Clinton Cnty owner of 43 yr business to discuss how big gov hurts #business &amp; Obamacare would kill it. No business=No jobs #tcot #rs"
"144","Obama's own Small Business Administration calls for a repeal of the 1099 reporting requirement passed in #hcr http://bit.ly/9dopWY #tcot"
"145","On the House Floor speaking on the 8 month anniversary of the Obamacare plan and giving an overview of the problems that have resulted."
"146","Obama has moved to have 5 mil new college grads by 2020, yet Gainful Employment regs will work against that goal http://bit.ly/a2f4Ga #tcot"
"147","3/10 Obama - my plan will bring down the costs for millions http://bit.ly/czUYjq 9/10 We knew health costs would go up http://bit.ly/9eVGTc"
"148","Flashback: July 2009 Obama puts off 6 yr transportation bill and opts for an 18-month extension of the status quo http://bit.ly/7mXaj #tcot"
"149","At Lycoming Farm Bureau picnic.  Addressing PA Farm Bureau issues including concerns with Chesapeake Bay mandates, Obamacare &amp; Dairy. #ag"
"150","Business leaders say Obama Administration policies are 'job-destroying' http://bit.ly/bBFMy6 #jobs #antibiz #tcot"
"151","Appropriations Chair Obey claims bills will be under Obama's budget request, same day DHS bill leaves committee $254 million over #tcot"
"152","Obama Admin - those who work at smaller businesses, might face significant changes in terms of their coverage http://nyti.ms/cybReU #tcot"
"153","On Floor calling on Ed/Labor Chair Miller to schedule Medicare &amp; Medicaid Svces Chief Actuary Richard Foster to testify on Obamacare report"
"154","Mting with PA Assoc of Priv School Administrators re Obama admin proposed debt-earnings threshold that limit access to ed for some students."
"155","On Floor in special orders to address increase in #healthcare cost of Obamacare according to President's Center for Medicare &amp; Medicaid Svcs"
"156","Obama #hcr premiums for young adults on individ market likely to climb by 17% on avg according to analysis of plan by The Assoc Press #tcot"
"157","Meeting with Physician in Centre County to discuss  concerns with Obama #hcr and better/innovative ideas for sustainable healthcare."
"158","Proud HR4894 cosponsor to protect TRICARE, VA Spina Bifida, and CHAMPVA benefits from Obama #hcr costs. 1st of needed repeal/replace #tcot"
"159","Under Obama #hcr VA/Tricare insured servicembers�, vets/widows, orphans, &amp; depend will be forced to pay for added insur or pay a fine #tcot"
"160","AP Breaking Article:  Fidel Castro endorses Obama #hcr .  That just about says it all! #tcot #handsoff"
"161","The #healthcare vote came down to how many arms could be twisted to save the Obama presidency and Pelosi speakership #tcot #handsoff"
"162","Obamacare 2.0: Creates #healthcare czar that will dictate price controls &amp; will ultimately lead to less access to quality healthcare. #tcot"
"163","Obamacare 2.0: What Dem leaders saying about abortion coverage? """"If Stupak admend passes more children will be born"""" Duh! #tcot #healthcare"
"164","Obamacare imposes more than 100 new government mandates on private individuals and private businesses. #healthcare"
"165","Surprise! Obama proposes increased taxes on small businesses, every single energy consuming American http://bit.ly/zSQ1Z #tcot #Cantor #sgp"
"166","RT @GOPLeader: Unacceptable: House may adjourn this week without stopping the Obama tax hike or cutting spending http://politi.co/b5p312 ..."
"167","RT @NatResourcesGOP: Rep. Hastings OpEd in WA Times: Obama's budget reveals true agenda on energy http://bit.ly/93IPVd"
"168","No surprise here: Obamacare falling short on promises: http://ow.ly/2Bgl5"
"169","President Obama Admits The Stimulus Didn�t Immediately Put People Back To Work: http://ow.ly/2SYdB"
"170","Lummis Says Obama Knew All Along http://tinyurl.com/ntag5s from: @infowyo"
"171","U.S. debt increases by more than $1 trillion on Obama's watch. http://bit.ly/5WeFA"
"172","My statement to the Budget Committee on Obama's budget proposal: http://ow.ly/13a4U"
"173","Will President Obama get the American people�s message? Take a look at my op-ed in The Hill: http://ow.ly/37B8x"
"174","My interview with DC's Fox 5 on Obama's proposed budget: http://ow.ly/12Yst"
"175","My statement on President Obama's budget proposal: http://ow.ly/12Kht"
"176","Today, I joined the legal challenge to ObamaCare. Read more here: http://ow.ly/3bnZe"
"177","The report is an overview of the Obama administration�s anti-business, anti-multiple use agenda that threatens western communities."
"178","Just finished a tour of Ivinson Memorial Hospital in Laramie to talk Obamacare with doctors and staff there."
"179","Getting ready to meet with the directors of the Star Valley Hospital in Afton to hear what Obamacare will mean for Wyoming doctors."
"180","Lummis stands with American people against Obama Care: http://ow.ly/1paXV"
"181","High drama. Stupak doing news conf. Right now. Obama will agree to admin order on abortion. Stupak group capitulates."
"182","Orszag agrees: Deficits above 3 percent of GDP, which is in the Obama budget, are not sustainable"
"183","Orszag agrees: ...Bush budgets unsustainable, but NEITHER is this Obama budget"
"184","Obama budget director Orszag in budget committee now. Chairman Spratt already blaming Bush, 2 mins into hearing"
"185","Lummis Statement on Obama�s State of the Union Address - WASHINGTON � U.S. Representative Cynthia Lummis,... http://tumblr.com/xpv5wovoy"
"186","Lummis to Obama: Boost U.S. Economy, Not Stifle It -- http://ow.ly/NaGC"
"187","President Obama must decide Afghan strategy now: http://bit.ly/kXpog"
"188","Wall Street Journal: House Republicans Press Obama on Jobs Creation -- http://bit.ly/oUlZV"
"189","Just did an interview with Reuters TV on Obama's CAFE standards proposal. Off to press conference to talk about nat'l energy tax."
"190","Joined House Republican leaders this morning to talk about Obama's massive $3.6 trillion budget. http://bitly.com/3V6w5o"
"191","Spoke at GOP leadership press conference on Obama's $3.6 trillion budget this morning. http://bitly.com/tkUek"
"192","@lungren2010 via @SacBeeEditBoard : Obama Suit against AZ Immigration Law is 'dumb' - http://ow.ly/28SiD #AZ #tcot #GOP #CA03 #immigration"
"193","Another #HC Hangover Alert (http://bit.ly/9RQKps): """"Shut up, he argues"""" about unintended ObamaCare consequences: http://bit.ly/9k7bsx"
"194","@sportsguy33 Nobel Peace Prize?!? Let's give President Obama an ESPY for this grainy basketball footage? http://bit.ly/ncg2k Are you w/ me?"
"195","The Senate has a chance tomorrow to give these kids the same shot at education as President Obama: http://bit.ly/9lzjHo"
"196","Oversight team is on this: The media falls for Obama's patently phony 'jobs' claims:  http://bit.ly/SDNZx #tweetcongress #tcot"""""
"197","Missed great citizen-watchdog work! MAP http://bit.ly/fHPQkm @latimestot Spending millions on signs advertising Obama http://lat.ms/ftkf4Z"
"198","Please read our transparency status report (http://bit.ly/xMcL7) and let me know where YOU think we can help Obama fulfill his promise #tcot"
"199","Washington Post agrees: Obama and @HouseDemocrats/senate dems letting DC vouchers die slow death b/c of teachers unions http://bit.ly/9tpSLF"
"200","RT Sen. @ChuckGrassley and I won't let the #WhiteHouse muzzle this oversight watchdog who caught  an #Obama friend: http://bit.ly/9luUJM"
"201","RT @GOPLeader: RT @politico GOP wants Obama veto of earmarks - Jonathan Allen - POLITICO.com http://politi.co/9Y9Ckl"
"202","RT Here's my #hcr bill #Obama touted today, sans attribution: http://bit.ly/cUdfJW. So why have @HouseDemocrats ignored it?"
"203","Report: President Obama to hold GOP-Dem health care brainstorming session: http://nyti.ms/b1LaqE @nytimes"
"204","#oilspill fact: dysfunction at oversight agency (MMS) didn't start w/ Obama OR Bush. MMS dysfunction pervasive http://tinyurl.com/33c5vz8"
"205","A sober reminder that Obama's """"jobs saved/created"""" numbers are flat-out imaginary: http://tinyurl.com/ycr3wd8 #tcot"
"206","ObamaCare's """"savings"""" debunked: """"either it can reduce the deficit or
extend the life of Medicare, but not both."""" http://bit.ly/cfdRzh @wsj"
"207","RT @GOPLeader Americans continue to ask President Obama: Where are the jobs? (NEW VIDEO: http://youtu.be/QIBIRcgtiXQ)"
"208","We've been calling for MMS reforms since way before the #oilspill, but Presidents Bush/Obama ignored us: http://j.mp/dktxPn @nytimes"
"209","@Jim_Jordan Failing #Obama mortgage program """"red flag to those who believe recovery will come through gov. $"""" http://bit.ly/aqCpTe #hamp"
"210","Obama axes contract for bigtime campaign donor (http://bit.ly/a0YS3x) that we exposed (http://bit.ly/8UYWoU) #tcot #afganistan #transparency"
"211","Kudlow on point with Obama's car moves: http://tinyurl.com/dl9t5h #tcot #sgp"
"212","All were quotes from this op-ed.  http://bit.ly/6zYCPi  Makes you think about sincerity of  Obama's """"what works best for kids"""" rhetoric#tcot"
"213","#WWRD? Root out waste fraud &amp; abuse of taxpayer $. Conduct real oversight of both corporate America AND Obama White House http://j.mp/abzKHd"
"214","@FrankCanzolino @jaketapper Put it this way: if Obama can accurately count jobs LOST he MUST give accurate math behind jobs saved/created"
"215","Great Team Oversight report on costs defensive medicine add to your healthcare bill: http://bit.ly/9re7KX will Pelosi and Obama listen?"
"216","Getting ready to go on Fox and Friends to debunk Obamas czars (http://tinyurl.com/kvx9gr),Rangel &amp;healthcare.Tune in!#tcot"
"217","In America you correct junk like #ObamaCare at ballot-box, not w/ death threats, violence and ugliness: http://tinyurl.com/yz6xdz3"
"218","For Obama GAFFE 2009 Contest (Apr. 28): Blowing the money you just saved buying bulk office supplies: PRICELESS http://twitpic.com/46g3v"
"219","Some interesting facts in Obama's budget update ( http://bit.ly/1uA7ny) #tcot"
"220","Heading on CNN at 710 on why I'm calling for an investigation of threats against @housedemocrats supporting #ObamaCare http://bit.ly/9CbUif"
"221","Is Obama setting up a de facto oligarchy with his* toxic asset public-private partnership? I've asked here: http://bit.ly/T71xT #tcot #blog"
"222","RT@USASpeakingOut BREAKING House GOP 2 force vote on plan 2 repeal heart of Obama #hcr law. Americans are #speakingout http://bit.ly/aipzp6"
"223","Did you know  Obama Admin can only give us coherent info on how 25% of stimulus grant $ is spent? http://tinyurl.com/2c6pdke Appalling"
"224","Thanks for the #FF @GaltsGirl @Ladybug13USA @RTHTGakaRoland @Obamapocalypse @TXTrendyChick @C_A_Journal @DeidreHenderson @LadyImpactOhio"
"225","@CFHeather @sjicaucusTV @ObamaResistance @MikeMunzing @RichCounts @TomLeath @WJGBalderama @SoupCanKiller @pinnie99 thanks for the RTs!"
"226","@edithmoriczRFC @SthCtyTeaParty @Linny_Buck @carmenmccormick @AakashRaut @tcotalot @Obamapocalypse thanks for the #FF!"
"227","What do you think? RT @GOPLeader Does President Obama Really Support an Earmark Ban? http://bit.ly/aLnD5C #tcot"
"228","Barofsky: Obama mortgage program """"that began with much promise now"""" risks """"generating public anger and mistrust"""" http://tinyurl.com/25ekogk"
"229","Got a tip from @greybeard411 ...in the same vein as my @NPR Soros-funded """"Fall lineup,"""" folks generating whole lists of #ObamaTVShows"
"230","BREAKING: Soros-funded @NPR fall lineup: """"Dancing w/ the Czars,"""" """"Socialist Survivor"""" &amp; """"Lost: the Obama Presidency"""" Did I miss any?"
"231","@jmfps that's definitely something in #ObamaCare we'll work on fixing ASAP."
"232","RT @cathymcmorris FLASHBACK: Dear Mr. President: Your Policies Are
Damaging Women the Most http://bit.ly/b2wPQX #seaobama #wcot"
"233","@SAMMIESMILES8 @hipEchik glad you're on board with getting the anvil of ObamaCare off of our job creators!"
"234","9.6% unemployment today (@BarackObama promised no more than 7.9% when selling the #stimulus to you)"
"235","6 months in, how do you feel about #ObamaCare? (VIDEO) http://bit.ly/9anHuW I #pledge to fix this."
"236","Some light evening reading? RT @coyotered9: Obamas Advisory Board Tax Options http://scr.bi/cweWal"
"237","Well, @BarackObama, We the People have found tons of wasteful stimulus propaganda signs...we even made you a map: http://tinyurl.com/2ex3ons"
"238","@BarackObama on 3/12/09 """"If we see money being misspent, we're going to put a stop to it, and we will call it out and we will publicize it�"
"239","This is one prObama stimulus sign cost answer I got: """"we cannot provide an assessment of the total cost of posting signs, logos or emblems.�"
"240","@PBBsRealm @schnaklefarg @gingerds9 @JoeTheMailman @aurich109 @OBAMA_GAMES @ElizRH Thanks all for the #FF!"
"241","From my FB page (http://j.mp/a2QDh0) if you could pass 1 bill Prez would sign, what would it be? Repeal ObamaCare/stop spending topping list"
"242","John Galt Line? Try Barack Obama Line: http://j.mp/9utwfR 1 runs on American innovation, 1 on taxpayer-funded propaganda @conniehair"
