"","x"
"33","RT @healthreformnow 5 false claims Republicans will make during floor debate of #hcr today - http://go.usa.gov/ily"
"34","RT @whitehouse Context on last exchange - WaPo: """"CBO found that premiums go down under health-care reform"""" http://bit.ly/7EmpEy #hcr #hcs"
"35","#FollowFriday -- follow @healthreformnow for information and updates on HR 3200 and health insurance reform."
"36","10 reasons health insurance reform works for you - http://bit.ly/3qHVFp"
"37","Under new GOP, the Chamber of Commerce announces a new attack on labor, health care, consumers. It's a threat to... http://fb.me/NQ4qCigG"
"38","RT @HealthReformNow: RT @KaiserFamFound Kaiser�s new June tracking poll shows 48% favor health reform law, a 7 point increase from May.. ..."
"39","RT @edlabordems: Have you read our News of the Day? http://go.usa.gov/OKZ Expanding Access to Healthy Meals at School-- Even During the  ..."
"40","RT @edlabordems -- share your insurance stories - http://go.usa.gov/l3q - #hcr #healthreform"
"41","The New Health Insurance Reform Law: What It Does For You This Year http://bit.ly/9ARlri"
"42","Looking for info on the health insurance reform bill?... http://bit.ly/ayngA3"
"43","RT @edlabordems Read the News of the Day? http://go.usa.gov/lSV College loan fix fits with health care reform (Miller op-ed) #SAFRA #hcr"
"44","George shares his thoughts on the @whitehouse health care summit during the lunch break. Video -  http://bit.ly/a3EbPL #hcrsummit #hcr #hcs"
"45","On KCBS early this morning previewing the White House health care summit -... http://bit.ly/dyqkia"
"46","Follow @edlabordems for more on today's white house health care summit. #healthcaresummit #hcr #hcs"
"47","Stimulus funds kickstart construction of new health center - opens Jan 2012. In the CCT http://bit.ly/d2XX5L and KCBS http://bit.ly/dcJnhx."
"48","RT @edlabordems - headed to @whitehouse for more talks on health insurance reform #hcr"
"49","Interview with KCBS immediately following historic health reform vote - http://bit.ly/1VANqm."
"50","House approves Affordable Health Care for America Act, HR 3962 - a bill to provide access to health care for all Americans."
"51","Starting series of votes on the Affordable Health Care for America Act HR 3962. Our plan will give all Americans access to quality care #hcr"
"52","Finishing up debate on our health reform bill to give Americans access to affordable, quality health care - short video http://bit.ly/3uYGGr"
"53","RT @HealthReformNow Floor debate has begun. You can follow every word on @cspan online or on c-span. #hcr"
"54","Starting debate on the health reform bill - watch it on c-span, read more at http://bit.ly/1YXokQ, or follow @healthreformnow. #hcr"
"55","Talking health care reform w/ Rep. Tierney - http://bit.ly/38X2v0"
"56","RT @healthreformnow - Affordable Health Care for America Act introduced this morning. Page with lots of info - http://go.usa.gov/lcJ"
"57","The health insurance reform bill... how it will affect you - http://bit.ly/11krHL."
"58","fully committed to a public health insurance option. follow health care reform - @edlabordems or @healthreformnow.   #publicoption"
"59","fully committed to a public health insurance option. follow health care reform - @edlabordems or @healthreformnow."
"60","love hearing your ideas for the President on healthcare..received over 200 comments on the blog and twitter. Keep it up! http://ow.ly/DwE"
"61","RT @HealthReformNow: Fact of the Day: Prior to #hcr, the US spent $7,290 per person annually--nearly double the next highest (Canada, at ..."
"62","RT @edlabordems: RT @HealthReformNow - the #hcr law bans insurance plans from dropping you if you get sick &amp; bans lifetime coverage limi ..."
"63","RT @HealthCareGov: Shining a Light on Health Insurance Rate Increases: new requirement that insurance co's justify high rate hikes http: ..."
"64","RT @HealthReformNow: Fact of the Day: 41% of adults (sub-65) have accumulated medical debt, had difficulty paying medical bills, or both ..."
"65","RT @AsstToTheSpkr: GOP's top priority would repeal free preventive health care for Americans http://bit.ly/d131PY #hcr"
"66","RT @HealthReformNow: As the President said to Republicans, #YouHad10Yrs. See what you'll get with #hcr immediately http://go.usa.gov/lFe"
"67","RT @HealthReformNow: New health-care law provides free preventive care for many seniors - http://bit.ly/cdKNXQ #hcr"
"68","Healthcare.gov is live! It is designed to help you take control of your health care. http://fb.me/CpEIsoOD"
"69","RT @edlabordems: Republican talking point 'government takeover of health care' is #PolitiFact #LieoftheYear. #hcr http://go.usa.gov/1uc"
"70","RT @HealthReformNow: Rep. Nancy Pelosi, Speaker of the House, is on the House floor speaking in favor of #hcr"
"71","RT @HealthReformNow: #HCR in action: employers offering health coverage to early retirees can now begin applying for help w/ costs.  htt ..."
"72","RT @HealthReformNow: Immediate benefits, fact sheets, bill text of the Affordable Health Care for America: Reconciliation Bill - http:// ..."
"73","RT @HealthReformNow: RT @HouseDemocrats - CMS actuary says #hcr �would have a significant downward impact on future health care cost gro ..."
"74","RT @HealthReformNow: Budget reconciliation PASSES 220-207. #hcr reform fixes headed to @WhiteHouse for President's signature and into law."
"75","RT @HealthReformNow: Fact of the Day: #hcr law eliminates wasteful overpayments to Medicare Advantage plans that increase private plan p ..."
"76","RT @edlabordems: Repeal this? Rate review proposal in #hcr will expose excessive health premium hikes, put consumers in more control. ht ..."
"77","RT @RachaelRayShow: Rachael wants kids to eat healthier! See how she�s working with lawmakers to help make it happen: http://bit.ly/aTUR ..."
"78","RT @WaysMeansCmte: Fact Check: Health reform reduces the deficit, not only in the 1st 10 yrs, but in the 2nd 10 as well http://go.usa.go ..."
"79","RT @LeaderHoyer: Since health reform became law, small biz are taking advantage of tax credits making insurance for their employees more ..."
"80","RT @HealthReformNow: House taking second #hcr procedural vote of the day now"
"81","RT @HealthReformNow: Fact of the Day: U.S. now spends ~$1 in every $6 on health care. w/o #hcr, in 30 years it will be $1 out of every $3."
"82","RT @HealthReformNow: Vote to proceed has passed. Now will begin 1 hour (30 min/side) of debate on the rule governing debate on the #hcr  ..."
"83","RT @HealthReformNow: Current vote is NOT health reform related. It is for HRes 900 - Supporting the goals and ideals of a Cold War Veter ..."
"84","RT @HealthReformNow: RT @RepDianaDeGette: Check out these parts of #healthreform bill that have already, or will soon come into effect.  ..."
"85","RT @HealthReformNow: RT @WaysMeansCmte - Health reform will not affect TRICARE or TRICARE for Life.  The DoD would maintain sole authori ..."
"86","RT @HealthReformNow: Fact of the Day: Slowing the growth rate of health care costs will prevent disastrous increases in the Federal budg ..."
"87","RT @RecoveryDotGov: Recovery Act includes provisions for mortgage relief, health insurance, unemployment &amp; other forms of assistance - h ..."
"88","RT @WaysMeansCmte: We appreciate Sen. Alexander�s remarks but NPR sets the record straight - Health Care No Stranger To Reconciliation h ..."
"89","RT @CCTimes: Political Blotter blog: Lawmakers @askgeorge sound off on health-care ruling http://bit.ly/gP7bFI @Josh_Richman"
"90","RT @araw: Hey!  We're live tweeting Committee on Education and Labor's hearing on health and safety for oil rig and cleanup workers!"
"91","RT @edlabordems: Robert C. Byrd Miner Safety and Health Act (aka Miner Safety and Health Act of 2010) passed the committee and is headed ..."
"92","RT @edlabordems: We will be live tweeting today's bipartisan meeting on health reform at the @WhiteHouse. So will @WaysMeansCmte and @he ..."
"93","RT @HealthReformNow: It begins - the House is now starting debate on the rule for #hcr"
"94","RT @edlabordems: REMINDER: Today's hearing at 2:30 ET - Improving Children�s Health: Strengthening Federal Child Nutrition Programs http ..."
"95","RT @HealthReformNow: We are back with at the bipartisan white house meeting on health reform. President wants to adjourn by 4:15pm ET"
"96","RT @HealthReformNow: Final rules to help improve health, increase safety &amp; reduce health care costs through electronic health records #E ..."
"97","RT @HealthReformNow: Fact of the Day: W/o health insurance reform, small biz will pay $2.4 trillion over the next 10 yrs in additional h ..."
"98","Today the House approved over $500K in Fed. Funds for SFV Health and Education programs. http://TwitPWR.com/n2s/ and http://TwitPWR.com/n2D/"
"99","Appearing on FOX Bus. @1pm PST to discuss healthcare. http://bit.ly/9LHqsC"
"100","Speaking to Bill O'Riley at 8pm about health care reform. http://bit.ly/aS6n8H"
"101","Speaking to Pat Morrison on KPCC re: healthcare @1pm PST http://bit.ly/95ZW8t"
"102","Will vote on the health care reconciliation bill this evening. http://bit.ly/a9tH08"
"103","Speaking w/Zain Shauk of Glendale  News-Press and Burbank Leader re: MA Sen. race and health care http://bit.ly/7e1PcO"
"104","Will speak to Bill O'Reliey tonight at 8pm EST/5pm PST re: Health Care http://bit.ly/cQr9xT"
"105","Preparing to watch the President deliver his health care address to a Joint Session"
"106","Appearing on FOX Bus. @2pm EST to discuss Health Care http://bit.ly/crHjBc"
"107","Appearing on AirTalk w/Larry Mantle @ 10:40am PST (1:40pm EST) to discuss health care http://bit.ly/78zOTt"
"108","Subcommittee on Health changed on 11 5 16:08 UTC/5C: View this change or all changes. http://bit.ly/3Id11I"
"109","Subcommittee on Health changed on 11 4 17:03 UTC/4C: View this change or all changes. http://bit.ly/16iFN9"
"110","Subcommittee on Health changed on 11 3 18:58 UTC/3C: View this change or all changes. http://bit.ly/3dseuj"
"111","Subcommittee on Health changed on 11 1 21:30 UTC/1C: View this change or all changes. http://bit.ly/294ja9"
"112","Subcommittee on Health changed on 10C/21C: View this change or all changes. http://bit.ly/Dux7K"
"113","Subcommittee on Health changed on 10 8 11:02 UTC/8C: View this change or all changes. http://bit.ly/15Idea"
"114","Subcommittee on Health changed on 10 2 15:54 UTC/2C: View this change or all changes. http://bit.ly/Pr9O3"
"115","Subcommittee on Health changed on 10 1 17:46 UTC/1C: View this change or all changes. http://bit.ly/1Pt1mu"
"116","Subcommittee on Health changed on 09 9 15:22 UTC/9C: View this change or all changes. http://bit.ly/UUrWF"
"117","Subcommittee on Health changed on 09 5 19:14 UTC/5C: View this change or all changes. http://bit.ly/3I77F9"
"118","Subcommittee on Health changed on 09 1 19:16 UTC/1C: View this change or all changes. http://bit.ly/I7g4q"
"119","Subcommittee on Health changed on 07C/28C: View this change or all changes. http://bit.ly/yL8ci"
"120","Subcommittee on Health changed on 07C/22C: View this change or all changes. http://bit.ly/39eXN"
"121","Subcommittee on Health changed on 07C/28C: View this change or all changes. http://bit.ly/yL8ci"
"122","Subcommittee on Health changed on 07C/25C: View this change or all changes. http://bit.ly/1aCDG9"
"123","Subcommittee on Health changed on 07C/24C: View this change or all changes. http://bit.ly/onNGX"
"124","Subcommittee on Health changed on 07C/22C: View this change or all changes. http://bit.ly/39eXN"
"125","Subcommittee on Health changed on 07C/22C: View this change or all changes. http://bit.ly/39eXN"
"126","Subcommittee on Health changed on 07C/21C: View this change or all changes. http://bit.ly/v3XBW"
"127","Subcommittee on Health changed on 06C/29C: View this change or all changes. http://tinyurl.com/lzdlgt"
"128","Rangel: Everyone Deserves #Healthcare http://bit.ly/rangelhealthcare Congressman Praises Free Preventive Care Benefits"
"129","Watch LIVE the President's Health Care Summit: http://rangel.house.gov/cblog/2010/02/watch-the-white-house-health-care-summit-live.html"
"130","STREAM LIVE: #Rangel to manage 9/11 health bill on the floor soon http://cspan.org/Watch/C-SPAN.aspx"
"131","Chairing a Ways &amp; Means Hearing on Health Care Reform. 9 AM to 4:30 PM."
"132","Rangel Deplores 9/11 Health Bill Filibuster By Senate Republicans http://bit.ly/fTvi9t"
"133","9/11 Health Bill passes in the House 268-160"
"134","Thank you for all of the constituent calls yesterday, supporting President Obama in reforming health insurance. I agree wholeheartedly."
"135","What Health Reform Repeal Means for Hispanics http://www.americanprogressaction.org/issues/2010/10/repeal_hispanics.html"
"136","#Rangel: New Healthcare Protections Start This Week http://bit.ly/PatientsRights"
"137","At the White House for Health Care Reform Summit. Starts at 1 PM."
"138","A New Day for American Consumers: http://bit.ly/a9y25S via @addthis (New Healthcare Protections take effect)"
"139","Rangel Applauds Passage of 9-11 Healthcare Workers Bill http://bit.ly/Rangel9-11bill"
"140","#Rangel: Health Reform To Benefit Additional 2,720 Seniors In Upper Manhattan http://bit.ly/Rangel1026"
"141","What If Health Care Reform Unravels? Critics, States, Republicans Oppose Law, Funding - AARP Bulletin http://t.co/kdsumAa"
"142","#Rangel Interview with @ErrolLouis on passage of 9/11 Health Bill http://chir.ps/7NL"
"143","#Rangel Hails Passage Of House 9/11 Health Care Bill  http://bit.ly/911HealthBill"
"144","#Rangel on the House floor re: 9/11 Health bill @CSPANVL http://c-spanvideo.org/x50kt/15272/15368"
"145","#Rangel Report: FINALLY! NEW HEALTHCARE PROVISIONS TAKE EFFECT
(9/24)  http://bit.ly/RangelReport9-24"
"146","#Rangel Advocates for Better Mental Health Care for Returning Troops http://bit.ly/RangelCDC (CDC Tele-conference, 9/21 1-2PM)"
"147","#Rangel Touts Success of Community Health Centers http://bit.ly/Rangel9-7"
"148","@ the White House. Tackling health care reform."
"149","W&amp;M Hearing on Health Care Reform today at 10:30 AM."
"150","Just added myself to the http://wefollow.com twitter directory under:  #politics #education #healthcare"
"151","Fattah says procedural chatter is a distraction. Time to vote on healthcare: http://tinyurl.com/yzmfjq6"
"152","Fattah's statement on the healthcare reform bill: http://tinyurl.com/n788j8. The bill itself: http://tinyurl.com/n7nuyl"
"153","Fattah:� I�ll be voting for healthcare and student loans again today.� We'll finish the job."
"154","Fattah prediction: 221 Yea, 210 No. Healthcare will pass."
"155","We WILL pass Healthcare!!!"
"156","Today at 12 Noon, Fattah keynotes a Healthcare Rally at the top of the Art Museum steps with """"Healthcare for America Now!"""""
"157","Fattah: Respect Obama's national mandate, move forward on healthcare: http://tinyurl.com/yzqjnof"
"158","Fattah thanks PA Sens. Casey &amp; Specter for historic healthcare vote: http://tinyurl.com/yeu3ldq"
"159","Fattah: Here's how healthcare benefits you: http://go.usa.gov/iJh #hcr"
"160","$3.7 million in preventive health grants will save both lives and money: http://tinyurl.com/283ebgb"
"161","At Temple U. with House Majority Whip Jim Clyburn to unveil PennPIRG Young Person's Guide To Health Insurance"
"162","I support workers, and I support Gov. Rendell's executive order on home healthcare aides: http://tinyurl.com/2g2eyxu"
"163","Fattah: Time is now for real healthcare reform to begin. http://tinyurl.com/y8bk2ls"
"164","Fattah casts historic vote tonight as Affordable Healthcare Act passes in the House http://tinyurl.com/y9576db"
"165","Fattah speaks with Thera Martin Wed. 9/9 @ 10 am. Healthcare, President's Speech, Legislation, more:  http://900amwurd.com/2008/"
"166","Fattah will appear on Fox with Neil Cavuto today at 4 to discuss Fattah's call to Democrats to move forward on healthcare."
"167","Urban Caucus Chair Fattah and committee chairs announce America's Affordable Health Choices Act. Read the bill: http://tinyurl.com/ndcgub"
"168","Fattah: Philly's small businesses will win big with healthcare reform: http://tinyurl.com/ylxhdup"
"169","Fattah hosted Healthcare 101 for small businesses. Mayor Nutter was a guest. Read it here: http://tinyurl.com/3a5ol98"
"170","Join me at """"Healthcare 101: The Healthcare Law And Your Business"""" &amp; get valuable info: http://healthcare101.eventbrite.com"
"171","Stood with our president at the signing of the healthcare bill. A proud moment for our country."
"172","Fattah: Republicans never sued to get you health insurance, but they're suing to keep it from you: http://tinyurl.com/ygnjfsl"
"173","Fattah will talk healthcare on Fox News Saturday at 11 a.m. with Neil Cavuto, live from the Newseum in Washington."
"174","Fattah: Student Loan Reform as Part of Healthcare Bill a Historic """"Win-Win"""" 
http://tinyurl.com/yeytwka"
"175","Fattah - March Madness for Healthcare Means Victory for All Americans. Republicans Score Zero: http://tinyurl.com/ykuxohf"
"176","Fattah: 2nd Congressional District will win big with Healthcare. Facts here - http://tinyurl.com/y9l37s6"
"177","Fattah appears this morning with President Obama at Arcadia U., Montgomery County PA, to rally for healthcare."
"178","Fattah will appear with President Obama at Arcadia University Mon. March 8th to promote healthcare."
"179","On Healthcare: Step up or step out of the way: http://tinyurl.com/yk6tovk"
"180","Fattah will appear on """"America Live"""" with Megyn Kelly on Fox News discussing healthcare today at 2:30 p.m."
"181","Fattah responds to Republican attacks on healthcare: http://tinyurl.com/yj7t9jy"
"182","Fattah calls on colleagues to move on healthcare: http://tinyurl.com/yjhyskb"
"183","Fattah: Healthcare mandate came from national election, not Mass. special election: http://tinyurl.com/y86hhoo"
"184","Fattah will be featured on Fox News at 4:30 today discussing healthcare"
"185","Fattah congratulates Senate Democrats on passage of Healthcare Reform Bill. Statement here: http://tinyurl.com/y9qksnv"
"186","Fattah will appear on Fox News Channel with Neil Cavuto at 4:06 EST to talk Healthcare"
"187","Fattah cites cities, metro areas as big winners in Affordable Healthcare Act http://tinyurl.com/yho46hf"
"188","Fattah will vote yes for Affordable Healthcare Act this week. Statement here: http://tinyurl.com/yg3pqja"
"189","Fattah to discuss healthcare on Fox News America's Newsroom, Thurs 10/22 @ 10:12 am"
"190","Fattah joined Speaker Pelosi, Reps Brady, Schwartz, and citizens impacted by inadequate Healthcare: http://tinyurl.com/l44cf7"
"191","Fattah announces $700K Stimulus grant to train Philadelphia healthcare professionals http://tinyurl.com/lu8hap"
"192","Fattah's weekend: Fri. Healthcare Forum in Philly with Unitarian &amp; Lutheran churches, Sun. Bike Philly event with his daughters."
"193","Fattah: """"President Obama is right ... Waiting time is over on healthcare reform."""""
"194","Fattah appears with E. Steven Collins on Philly's 107.9 WRNB FM 8 am Sun, Aug 30 to discuss Ted Kennedy, healthcare, more"
"195","Fattah: Healthcare public option is similar to gov't insurance plans Americans use every day. http://tinyurl.com/m3al2p"
"196","Fattah advocates Washington D.C. """"March For Healthcare"""" in support of reform with a public option. http://tinyurl.com/l5u8yz"
"197","Chaka Fattah will appear on Fox News Channel's """"Happening Now"""" to discuss healthcare and the public opiton at 11:30 a.m. today."
"198","Fattah joins HHS Secretary Sebelius, Healthcare Townhall Mtg, Sun. Aug. 2nd, 3 p.m., Nat'l Constitution Ctr., http://tinyurl.com/lhlydc"
"199","Want to read the health care bill for yourself? You can do so here. http://tinyurl.com/n7nuyl"
"200","Urban Caucus Chair Fattah urges caucus members to get the job done on healthcare reform. http://tinyurl.com/m7ooz2"
"201","Health care bill -- for those who would like to read it, we have posted the bill to our website.  http://pingree.house.gov"
"202","Waiting for the Secretary, making their thoughts known.  People are so ready for health care reform! http://yfrog.com/67f7vdj"
"203","Protesters outside DC office (5 of them) shouting, """"Kill the bill, or your career is dead!"""" I came to fight for health care, not a career."
"204","Lunch with great view of overflowing river banks at Frontier Cafe, excellent healthy food (movies at night too) -- Brunswick!"
"205","The health care debate is winding down, before too long the votes will be cast and we will move forward with reform -- tonight!"
"206","Going to start morning of health care debate with meeting of pro-choice caucus.  Dismal and long night watching bad ammendment allowed..."
"207","Back in DC, stop by the Campaign for America's future conference, lots of progressive health care talk. Everyone knows--must be this year!!!"
"208","Started the day speaking to health care activists, several wonderful people from Maine!  http://yfrog.com/3xlknlj"
"209","Rep. Ryan is showing a great chart of the """"do-nothing"""" health care plan that the other side is promoting.  We can't afford to sit back!"
"210","The health care debate is coming to an end, I am looking forward to the vote &amp; heading back to Maine in the morning. Could use some sleep!"
"211","In Rules Committee, Defense Appops bill has pay raise for military, better health care and works on end of """"stop loss,"""" all long overdue."
"212","Rep. King of Iowa, is arguing why insurance companies can fix our health care crisis...I like Steve, but just DON'T agree...."
"213","Caucus today is discussing health care with David Axelrod, listening to White House plans, this is moving fast and very important to Maine."
"214","Great AARP tele-townhall to talk with their members about health care/6500 on line, more questions than we could get to, people are ready!"
"215","In Rules Committee, Health care....on CSPAN2."
"216","House releases health care bill this morning, with a public option."
"217","In the Rules Committee working on the bill to repeal the health insurance company exemption from anti-trust laws."
"218","Still in Rules Committee, 8th hour on health care bill.  Comparing Constitution copies with my seatmates...handy to have one close by today."
"219","In caucus talking health care. For all of you who have asked, of course I am insisting on a public plan! The President is weighing in. Good!"
"220","The Senate version of health care bill is back, I'm in Rules committee working on 2 minor changes, final House vote should be tonight."
"221","Rep. Bachman on the floor tonight too, she and I don't seem to agree on health care reform either...."
"222","Back in the Rules Committee tonight, finalizing the Health Care reform bill that will likely be voted on tomorrow in Congress. Can't wait!"
"223","Just returned from White House and discussing health care with President, he is firmly committed to this important issue, as am I."
"224","The """"managers amendment"""" for the health care bill was just released-- means a good chance we will vote on health care within the week!"
"225","Passing the health care bill will be complicated if the MA Senate seat turns Republican, but it is critically important."
"226","On the floor this morning talking about the repeal of the anti-trust exemption enjoyed by health insurance companies."
"227","Next Rules panel will be the anti-abortion amendments, a lot of health care votes are being withheld looking for stricter language, painful."
"228","Dinner with Penobscot Doctors, everyone wants health care reform.  Recent survey of Maine Docs, 50% want single payer....wow, big change."
"229","President meeting with caucus, sorry to miss that but waiting to see if I can say a few words on the floor about health care reform."
"230","I am on the House floor discussing Veterans benefits including health care and providing advance funding for these vital needs."
"231","On House floor talking about health care reform!"
"232","Going to talk about health care reform on the floor tonight, starting now, such an important bill!!!!"
"233","In Portland for gathering with Secretary Sebelius to talk health care, particularly challenges for women.  50,000 uninsured women in Maine."
"234","Breakfast with Speaker, all talk is about health care, many variables yet to be decided, dispute is over public plan and funding mechanism."
"235","Rep. King, like many other Republicans, don't believe that health care should be a basic right-- I have a philosophical disagreement."
"236","Rep. Gohmert uses his own unique titles tonight for bills in front of Congress, like """"Crap and Trade"""" bill and """"Health Care Deform."""""
"237","House must vote before August recess or it leaves much time for special interests who oppose health care reform to lobby in oposition."
"238","Getting ready to start debate on the rule for the health care bill.  This sets the conditions for amendments and debate today."
"239","The President focused on jobs and the economy, support for small businesses and reminded us of the costs of our broken health care system!"
"240","In Rules Committee, working on school lunch bill.  First increase in reimbursement for 30 years, easier to add more healthy and local foods."
"241","Signing! The beginning of health care for everyone, at prices we can afford! http://yfrog.com/281mnj"
"242","Heading to Bangor for event with Commerce Secy. Locke, major broadband investment in rural Maine.  Great for econ dev, schools, health care!"
"243","Great piece in the PPH--what would happen if you ran a burrito restrnt like the health care system.  (Makes me hngry!) http://tiny.cc/hwmb4"
"244","Rep. Dingell is in the chair this morning, universal access to health care has been his life long cause.  He is longest serving member."
"245","Back in Speaker's chair. I really do other things here too, this is just my week.  Lots of health care meetings today, getting down to wire."
"246","Coast 93.1 with Tim and Eva, lots of health care talk and a little shopping cart discussion too... http://yfrog.com/7hy7kpj"
"247","Speaking tonight on the floor of House (and CSPAN) around 8 to 
lead the dialogue about healthcare.  Getting closer to a 
bill every day...."
"248","Meeting all morning on health care bill details. This bill is getting much closer to coming to the floor of the House, perhaps even October."
"249","Looking forward to hearing the President tonight, long day of health care conversations."
"250","Rules Committee working on Approps bill for Labor, Health, and Human Services -- includes a wide range of funding...."
"251","About to talk briefly on the House floor about health care reform and why there should be no delay in taking action."
"252","Wonderful testimony from Steve Ells,CEO of Chipotle. Over 1bl in sales from 900 fast food restaurants that sell healthy food and delicious!"
"253","Republicans are using delay tactics, starting the day with a motion to adjourn.  We will never get to health care vote at this rate. Sad."
"254","About to do a tele-town hall on health care, looking forward to hearing from Mainers with their thoughts and questions!!"
"255","Just did Biddeford Public Access interview, next 1pm MPBN call in on health care. http://yfrog.com/0v2wjj"
"256","The """"Freshman Hour"""" tonight will be discussing health care.  I am looking forward to a late night CSPAN chat about this critical issue!"
"257","I was honored to be honored by the Maine People's Alliance tonight...they are working hard on health care!!! http://twitpic.com/6pna0"
"258","Visited New England Rehab Hospital, talking about health care reform plans coming up and touring facility. Lots to consider about new plan."
"259","Great meeting with Biddeford/Saco businesses at the impressive green train station, windmill working hard today! #1issue..fix health care!"
"260","David A. discussed the Frank Luntz Republican memo opposing health reform-- this is not a partisan issue and no time to play politics!!"
"261","So cold and rainy today! Lots of meetings catching up with Maine groups on issues ranging from health care to wilderness areas."
"262","President taking questions on budget issues ranging from health care to Peace Corps plus economy, energy, farms....http://twitpic.com/2m84e"
"263","Great meeting with Rahm &amp; 6 freshmen legislators...I talked about Maine needs in budget.  Health care, energy, education, vets..long list"
"264","Glad to be back in Maine- too warm in DC and still plenty of snow here, people are anxious to see stimulus money working and health care!"
"265","@PenBayHealth good suggestion, I will start following.
Thanks!"
"266","@RMSmithJr thanks for asking, the """"deeming"""" mechanism is not being used for the Rule on the health care vote."
"267","Filling out repeat medical forms is worse than annoying: it hurts quality care. My hearing on new health IT standards: http://bit.ly/cKXz9x"
"268","RT @HealthCareGov: Announced today: New steps to hold insurance companies accountable and halt unreasonable premium increases http://bit ..."
"269","RT @HealthCareGov: Our new online tool allows you to start searching for health coverage directly from your own website or blog http://b ..."
"270","RT @HouseDemocrats: President Obama about to sign our healthcare reform legislation into law. Watch as history is made: http://bit.ly/9qJpbQ"
"271","RT @whitehouse: 50 States/ 50 Stories: Great new #hcr site, interactive map, amazing video, changing lives http://wh.gov/healthreform"
"272","RT @HealthCareGov 1:10p today: How the Early Retiree Reinsurance Program will benefit early retirees &amp; employers http://healthcare.gov/live"
