"","x"
"35","ICYMI: Tally article on increase in debt limit ystrday, or as I call it """"generational theft,""""  http://tiny.cc/Ike9Y"
"36","reports are the speaker has successfully been pressured to remove the debt-increase legislation from final defense bill."
"37","Since Democrats began running Congress again in 2007, the federal debt limit has climbed by 39%. http://tinyurl.com/yetzrn2"
"38","Voting now on 1st Approps bill amendments - majority shut out almost all amends by conserv minority to cut spending in face of record debt"
"39","Taxpayer report on debts, deficits, and looming tax hikes:  http://bit.ly/dwdcD7"
"40","The policies of this administration are leading us towards more debt and fewer jobs."
"41","RT @NationalDebt$11,374,265,930,605.76"
"42","RT @NationalDebt $11,382,737,715,925.23"
"43","Supp Bill may include loans to the IMF. Record debt &amp; deficits &amp; we'd be borrowing more $ from China for IMF."
"44","RT @NationalDebt $11,305,594,490,199.65"
"45","RT @NationalDebt $11,293,355,611,258.51"
"46","NYT: Worries Rise on Size of U.S. Debt http://tinyurl.com/djqqed"
"47","At the State of the Union. HOPE to hear about real change- less spending, reducing debt, using All-American energy and creating real jobs."
"48","Penn State Student Roundtable this afternoon.  Great discussion!  Their future is at risk with record unemployment &amp; $13 trillion debt."
"49","On House Floor for debate on raising the Debt Limit.  America must live within our means not recklessly expanding a legacy of debt."
"50","Public Debt increased by $1.4 trillion, even though Congress did not pass a budget or single appropriations bill http://bit.ly/9SUiDv #tcot"
"51","All at townhall agree  America on wrong track, they were better off 5 yrs ago than now &amp; concern of out of control debt on next generation.."
"52","On Floor to speak on pain being transferred to our children/grandchildren as the Democrat Majority ignore the debt &amp; refuse to do a budget!"
"53","Mting with PA Assoc of Priv School Administrators re Obama admin proposed debt-earnings threshold that limit access to ed for some students."
"54","First order of business for the Debt Commission - examine new costs associated with #healthcare reform http://bit.ly/bRTeib #tcot"
"55","Rep. Ryan in the WSJ outlining the Republican budget http://tinyurl.com/cnpzlr. Promotes domestic #energy, cuts #taxes, controls the debt."
"56","111th Congress Added More Debt Than First 100 Congresses Combined: $10,429 Per Person in U.S. Read more here: http://ow.ly/3vnZE"
"57","U.S. debt increases by more than $1 trillion on Obama's watch. http://bit.ly/5WeFA"
"58","National debt soars to highest level since WWII: http://ow.ly/25SlM"
"59","House Republican proposal would save taxpayers $1.3 trillion: http://ow.ly/1QkX6. We need these savings -- National debt hit $13 trillion."
"60","Democrats refuse to address dire fiscal problems. Today, they raised the debt ceiling by $1.9 trillion! http://ow.ly/13Z2c"
"61","Our country's debt crisis won't fix itself: http://ow.ly/23GS4."
"62","RT @GOPWhip: Addressing our staggering national debt is not a partisan calling; it is a national imperative"
"63","Dems� PAY-GO bill falls short of addressing rising deficits, debt  (Rep. Cynthia Lummis) - http://shar.es/ZWTq"
"64","Republicans: there are historic levels of debt in 2011 budget"
"65","Video: Voices of Republican Women: Health Care and the National Debt http://tumblr.com/xpv3w2rd4"
"66","Just went to a $34 billion U.S. debt auction. There will be 300 auctions this year - the most ever."
"67","Debt is THE looming issue, it is critical that we resolve it."
"68","Dr. Bernanke says a continued increase in debt and interest creates a vicious circle."
"69","US debt """"grim outlook."""" US debt may not be safest haven long-term."
"70","Budget - record spending doubles debt in five years, nearly triples in ten years"
"71","Fed - printing money to buy US debt"
"72","Just got done speaking on the floor of the House about Democrat plans to triple the national debt in 10 years. http://bitly.com/11MSh3"
"73","RT @NationalDebt: $13,052,204,878,286.76 (+) #nationaldebt"
"74","@imninnkeeper It�s a scary reality that at the rate we are spending, the Fed may have to finance our debt with new printing."
"75","Congress racked up $10,429.64 in #debt for every one of us in '09-'10. What could that buy you? Fire away!"
"76","Congress added $10,429.64 in #debt for every one of us in '09-'10. Who will be stuck with THIS bill? STORY: http://j.mp/dWlBCp @cnsnews_com"
"77","@Jeff_Flake is good at these: Congress racked up $10,429.64 in #debt for every one of us in '09-'10. What could that buy you?"
"78","Like original sin, our federal debt-&amp;-spending problem has been passed on to states http://nyti.ms/dTFFZE How are your city/state finances?"
"79","Like original sin, our federal debt-&amp;-spending problem has been passed on to states http://nyti.ms/dTFFZE How are your city/state finances?"
"80","Common-sense economic policy: """"Simple regulations, low debt, high savings, hard work, few distortions"""" (ARTICLE: http://j.mp/c311RM) #tcot"
"81","Did I miss the """"easing"""" button? RT my friend @RandyNeugebauer on broken federal ATM (@washtimes OP-ED http://bit.ly/a4Gx39) #Fed #debt"
"82","$1,161,000,000,000: the total cost of the #stimulus, including debt, for which your children will be responsible"
"83","#namesomethingawful ? A national debt of $13,476,661,616,652."
"84","Did you know? Children born today start life w/ personal share of public debt = $29,178. http://bit.ly/cmM74M @gopconference"
"85","This paints a grim picture for our long-term economic outlook: U.S. Debt Will Rise to $19.6T by 2015 (http://tinyurl.com/2eazpwv)"
"86","Our national debt has passed $13 trillion for the first time.  Congress is spending at a dangerously unsustainable rate."
"87","Release: Reichert Rejects National Debt Limit Increase http://is.gd/7IOd9"
"88","RELEASE: Reichert Rejects Second �Stimulus,� $290 Billion Increase for Federal Debt  http://is.gd/5qz62"
"89","RT @WMRepublicans: House will be voting on Democrats 1.9 trillion increase to the national debt today #tcot #debt"
"90","RT @PeterRoskam: Today is Debt Dependence Day: every gov't dollar spent for the rest of the year will be borrowed money: http://bit.ly/c ..."
"91","Cosponsored H.R. 4262 today: �Cap the Debt� so our kids don�t have to. http://j.mp/820kC7 #gop #tcot"
"92","A reminder that Washington needs to get its fiscal house in order - online debt clock: http://www.usdebtclock.org/"
"93","RT @GOPWhip: Watch @ChiefDeputyWhip, @RepPaulRyan, @PeterRoskam &amp; others in """"Obama's Endgame: A Look At The National Debt"""" http://j.mp/9 ..."
"94","RT @GOPLeader: David Einhorn writes in @nytimes that the U.S. needs to get control of its deficits and debt now http://nyti.ms/c5hlIw"
"95","Checkout #YouCut project�s latest video news release, """"Obama's Endgame: A Look at the National Debt,""""  http://j.mp/aSUSMt @GOPWhip #gop"
"96","House Dems Applaud Passage of $1.9 Trillion Debt Limit Increase http://j.mp/dszcAo (from @GOPWhip) #tcot #gop #debt"
"97","The Pelosi Congress has grown the total public debt outstanding by $1,646,761,950,765.03 since 1/5/09. I did the math here: http://j.mp/RaLG"
"98","97% agreed Congress should end TARP and apply unused funds to pay down debt. http://twtpoll.com/r/lkoz4w #debt #gop #tcot"
"99","Our ever-growing nat. debt, $11,545,275,345,431. House Dems forcing thru $1,500,000,000,000 govt takeover of health care. #priceless"
"100","a must read today: Debt, financial crisis hurt U.S. competitiveness http://bit.ly/d0tAL1"
"101","Its time for a frank discussion on our economy. Reduce our debt, stop burdensome regulations, &amp; keep taxes low so businesses can create jobs"
"102","Yesterday, the Dem co-chair of Pres Obama's Debt Cmte said the U.S.'s debt is a cancer �that will destroy the country from within.�Thoughts?"
"103","Just finished talking to Scott Cox on his radio show on @KERN1180 talking about the critical need to reduce our national debt."
"104","�Enough debt, already� Let�s address our national debt crisis http://j.mp/dwBf1M"
"105","Heritage Charts: The Monthly Interest Payment on the National #Debt is More Than Most Program Spending http://j.mp/czXvp8 #tcot"
"106","Heritage Charts: The Monthly Interest Payment on the National #Debt is More Than Most Program Spending http://j.mp/czXvp8 #tcot"
"107","Twtpoll: Do you agree that we should end TARP and apply unused funds to pay down our debt? http://twtpoll.com/lkoz4w Plz RT"
"108","12.8 trillion Debt - DC spends $ we don�t have. Dems� solution - Raise taxes on families &amp; job creators. Hurts economy, kills jobs. #tcot"
"109","National Debt today is $12,670,895,780,689.20 and counting - http://j.mp/cctBP5 #debt #tcot"
"110","�Credit ratings agency Moody's said Monday that debt loads are stretched in the U.S. and Britain.� http://j.mp/cdaZaV #debt #deficit"
"111","House Democrats voted to raise national #debt limit by 1.9 trillion to $14,294,000,000,000"
"112","Calling blogosphere w/ @reppaulryan &amp; @Jim_Jordan to discuss #budget #debt #deficit"
"113","RT @GOPWhip Did you know:since last #debt limit increase, Dems have passed 0 bills to reduce spending or lower the deficit? #tcot"
"114","new Dem Debt Ceiling now at: $14.3 trillion"
"115","Dem controlled Senate just voted to allow govt to go $1.9 trillion deeper in debt"
"116","From @wmrepublicans � Unemployment and Debt Skyrocket Under President Obama http://j.mp/aX1vzx"
"117","Dems voted to raise debt ceiling last month &amp; now they want to raise it again. This is why I support the CAP the DEBT Act http://j.mp/4ve8Op"
"118","Democrats plan to raise debt ceiling AGAIN http://j.mp/6kBkxz Washington cannot borrow &amp; spend money our country doesn't have."
"119","just finished up Whip Blogger conference call, talking about how Dems want to raise the current $12 trillion national debt limit"
"120","http://twitpic.com/t2jh5 - CAP the DEBT press conference, HR 4262"
"121","RT @DarrellIssa A mountain of debt demands tough choices: http://bit.ly/6yo8oo. The Oversight Police are on the case: http://bit.ly/53yJX0"
"122","RT @Marathonpundit Rep. Kevin McCarthy: Unused TARP funds should pay down record-high national debt http://bit.ly/2CpMvt #tcot #gop"
"123","Unused TARP Funds Should Pay Down Record-High National Debt http://bit.ly/j9n3d #gop"
"124","Common sense solution is to stop spending and decrease the debt, not boost its limits. http://tiny.cc/XPO3"
"125","Read this blog post - http://bit.ly/ESFb6 from Rep. John Campbell. """"In FY2009 alone, the federal government ran up $1.75 trillion of debt."""""
"126","CBO estimates debt to total $7.6 trillion by end of the yr, about 1/3 of the GDP. FULL REPORT HERE: http://bit.ly/3GHryy"
"127","article by @GOPWhip �CBO has estimated that the president�s budget will double the debt in 5yrs, and triple it in 10.� http://bit.ly/161ksQ"
"128","I urge the Treasury to use #TARP repayments to pay down the nat'l #debt  http://tinyurl.com/kj98qa"
"129","RT @Jim_Jordan: http://twitpic.com/ts03n - With @ChiefDeputyWhip on blogger conference call - talking about the debt limit"
"130","RT @NRO: Kevin McCarthy: 'The Event Horizon' We must fight the tendencies that are pulling our country toward a debt crisis. http://bit. ..."
"131","RT @PeterRoskam: Today is Debt Dependence Day: every gov't dollar spent for the rest of the year will be borrowed money: http://bit.ly/c ..."
"132","Cosponsored H.R. 4262 today: �Cap the Debt� so our kids don�t have to. http://j.mp/820kC7 #gop #tcot"
"133","A reminder that Washington needs to get its fiscal house in order - online debt clock: http://www.usdebtclock.org/"
"134","RT @GOPWhip: Watch @ChiefDeputyWhip, @RepPaulRyan, @PeterRoskam &amp; others in """"Obama's Endgame: A Look At The National Debt"""" http://j.mp/9 ..."
"135","RT @GOPLeader: David Einhorn writes in @nytimes that the U.S. needs to get control of its deficits and debt now http://nyti.ms/c5hlIw"
"136","Checkout #YouCut project�s latest video news release, """"Obama's Endgame: A Look at the National Debt,""""  http://j.mp/aSUSMt @GOPWhip #gop"
"137","House Dems Applaud Passage of $1.9 Trillion Debt Limit Increase http://j.mp/dszcAo (from @GOPWhip) #tcot #gop #debt"
"138","The Pelosi Congress has grown the total public debt outstanding by $1,646,761,950,765.03 since 1/5/09. I did the math here: http://j.mp/RaLG"
"139","97% agreed Congress should end TARP and apply unused funds to pay down debt. http://twtpoll.com/r/lkoz4w #debt #gop #tcot"
"140","Our ever-growing nat. debt, $11,545,275,345,431. House Dems forcing thru $1,500,000,000,000 govt takeover of health care. #priceless"
"141","a must read today: Debt, financial crisis hurt U.S. competitiveness http://bit.ly/d0tAL1"
"142","Its time for a frank discussion on our economy. Reduce our debt, stop burdensome regulations, &amp; keep taxes low so businesses can create jobs"
"143","Yesterday, the Dem co-chair of Pres Obama's Debt Cmte said the U.S.'s debt is a cancer �that will destroy the country from within.�Thoughts?"
"144","Just finished talking to Scott Cox on his radio show on @KERN1180 talking about the critical need to reduce our national debt."
"145","�Enough debt, already� Let�s address our national debt crisis http://j.mp/dwBf1M"
"146","Heritage Charts: The Monthly Interest Payment on the National #Debt is More Than Most Program Spending http://j.mp/czXvp8 #tcot"
"147","Heritage Charts: The Monthly Interest Payment on the National #Debt is More Than Most Program Spending http://j.mp/czXvp8 #tcot"
"148","Twtpoll: Do you agree that we should end TARP and apply unused funds to pay down our debt? http://twtpoll.com/lkoz4w Plz RT"
"149","12.8 trillion Debt - DC spends $ we don�t have. Dems� solution - Raise taxes on families &amp; job creators. Hurts economy, kills jobs. #tcot"
"150","National Debt today is $12,670,895,780,689.20 and counting - http://j.mp/cctBP5 #debt #tcot"
"151","�Credit ratings agency Moody's said Monday that debt loads are stretched in the U.S. and Britain.� http://j.mp/cdaZaV #debt #deficit"
"152","House Democrats voted to raise national #debt limit by 1.9 trillion to $14,294,000,000,000"
"153","Calling blogosphere w/ @reppaulryan &amp; @Jim_Jordan to discuss #budget #debt #deficit"
"154","RT @GOPWhip Did you know:since last #debt limit increase, Dems have passed 0 bills to reduce spending or lower the deficit? #tcot"
"155","new Dem Debt Ceiling now at: $14.3 trillion"
"156","Dem controlled Senate just voted to allow govt to go $1.9 trillion deeper in debt"
"157","From @wmrepublicans � Unemployment and Debt Skyrocket Under President Obama http://j.mp/aX1vzx"
"158","Dems voted to raise debt ceiling last month &amp; now they want to raise it again. This is why I support the CAP the DEBT Act http://j.mp/4ve8Op"
"159","Democrats plan to raise debt ceiling AGAIN http://j.mp/6kBkxz Washington cannot borrow &amp; spend money our country doesn't have."
"160","just finished up Whip Blogger conference call, talking about how Dems want to raise the current $12 trillion national debt limit"
"161","http://twitpic.com/t2jh5 - CAP the DEBT press conference, HR 4262"
"162","RT @DarrellIssa A mountain of debt demands tough choices: http://bit.ly/6yo8oo. The Oversight Police are on the case: http://bit.ly/53yJX0"
"163","RT @Marathonpundit Rep. Kevin McCarthy: Unused TARP funds should pay down record-high national debt http://bit.ly/2CpMvt #tcot #gop"
"164","Unused TARP Funds Should Pay Down Record-High National Debt http://bit.ly/j9n3d #gop"
"165","Common sense solution is to stop spending and decrease the debt, not boost its limits. http://tiny.cc/XPO3"
"166","Read this blog post - http://bit.ly/ESFb6 from Rep. John Campbell. """"In FY2009 alone, the federal government ran up $1.75 trillion of debt."""""
"167","CBO estimates debt to total $7.6 trillion by end of the yr, about 1/3 of the GDP. FULL REPORT HERE: http://bit.ly/3GHryy"
"168","article by @GOPWhip �CBO has estimated that the president�s budget will double the debt in 5yrs, and triple it in 10.� http://bit.ly/161ksQ"
"169","I urge the Treasury to use #TARP repayments to pay down the nat'l #debt  http://tinyurl.com/kj98qa"
"170","RT @Jim_Jordan: http://twitpic.com/ts03n - With @ChiefDeputyWhip on blogger conference call - talking about the debt limit"
"171","RT @NRO: Kevin McCarthy: 'The Event Horizon' We must fight the tendencies that are pulling our country toward a debt crisis. http://bit. ..."
"172","Taxpayers deserve a fiscally responsible budget that spends less, cuts taxes and reduces our national debt."
"173","I will be """"On Deadline with @SidSalter"""" on @SuperTalk at 5:30 p.m. Central to discuss record high spending, deficits and debt in FY 2009."
"174","is reviewing �The Republican Road to Recovery,� our economic plan to curb spending, lower taxes, create jobs and control debt."
"175","2050: Total public debt to eclipse $122 TRILLION; $1.1 MILLION per household; $280K per person. http://bit.ly/cmM74M @gopconference"
"176","Countdown to More Debt: Dems Considering """"More Expensive"""" Plans for Next 'Stimulus' http://bit.ly/39hIQt"
"177","The #Debt limit increase proposed by Prez. #Obama = $6,157 per person, 16,214 per household? That's just the INCREASE"
"178","RT @CathyMcMorris Nat'l debt will increase by $150K+ in the time it takes you to read this tweet http://bit.ly/oeUal #namesomethingawful"
"179","House Dems Applaud Passage of $1.9 Trillion Debt Limit Increase http://j.mp/dszcAo (from @GOPWhip) #tcot #gop #debt"
"180","ICYMI: I spoke on the House floor today about the need to get serious on cutting the debt: http://bit.ly/bxRvbN"
"181","2040: $166,500 public debt burden per child born today - an increase of 471% over 30 yrs. http://bit.ly/cmM74M @gopconference"
"182","2032: Looking for work w/ student loans to pay: Gov't already buried college grad $100K+ in debt. http://bit.ly/cmM74M @gopconference"
"183","2028: 18th bday gift for child born today = individual debt responsibility of $80,650. http://bit.ly/cmM74M @gopconference"
"184","2023: On child born today's 13th bday, debt burden will have doubled, per capita debt &amp;gt; per capita GDP. http://bit.ly/cmM74M @gopconference"
"185","2020: For children born today, their share of public debt by 10th bday = $49,694; a 70% increase. http://bit.ly/cmM74M @gopconference"
"186","2010: Children born today start life w/ personal share of public debt = $29,178. http://bit.ly/cmM74M @gopconference"
"187","Washington's reckless debt explosion is ultimately borne by every man, woman &amp; child in the nation: http://bit.ly/cmM74M @gopconference"
"188","ICYMI, I called into @FBNHappyHour yesterday to talk nat'l debt and geting our fiscal house in order: http://bit.ly/cx98Jm"
"189","RELEASE: KINGSTON: ON DEBT, IT�S TIME TO QUIT KICKING THE CAN DOWN THE ROAD http://bit.ly/cOkmPB"
"190","Debt Limit Increase: A Look Inside The Numbers: http://bit.ly/bvYYO1"
"191","Rhetoric doesn�t match reality in the President�s budget.  Triple the debt, record deficits and $2 trillion in taxes: http://bit.ly/cCuyw6"
"192","http://news.yahoo.com/s/ap/20100120/ap_on_bi_ge/us_congress_debt_limit_11  Dems raising the debt ceiling. How about cutting spending...."
"193","http://flake.house.gov/News/DocumentSingle.aspx?DocumentID=210336  A way to solve the debt :)"
"194","http://www.foxnews.com/politics/2010/05/26/despite-soaring-national-debt-congress-goes-spending-spree/ Big spending....it has to change"
"195","http://bit.ly/WSqGb
  Great video (less than 2 min) to understand the acceleration of the national debt"
"196","But to add roughly $300 Billion to the debt with this deal is unacceptable.  Consequently, I will have to vote NO."
"197","I should have co-signed the sign bill, but I missed it.  I must have been doing something important like worrying about trillion $ debt"
"198","Son of Stimulus is another $150 Billion in new debt. Does next to nothing to help small business."
"199","My commitment is to continue to fight against an ever-expanding federal government. We are $12,000,000,000,000+ in debt! #RSC"
"200","http://www.google.com/hostednews/afp/article/ALeqM5hEkfx_bpGC-zVoeKNR38gWLcjXdw Debt ceiling vote on Thurs. I will vote NO."
"201","http://www.sltrib.com/news/ci_14399229  Status quo= $12 Trillion in debt. I am trying to reform how we do business"
"202","Voting on raising the debt ceiling happening soon. Dems trying to be clever by putting it in a rules vote."
"203","http://www.sltrib.com/D=g/ci_15246346. Now we understand why we are $13 trillion in debt.  In principle this program is wrong."
"204","Spends $40 mil to acquire beach front property in Virgin Islands. Seriously. We are $12 Tril in debt and they buy beaches"
"205","An honor to be highlighted Majority Leader Hoyer in his debt speech. Glad he heard my talk."
"206","About to speak about debt....on the Floor"
"207","In Ntl Res Committee. Dems want $50mil for land in St Croix. My reminder re Debt falls on deaf ears"
"208","And Dems want to raise the debt ceiling by $290 Billion...that only gets them through February. Terribly irresponsible."
"209","Wonder why they want to raise the debt ceiling?  Just read Sen Gregg's comments. Congress needs to make hard decisions."
"210","Gregg is wrong, wrong, wrong. It is Congress' job, not a commission, to deal with debt."
"211","I am opposed to the Dems plan to raise debt ceiling by another $1.8 Trillion--that's with a """"T"""""
"212","@deseretnews #dnews  We spend roughly $600,000,000 PER DAY as interest on our debt!!  Ouch!"
"213","@deseretnews #dnews  We are $12,000,000,000,000+ in Debt!"
"214","Intro�d Debt Buy-Down Act of 2010 w/ @SenJohnMcCain today. Would be a big step toward reducing U.S.�s staggering debt. http://ht.ly/1ZWSv"
"215","30.6 billion tickets to a World Series game would need to be sold to pay down America�s $13 trillion debt. http://ht.ly/2Z8kl"
"216","The debt commission report failed to address healthcare � a root cause of our debt woes. http://ht.ly/3jJo4"
"217","How many """"Hangover"""" sequels would it take to pay off the federal debt? http://ht.ly/3aeZd"
"218","You don�t rein in spending by raising the nation�s debt limit. http://ow.ly/13YDE"
"219","It�s going to take a lot of friend requests to eliminate our national debt. http://ht.ly/2KCA5"
"220","How could #Conan figure in to paying off our national debt? http://ht.ly/36hR5"
"221","How many campaign donors would be needed to pay down the $13 trillion U.S. debt? http://ht.ly/32ILx"
"222","How many swear words would it take to pay down our nation's debt? http://ht.ly/2OhTB"
"223","How many Heisman Trophies would it take to pay down America�s debt? http://ht.ly/2H3ma"
"224","The national debt hit $13 trillion. The only way we�re going to cut it down is by reducing spending. http://ht.ly/1QOLc"
"225","China once again is our largest foreign debt holder, owning more than $900 billion of US government debt holdings... http://bit.ly/977Lf9"
"226","Addressed Lincoln Chamber of Commerce this morning about pressures of federal debt, implications of new health care... http://bit.ly/90NAJn"
"227","One of our largest trading partners and debt-holders, China, now acting to intimidate citizens into sterilization... http://bit.ly/arjKql"
"228","�Think what you do when you run in debt; you give to another power over your liberty."""" - Benjamin Franklin http://bit.ly/96wqRE"
"229","National debt surpasses $13 trillion - $13,000,000,000,000 � and still no budget plan in DC http://bit.ly/d3IY2L"
"230","Nonpartisan CBO chief warns federal debt is unsustainable, notes debt would grow to $20 trillion by 2020 if... http://bit.ly/amlXHR"
"231","The debt, deficit, and immigration were overriding concerns at town hall meetings in South Sioux City, Norfolk, Fremont, and Lincoln"
"232","Resolving the $13 Trillion National Debt http://bit.ly/bYMVWO"
"233","US 
national debt passing $13 trillion mark http://bit.ly/deMZbj"
"234","The Fort Report: Our Deepening Debt http://bit.ly/c5HwJs"
"235","House to vote on $1.9 trillion debt ceiling increase tomorrow - I will oppose http://bit.ly/9WQJMJ"
"236","House leadership appears to back away from plan to increase the federal government debt limit by more than $1.8... http://bit.ly/89TFFq"
"237","RT @johnboehner: Via @nytimes, """"Bernanke Says the Federal Debt Is 'Unsustainable'"""" http://is.gd/cJ8k4 And Dems still don't have a #budget."
"238","If the US paid off its debt today, each American would pay $40,000. With the new debt ceiling that number grows to $46,000. I opposed this."
"239","The national debt commission should focus on reducing government spending, instead of raising taxes.... http://bit.ly/9oq4Bm"
"240","As a debt holder, China can hurt our interest rates, currency &amp; inflation. DC must tighten their belts like Kansans do. http://bit.ly/cA98md"
"241","I'm pleased Senate Republicans passed an #earmark moratorium. See the other steps we're taking to reduce debt &amp; spending http://goo.gl/tY61H"
"242","I enjoyed visiting w/ veterans at the Dole VA Medical Center. We owe a great debt to those who dedicated themselves to defending our nation."
"243","#Debt Has Increased $5 Trillion Since Speaker Pelosi Vowed, 'No New #Deficit Spending'  http://bit.ly/aq1wxe #tcot"
"244","our democratic colleagues celebrated raising the debt limit today.. http://tinyurl.com/y9mdldq #tcot #tlot"
"245","http://twitpic.com/ts03n - With @ChiefDeputyWhip on blogger conference call - talking about the debt limit"
"246","To pay the principal on our national debt alone, we would need to run an annual surplus of $1 Trillion for 23 years. #tcot"
"247","Just how broke are we? @JeffFlake: http://bit.ly/adNuvX #tcot #deficit #debt"
"248","Disappointed to see the close vote increasing our debt ceiling to $12.394 trillion.. Enough of the irresponsiblity!"
"249","RT @GOPWhip: Fiscal Watch: House passed #debt limit increase to $14,294,000,000,000 217-212. No GOPer voted for the increase. #tcot #tlot"
"250","Tomorrow is 1-year anniversary of the $787B """"jobs"""" bill that created precious few jobs and saddled future generations with a huge debt."
"251","Govt-run health care push took a big hit this wk when the CBO said plan would significantly add to the national debt http://bit.ly/wFMuE"
"252","Since Dems took over in 2007, debt has climbed 39 percent http://amplify.com/u/16mz"
"253","RT @GOPLeader: House GOP has a plan to help create jobs w/o piling debt on our kids. Read it here: http://bit.ly/7J3AFo"
"254","RT @TomRooney Fed debt tops $13 trillion. RT if you're worried about the effect of too much debt on our economy, jobs http://bit.ly/d6mdck"
"255","Dems want a $1.9T debt limit increase http://bit.ly/8lCAod #tcot #gop &amp;lt;- that's a great way to keep losing public support (i.e. Mass elec)"
"256","RT @RobWittman The House will vote today to put every man woman &amp; child in the US $6,000 more in debt: http://j.mp/bN9IYr When will it stop"
"257","RT @GOPLeader Boehner on Debt: �Why Isn�t The President Looking for Someone�s �A-- to Kick� On This Subject?� http://bit.ly/c3o5GK"
"258","RT @GOPLeader FACT CHECK: �Healthcare Bill Would Add Billions To The Country�s Debt� http://ow.ly/1p8zC� #hcr"
"259","RT @GOPLeader RT @washtimes Senate Dems OKs new debt limit, raised by $1.9 trillion http://bit.ly/cDA877"
"260","Well, Dems want to lift the debt ceiling by $1.8 trillion ... http://bit.ly/8hukak #tcot #gop"
"261","If Dems approve next debt limit increase ($1.9T), they'll have increased it 59.4% since taking control of Congress just three years ago."
"262","RT @politico Dems seek to up debt ceiling by $1.9T http://ow.ly/1nl4EO -- So, who thinks Dems should hike debt limit another $2 TRILLION?"
