"","x"
"144","Negative"
"145","Negative"
"146","Positive"
"147","Neutral"
"148","Neutral"
"149","Positive"
"150","Neutral"
"151","Neutral"
"152","Negative"
"153","Neutral"
"154","Negative"
"155","Neutral"
"156","Positive"
"157","Neutral"
"158","Negative"
"159","Positive"
"160","Positive"
"161","Positive"
"162","Positive"
"163","Negative"
"164","Positive"
"165","Positive"
"166","Negative"
"167","Neutral"
"168","Neutral"
"169","Neutral"
"170","Neutral"
"171","Positive"
"172","Positive"
"173","Positive"
"174","Neutral"
"175","Negative"
"176","Negative"
"177","Negative"
"178","Neutral"
"179","Neutral"
"180","Neutral"
"181","Neutral"
"182","Positive"
"183","Positive"
"184","Negative"
"185","Neutral"
"186","Neutral"
"187","Positive"
"188","Neutral"
"189","Positive"
"190","Positive"
"191","Positive"
"192","Negative"
"193","Neutral"
"194","Neutral"
"195","Positive"
"196","Neutral"
"197","Positive"
"198","Negative"
"199","Negative"
"200","Negative"
"201","Positive"
"202","Negative"
"203","Neutral"
"204","Neutral"
"205","Positive"
"206","Negative"
"207","Negative"
"208","Positive"
"209","Negative"
"210","Positive"
"211","Negative"
"212","Neutral"
"213","Neutral"
"214","Neutral"
"215","Positive"
"216","Positive"
"217","Positive"
"218","Neutral"
"219","Positive"
"220","Neutral"
"221","Positive"
"222","Negative"
"223","Neutral"
"224","Neutral"
"225","Positive"
"226","Positive"
"227","Positive"
"228","Negative"
"229","Neutral"
"230","Positive"
"231","Positive"
"232","Positive"
"233","Positive"
"234","Negative"
"235","Positive"
"236","Positive"
"237","Positive"
"238","Neutral"
"239","Positive"
"240","Positive"
"241","Positive"
"242","Negative"
"243","Positive"
"244","Positive"
"245","Positive"
"246","Negative"
"247","Negative"
"248","Positive"
"249","Positive"
"250","Positive"
"251","Positive"
"252","Positive"
"253","Positive"
"254","Positive"
"255","Positive"
"256","Negative"
"257","Negative"
"258","Neutral"
"259","Positive"
"260","Positive"
"261","Negative"
"262","Negative"
"263","Neutral"
"264","Positive"
"265","Positive"
"266","Positive"
"267","Negative"
"268","Positive"
"269","Positive"
"270","Positive"
"271","Positive"
"272","Positive"
"273","Positive"
"274","Positive"
"275","Positive"
"276","Negative"
"277","Positive"
"278","Negative"
"279","Neutral"
"280","Neutral"
"281","Positive"
"282","Positive"
"283","Positive"
"284","Positive"
"285","Negative"
"286","Positive"
"287","Positive"
"288","Neutral"
"289","Negative"
"290","Positive"
"291","Positive"
"292","Positive"
"293","Neutral"
"294","Negative"
"295","Positive"
"296","Positive"
"297","Positive"
"298","Positive"
"299","Positive"
"300","Negative"
"301","Positive"
"302","Negative"
"303","Positive"
"304","Negative"
"305","Positive"
"306","Negative"
"307","Positive"
"308","Positive"
"309","Neutral"
"310","Positive"
"311","Positive"
"312","Positive"
"313","Positive"
"314","Positive"
"315","Positive"
"316","Positive"
"317","Positive"
"318","Positive"
"319","Negative"
"320","Positive"
"321","Positive"
"322","Neutral"
"323","Positive"
"324","Negative"
"325","Negative"
"326","Positive"
"327","Positive"
"328","Negative"
"329","Positive"
"330","Neutral"
"331","Negative"
"332","Positive"
"333","Positive"
"334","Positive"
"335","Positive"
"336","Negative"
"337","Neutral"
"338","Positive"
"339","Positive"
"340","Positive"
"341","Positive"
"342","Positive"
"343","Positive"
"344","Negative"
"345","Positive"
"346","Positive"
"347","Negative"
"348","Positive"
"349","Positive"
"350","Positive"
"351","Positive"
"352","Positive"
"353","Positive"
"354","Positive"
"355","Positive"
"356","Positive"
"357","Positive"
"358","Positive"
"359","Negative"
"360","Positive"
"361","Positive"
"362","Neutral"
"363","Positive"
"364","Negative"
"365","Positive"
"366","Positive"
"367","Negative"
"368","Negative"
"369","Negative"
"370","Positive"
"371","Positive"
"372","Positive"
"373","Positive"
"374","Positive"
"375","Neutral"
"376","Positive"
"377","Neutral"
"378","Positive"
"379","Positive"
"380","Positive"
"381","Positive"
"382","Positive"
"383","Positive"
"384","Neutral"
"385","Positive"
"386","Negative"
"387","Positive"
"388","Positive"
"389","Positive"
"390","Positive"
"391","Neutral"
"392","Negative"
"393","Neutral"
"394","Positive"
"395","Positive"
"396","Positive"
"397","Positive"
"398","Positive"
"399","Neutral"
"400","Positive"
"401","Positive"
"402","Positive"
"403","Positive"
"404","Positive"
"405","Neutral"
"406","Neutral"
"407","Positive"
"408","Positive"
"409","Positive"
"410","Positive"
"411","Positive"
"412","Positive"
"413","Neutral"
"414","Positive"
"415","Positive"
"416","Positive"
"417","Neutral"
"418","Neutral"
"419","Positive"
"420","Positive"
"421","Positive"
"422","Positive"
"423","Positive"
"424","Neutral"
"425","Positive"
"426","Positive"
"427","Neutral"
"428","Positive"
"429","Positive"
"430","Positive"
"431","Positive"
"432","Positive"
"433","Positive"
"434","Positive"
"435","Positive"
"436","Positive"
