"","x"
"61","Just at JAMZ 107.3 and Hot 98.1 job fair @ Haywood Mall. Saw need, great need for jobs, but felt optimistic spirit. Thankful for employers"
"62","If the Raise Wages, Cut Carbon Act of 2009 becomes law, free enterprise will bring us energy security, new technology jobs and cleaner air."
"63","Had great meetings in DC office today with Rmax (insulation folks) &amp; GE Energy's President--two companies ready to create new energy jobs."
"64","David Kreutzer of Heritage arguing that cap and trade will cause a net loss of manufacturing jobs even after new technology jobs are created"
"65","RT @GOPLeader: NEW VIDEO: Americans continue to ask President Obama: Where are the jobs? http://youtu.be/QIBIRcgtiXQ Please RT"
"66","Seven Mos After Stimulus, 49/50 States Have Lost Jobs. http://bit.ly/CzsoG"
"67","Why today's """"Jobs Summit"""" won't matter: http://www.newsweek.com/id/225289/page/1 http://bit.ly/8SsKDr"
"68","@WMRepublicans 47 out of 50 states have lost jobs since Democrats� stimulus law http://bit.ly/a9DEp4 #wherearethejobs"
"69","@WMRepublicans Record 16.1 Million Unemployed Americans Ask: #Wherearethejobs? http://bit.ly/dmb6GN"
"70","Democrats promised jobs, but delivered a trillion dollar deficit &amp; the takeover of health care.  Read more. http://ht.ly/2ZDbZ"
"71","Since Dems in Congress passed trillion dollar �so-called� stimulus bill, we have lost 3.6 million jobs.  http://ht.ly/2zjMo"
"72","@WMRepublicans Democrats� Refusal To Pay For Spending Leaves Unemployed W/O Needed Assistance http://bit.ly/ds7dsS #wherearethejobs"
"73","Heading to Capitol soon for #SOTU.  Hoping this could start a bipartisan effort to rein in spending and create jobs"
"74","@WMRepublicans 48/50 states have lost jobs since Dems' stimulus, to see how stimulus has failed your state, click here http://bit.ly/974xxC"
"75","The Effects of the Obama Tax Plan on CA: Lose, on average, 81,518 jobs annually. For more visit  http://ht.ly/2HI8b"
"76","RT @USASpeakingOut Americans asking, Where are the Jobs? @GOPLeader  offers 2-point plan: cut spending, freeze taxes: http://bit.ly/cN84ut"
"77","We need a jobs agenda in Congresshttp://ht.ly/2vTlN"
"78","Reading GOP No Cost Jobs Letter and Plan Presented to President Obama on Scribd http://scr.bi/cO6iTQ #readcast"
"79","RT @USASpeakingOut LIVE: @GOPLeader @PeterRoskam @RepAaronSchock listen to job creators. Tune in now:http://ow.ly/2cmxH #JOBS"
"80","Today Sen. Majority Leader Reid said, """"Today is a big day in America.  Only 36,000 people lost their jobs today,... http://bit.ly/9ymzLR"
"81","@republicanstudy Obama to seek three-year spending freeze http://ow.ly/10Gwy  while Senate Dems consider $80B jobs bill  http://ow.ly/10Gw4"
"82","GOP does its own jobs summit http://ow.ly/IjMq @Politico #JobSummit"
"83","As if $787 Billion Wasn�t Enough, Democrats Look To Spend $300 Billion More On Jobs Bill http://bit.ly/7sRlSU"
"84","The White House is claiming the #stimulus saved or created jobs in congressional districts that do not exist http://ow.ly/D2al  #tcot"
"85","RT @darrellissa Unemployment hits 10.2%...so where are the jobs, Joe?
 #tcot"""" http://ow.ly/zVI5"
"86","RT @WMRepublicans #jobs Total of 15.7 million ppl who are now unemployed would form an unemployment line from NY to LA (2776 miles) &amp; beyond"
"87","US is short almost 6 million jobs from WH projection, see dif. of estimated jobs v. actual jobs in Calif... http://bit.ly/N77Xt"
"88","National unemployment rates for Aug. reach 26 yr high.  216,000 jobs were lost. http://bit.ly/4zt60R"
"89","watch Republicans on the House floor today between 12-2pm EST on C-Span discussing health care and jobs"
"90","Disappointing umemployment numbers released today. Our country needs pro-growth policies that create more jobs. http://tinyurl.com/no923h"
"91","Ford +130Jobs to Sterling Heights Plant is great news &amp; clear indication of the value of highly-skilled workforce... http://bit.ly/935WQT"
"92","I thought the stimulus was supposed to be a jobs bill."
"93","just read  RT @Drudge_Report: 500 Lose Jobs with new Tax on Cigars; Tampa plant closes... http://tinyurl.com/n9sy36"
"94","must read: stimulus doesnt create local jobs http://washingtontimes.com/news/2010/jan/12/stimulus-cash-doesnt-create-local-jobs/print/"
"95","Tax Increases Would Cost Florida 40,000 Jobs A Year and Local Families Over $700 A Year:  http://bit.ly/drvxPN #politics"
"96","NASA to study shuttle supply chain, should it need to be resarted http://tiny.cc/shuttlesupply would mean more saved jobs across the nation"
"97","NASAJobsOneMinuteFeb23,2010.wmv: 

NASAJobsOneMinuteFeb23,2010.wmv


From:
CongressmanPosey
View... http://bit.ly/a7k3b8 #fltcot  #politics"
"98","Speaker Pelosi questions NASA funding. Hopefully we can educate her on the jobs, thech, and health research benefits http://bit.ly/8emPno"
"99","Local Businesses Honored for Creating Jobs http://bit.ly/3Cc18l #politics"
"100","PoseyFloorSpeechJobsHCJuly282009: 

PoseyFloorSpeechJobsHCJuly282009


From:
CongressmanPosey.. http://bit.ly/3cm40C
 #fltcot  #politics"
"101","RT @FLASPACE
Space Florida says $100 million deal to be announced Wed. will save 700 KSC jobs."
"102","Where are all the jobs? They are in Washington for more bureaucrats. http://tinyurl.com/2wvwta"
"103","3 different answers from the White House on how many jobs have been """"created or saved"""" by Spendulus http://bit.ly/8g8clZ"
"104","Government Motors will still lobby government - Jobs on K St rather than Detroit
http://tinyurl.com/o9dzko"
"105","Surprise, """"spendulus"""" a """"jobs bill"""" not providing jobs http://tinyurl.com/qcpfyh"
"106","TX07 stands to lose up to 4000 jobs from cap &amp; tax bills. Read more here http://www.culberson.house.gov/"
"107","Hours to review a $15 billion """"Jobs Bill""""? American people should have at least 72 hours to review legislation http://tinyurl.com/yb9bgdw"
"108","Who Creates Jobs? SHARE - http://shar.es/aIfVk"
"109","Stimulus Jobs Overstated By Thousands http://tinyurl.com/yjqoglp"
"110","The policies of this administration are leading us towards more debt and fewer jobs."
"111","Interesting Washington Post Editorial, """"Education jobs bill is motivated by politics"""" http://bit.ly/9Ji8Mk #tcot"
"112","On Floor to speak on the negative impacts of Obama #healthcare bill on jobs.  Driving MDs into retirements &amp; bankrupting hospitals. #tcot"
"113","At the State of the Union. HOPE to hear about real change- less spending, reducing debt, using All-American energy and creating real jobs."
"114","Thank you Penn State for infusing facts &amp; science into discussions re natural gas.  NG in PA provides jobs, prosperity &amp; #energy security."
"115","On House Floor speaking on how the Dem Healthcare bill will bankrupt rural hospitals/ cost rural health care jobs.  #rs #tcot #healthcare"
"116","Obama #healthcare: A jobs bill!  It fires 30,000 priv loan lenders, hires 16,000 IRS agents, hired Scott Brown &amp; will hire 40 more Rep MOC"
"117","RT @gopconference Cap and Trade is a Jobs Killer: http://tinyurl.com/c5jumf"
"118","Speaking on flawed student loan provisions that are in the Obama #healthcare bill.  Will cost 30,000 jobs &amp; increased loan default. #tcot"
"119","With Clinton Cnty owner of 43 yr business to discuss how big gov hurts #business &amp; Obamacare would kill it. No business=No jobs #tcot #rs"
"120","On the House Floor speaking on the crushing of small business &amp; jobs by the healthcare bill 1099 requirement &amp; federal regulations."
"121","Speaking at Penn College of Technology Marcellus Shale Workforce Resource Center Dedication.  88,000 natural gas jobs created already in PA."
"122","Visit to Charles Navasky &amp; Company in Philipsburg.  A great 4th generation business since 1893.  Discussing challenges to business &amp; jobs."
"123","Attending Universal Well Services Open House in Lycoming County this afternoon.  Bringing some of 88,000 natural gas driven jobs to area."
"124","Touring Charter Plastics in Titusville this afternoon.  Manufacturing that provides great jobs and products for infrastructure."
"125","For those that ask """"How can we justify tax cuts"""" the answer is JOBS!  50%+ of those that D's want to tax are small businesses &amp; job creators"
"126","A great article appeared in Businessweek on the small business jobs bill the Senate is currently debating. http://bit.ly/bLfkOq #tcot"
"127","Business leaders say Obama Administration policies are 'job-destroying' http://bit.ly/bBFMy6 #jobs #antibiz #tcot"
"128","On House Floor to address how the U.S. Export-Import Bank decision killed 1,000 new jobs.  The biggest barrier to jobs is the government!"
"129","New study of large employers and #health reform - higher costs &amp; fewer jobs http://bit.ly/bQyVKg Remember this? http://bit.ly/bfDwxy #tcot"
"130","Visiting Graymont, Inc. to discuss regulations which are hindering the creation of new jobs."
"131","Meeting with Standard Steel on tax credit proposal to create jobs, make railroads greener, safer and more fuel efficient."
"132","Participating in Press Conference announcement of new jobs in Jefferson County by Schlumberger Well Services."
"133","In Special Orders talking jobs and majority's job-killing policies over past 16 months. It is time to stop the taxing, spending &amp;borrowing."
"134","Per WSJ Caterpillar, Inc #hcr bill will incr by $100M in the first year. Just what we need another reason to ship our JOBS overseas! #tcot"
"135","In Ed &amp; Labor Hearing questioning Sec of Labor Solis on why DOL drives up cost &amp; limits access to jobs by imposing Project Labor Agreements"
"136","Clarion's O-I Glass will close doors in July, working with the state &amp; locals to make the best of a bad situation http://bit.ly/cM5PDs #jobs"
"137","On the House Floor speaking in special order debate.  Discussing healthcare, the lack of transparency by the Democratic leadership and jobs."
"138","On floor preparing to speak on jobs.  True economic stimulus starts with tax relief for working families and small #business. #rs #tcot"
"139","In the Bellefonte District office meeting with constituents.  Talking jobs and veterans issues."
"140","Tolling I-80 would cost one paper company $800,000 each year.  Jobs would suffer!"
"141","Guest speaker at DuBois Area Chamber of Commerce Breakfast.  Talking JOBS, fighting I-80 tolling, healthcare and taking questions."
"142","Tour Joy Manufacturing in Franklin.  World. Leader in mining equipment providing great jobs!  #Jobs that would be harmed with I-80 tolling."
"143","Tour of Helpmates Home Care Facility in Ridgway.  Another true economic stimulis as a Small Business creating jobs!  #rs #tcot"
"144","Finished day in Clinton County visiting natural gas storage and transmission location. Clean energy/great jobs/#energy independence"
"145","At Nat. Assoc. of Manufact NAM roundtable in Clarion,PA to hear needs/discuss smart gov solutions for growing jobs!  #rs #patcot #tcot #kcon"
"146","Mr. Lamborn - why stop drilling for six months? This spill was human error. Killing jobs makes Americans suffer."
"147","RT @WMRepublicans #jobs #tcot 7 Mos After Stimulus, 49/50 States Have Lost Jobs. http://bit.ly/CzsoG"
"148","Take a look at the Western Caucus�s report, the War on Western Jobs here: http://ow.ly/2MqfM."
"149","Mr: Hensarling: Americans want jobs more than unpaid-for Pell grants."
"150","Americans have said over and over #wherearethejobs? http://ow.ly/2zhy2  Jobs must be Washington's focus."
"151","RT @HuffingtonPost: Canada's 10 times SMALLER Than The US, Yet Created 10,000 More New Jobs In June http://huff.to/9DhQW8 (via @HuffPostBiz)"
"152","Rep Austria: focus should be on jobs"
"153","Wall Street Journal: House Republicans Press Obama on Jobs Creation -- http://bit.ly/oUlZV"
"154","Mr. Goodlatte reminds us that it is Fools Gold to hurt American jobs and consumers to reduce global warming by 1/20 of one degree celsius."
"155","Witness says all fertilizer plants will move offshore in ten years if Waxman Markey takes effect. Those are American jobs."
"156","I just sponsored an amendment to save 30,000 student lending jobs. Democrats voted no."
"157","Voting against democrat party's latest bailout http://bit.ly/a5YYx while many are losing jobs. What are the dems on? Where is the $ comi ..."
"158","CA dreamin' (of 13,000 phony """"stimulus"""" jobs here): http://bit.ly/6uEqqO.  A job for Officer Terry Transparency? http://bit.ly/5nvXb0 #tcot"
"159","Oversight team is on this: The media falls for Obama's patently phony 'jobs' claims:  http://bit.ly/SDNZx #tweetcongress #tcot"""""
"160","85000 more Americans out of work: http://bit.ly/5QZ9Gd. Where are the jobs Madame Speaker? Mr. President? http://bit.ly/6OlmTQ"
"161","RT @repdavecamp 9 Months After Stimulus 49/50 States LOST Jobs: http://bit.ly/5qRDE0. Where are the jobs, Joe? http://bit.ly/ZIQsf"
"162","Good GDP numbers: http://bit.ly/3YscOD but where are the jobs??? @GOPLeader We're still looking: http://bit.ly/nAOvN #tcot"
"163","BREAKING: 15.1 million Americans can't find #jobs http://j.mp/bRaxO9"
"164","Don't stop 'til you get enough...phony """"stimulus jobs saved/created"""" that is.  Will Biden moonwalk like MJ too? http://bit.ly/6Sqkzc #tcot"
"165","ONE DAY ONLY: @HouseDemocrats call House back into session on 8/10 to save American jobs...their own."
"166","A sober reminder that Obama's """"jobs saved/created"""" numbers are flat-out imaginary: http://tinyurl.com/ycr3wd8 #tcot"
"167","RT @GOPLeader Americans continue to ask President Obama: Where are the jobs? (NEW VIDEO: http://youtu.be/QIBIRcgtiXQ)"
"168","Here's the article. The stimulus board won't stand behind it's OWN jobs numbers?!? http://tinyurl.com/ylrz6q9 #tcot"
"169","Unemployment ticks up to 9.9%: http://bit.ly/bKXEJG Americans are still asking, """"Where are the jobs, Joe?"""" http://bit.ly/a10lKx #tcot"
"170","@FrankCanzolino @jaketapper Put it this way: if Obama can accurately count jobs LOST he MUST give accurate math behind jobs saved/created"
"171","HAPPENING NOW RT @USASpeakingOut @GOPLeader @PeterRoskam @RepAaronSchock listen to job creators: http://ow.ly/2cmxH #JOBS"
"172","Jobs report at 830 am...what do you think it'll say?"
"173","Is risk-taking good for jobs, entrepreneurship &amp; innovation? Thoughts from a #tech inventor (OP-ED: http://usat.ly/ibLbrG)"
"174","@ParkergirlUSA watching this closely to see what shakes out.  investment/jobs growth needs long-term tax certainty."
"175","@ParkergirlUSA watching this closely to see what shakes out.  investment/jobs growth needs long-term tax certainty."
"176","Does #taxdeal create best, pork-free environment for jobs growth &amp; investment? I'm not sold: http://j.mp/erUXza @Jasoninthehouse @Jim_Jordan"
"177","@Heritage : my district could average 1,599 jobs lost each year if tax relief for all dies. #taxfail"
"178","@Heritage : my district could average 1,599 jobs lost each year if tax relief for all dies. #taxfail"
"179","BREAKING: unemployment jumps to 9.8% #jobs"
"180","Taxpayers are watching...RT @GOPLeader �yes� vote on Democrats� tax bill rule before House this morning is a vote to raise taxes, kill jobs"
"181","@Synders777 @GOPLeader @EstablishmentDC @TheNeutralView @pinnie99 @melodeeaaron @NoJobsNoPeace @botmgrant thanks for the RTs last week!"
"182","RT @GOPConference New GOP Leadership Team on Creating Jobs, Cutting Spending &amp; Reforming Congress http://plixi.com/p/57710480"
"183","@erotao @rootnl2k @kentrod @NiteOwl223 @NoJobsNoPeace @CraftFitness @SaysMissy @TJ_Hancock @melodeeaaron @notalemming thanks for the #FF"
"184","BREAKING: unemployment stays at 9.6% #jobs"
"185","MYTHBUSTER RT @BuckMcKeon Dem promise? Jobs. Dem result? Trillion dollar deficit &amp; takeover of #hc  http://ht.ly/2ZDbZ"
"186","@WMRepublicans 48/50 states have lost jobs since failed #stimulus. Click here (http://bit.ly/974xxC) to see how your state stands #jobs"
"187","2,622,000: the number of American moms, dads, sons and daughters who have LOST their jobs since the #stimulus became law"
"188","What does @HouseDemocrats """"all about jobs"""" rhetoric look like in action?  Let's break down today's unemployment numbers..."
"189","""""It is all about a four-letter word: jobs, jobs, jobs, jobs. We are all about jobs."""" -@SpeakerPelosi, May 5, 2010"
"190","Fiscal leadership demands spending cuts, pro-jobs tax policies and honest accounting. Sacramento and US Congress failing on all three."
"191","BREAKING unemployment stays at 9.6%. #wherearethejobs"
"192","Well, technology makes it a lot easier to listen to you and also do our jobs holding the fed bureaucracy accountable: http://j.mp/bRpJHK"
"193","RT @USASpeakingOut Americans asking, Where are the Jobs? @GOPLeader  offers 2-point plan: cut spending, freeze taxes: http://bit.ly/cN84ut"
"194","Back when a coke was a coke, shovel-ready was shovel-ready &amp; jobs were jobs: http://tinyurl.com/37pmq6l #stimulus"
"195","BREAKING: US unemployment jumps to 9.6%, 14.9 millions Americans can't find jobs during """"Recovery Summer"""" http://j.mp/bRaxO9"
"196","How much of YOUR $ goes to """"stimulus"""" signs that don't create jobs? Help us find out: photo signs, email w/ location stimulussigns@gmail.com"
"197","DID YOU KNOW? 67% of my constituents think government """"stimulus"""" spending DOES NOT effectively create jobs. Will @HouseDemocrats listen?"
"198","BREAKING: US economy lost 131,000 jobs in July. Unemployment at 9.5%."
"199","You could employ 100 people, receive $10 million """"simulus"""" grant &amp; @WhiteHouse could claim 100 jobs funded! Are we that easy to fool?"
"200","After we demolished phony stimulus """"jobs saved/created,"""" Obama Admin now has new fuzzy jobs math http://tinyurl.com/36qvm4e Jobs """"funded""""?"
"201","Since when did @WhiteHouse stimulus propaganda become more important that jobs and economic growth? http://youtu.be/7HSWMebUCI4 @EricHogue"
"202","How many have put up signs? @WMRepublicans 47/50 states LOST jobs since Dems� """"stimulus"""" law http://bit.ly/a9DEp4 #wherearethejobs"
"203","#oilspill well capped. Fantastic news! Let's stay focussed on cleanup and getting displaced Gulf workers back to their jobs."
"204","Whose jobs are wasteful """"stimulus"""" signs meant to save? Not yours http://j.mp/a9gelF Help us save the $ w/  #YouCut @GOPWhip @RepAaronSchock"
"205","It's Small Business Saturday! Pls support the local businesses that create 80% of the jobs in this country."
"206","great discussion with President Ma of Taiwan earlier on trade. WA: 2.2B in trade w/ Taiwan /year...more US jobs from apples and airplanes!"
"207","USA is world�s #1 services exporter. Moving forward with pending trade agreements will open new markets to American services and create jobs"
"208","Speaking to 100 people in Kent about the importance of free trade to jobs in Washington and our competitiveness in global economy"
"209","USA is world�s #1 manufacturing nation. Moving forward with pending trade agreements will open new markets to American goods and create jobs"
"210","It�s Trade Week and I�m meeting with the Colombian Ambassador to the U.S.  Our trade relationship is essential to creating American jobs."
"211","Today is 3rd anniv of signing of Korea Free Trade Agreement. Passing this FTA will create 1000s of American jobs and turn our economy around"
"212","@uschamber -KORUS FTA must get done. """"Failure to do so would cost 340K U.S. jobs and $35 billion in exports...� http://tinyurl.com/298yh9f"
"213","Disappointed Korea FTA negotiations missed deadline.  It must get done, and soon - 350,000 US jobs depend on it according to @uschamber"
"214","En route to @whitehouse. Look forward to discussing with Pres Obama and US CEOs the need to pass pending trade agreements to create jobs."
"215","RT @DarrellIssa: #oilspill well capped. Fantastic news! Let's stay focused on cleanup and getting displaced Gulf workers back to their jobs."
"216","There is REAL bipartisan consensus that opening new markets for U.S. exports can create 1000s of American jobs and jumpstart econ recovery."
"217","87% of world economic growth over the next 5 years will take place abroad. Trade agreements will allow US to create American jobs."
"218","More health care overhaul fallout - taxes will hit medical device manufacturers hard, cost jobs: http://tinyurl.com/2ayalpv"
"219","Blog post: Sharing ideas on job creation http://is.gd/bvGDG #economy #jobs #wa08"
"220","Congress must focus on solutions to grow our economy while preserving and creating jobs #taxday http://is.gd/buwL6"
"221","Reuters: Obama trade policies threaten 585,800 US jobs: study http://is.gd/3jpr1"
"222","voiced concern about new tax proposals that could force major US employers to shift US jobs overseas VIDEO: http://is.gd/XpKK"
"223","RT @WSJ Contractors Report Few Stimulus Jobs http://bit.ly/2vf43A"
"224","What is the EPA up to? Check it out ... @DailyCaller EPA regulations will destroy jobs | The Daily Caller.. http://t.co/yXPT6vE"
"225","Will the new tax deal help small businesses create jobs? Check out my weekly column for the answer:... http://fb.me/PU3RAH16"
"226","I'll be appearing on FOX Biz tonight at 6 p.m. ET to discuss health care &amp; jobs if you'd like to tune in."
"227","RT @AmandaRLittle: @DrPhilRoe in @DailyCaller EPA regulations will destroy jobs | The Daily Caller - Breaking News http://t.co/yXPT6vE"
"228","RT @BuckMcKeon: Democrats promised jobs, but delivered a trillion dollar deficit &amp; the takeover of health care.  Read more. http://ht.ly ..."
"229","Article worth reading - Arthur Brooks: Top 10 ways government kills jobs in America | Washington Examiner http://t.co/ynpt92g via @AddThis"
"230","Must fight for more common sense. Pelosi's #capandtax bill will cost jobs &amp; will increase household energy costs  http://tinyurl.com/q8b2x7"
"231","RT @GOPLeader If you tax something, you�ll get less of it. Rs have a better solution that'll create jobs w/o new taxes http://bit.ly/CcHQB"
"232","RT @GOPLeader: GOP #Pledge to America aims to end the economic uncertainty that�s killing jobs http://on.fb.me/9ZKJoc"
"233","VIDEO from @GOPLeader - http://tinyurl.com/n4fg9b Bloodhounds - Where are the jobs? #stimulus #jobs"
"234","Health care summit or not, we need jobs &amp; less spending. What do you think? http://j.mp/aDJNiu #tcot #ocra #HC"
"235","Helping small business helps create jobs. Unfortunately raising taxes hurts small business - http://tinyurl.com/de7ell"
"236","RT @USASpeakingOut: Americans asking, Where are the Jobs? @GOPLeader offers 2-point plan: cut spending, freeze taxes: http://bit.ly/cN84ut"
"237","66% of Americans believe cutting taxes is a better way to create new #jobs than increasing gov spending http://j.mp/9MlSaV"
"238","A Timeline of the Dems� Health Care Bill http://bit.ly/92RuZg Dems' #hcrcostsjobs #hcr @WMRepublicans"
"239","RT @USASpeakingOut: Focused on #JOBS, Rep. Guthrie says reform job training programs so workers get results � VOTE: http://is.gd/eZjwy"
"240","RT @GOPLeader Busted: Dems' #Jobs Agenda Exposed as """"Stalled,"""" """"Mired,"""" """"Lost"""" http://bit.ly/bvVBSR"
"241","RT @GOPLeader - Boehner Op-Ed: Where Are the Jobs, Mr. President? http://bit.ly/3XWib"
"242","RT @GOPLeader @rollcall Boehner Plans Economy Event to Counter Obama Jobs Summit http://bit.ly/7pKlGs"
"243","Working on our economic challenges w/ Eric Cantor.  Keep sending your ideas/ input: http://republicanwhip.house.gov/Jobs/"
"244","Talked about jobs in Weekly Republican Address.  Let's end this mentality of permanent bailouts.  http://youtu.be/7ztHW694-xI"
"245","Isn't it time for a new approach? Enough is enough. Even Majority Leader Hoyer Admits Dems Have Failed To Create Jobs http://j.mp/6ATOv8"
