"","x"
"39","Leadership needed from Dems on cornerstone federal funding bills. Read about my latest push for action at http://www.crenshaw.house.gov/"
"40","Now is not the time to discuss offshore drilling. Read my full statement at crenshaw.house.gov."
"41","Back from official Afghanistan, Pakistan tour. Met with troop, Gen. McChrystal.  Go to http://crenshaw.house.gov/ for release and video."
"42","Valuable updates on the Haiti earthquake available on a new section of my Website under """"Issues and Legislation."""" http://crenshaw.house.gov"
"43","My bill honoring the heroism of the late Clyde L. Hillhouse passed the House unanimously last night.  Read more:  http://bit.ly/8vL41s"
"44","On the House floor now ... speaking soon on impacts of Pelosi plan on military health care. Tune in on C-SPAN."
"45","As Zach battles rare disease, glad we could make dream come true with signed football from Gator�s Tim Tebow! Go to www.crenshaw.house.gov."
"46","Good news � Air Force OK�s JAX International Airport as basing candidate for F-35 Joint Strike Fighter Jet. More at www.crenshaw.house.gov."
"47","I have introduced a bill to honor the late WWII Vet/POW Clyde L. Hillhouse from White Springs, FL.  Read about at http://bit.ly/ByEtQ."
"48","Advocated for key initiatives for NE Florida. Funding for St. John�s dredging, Big Fishweir Creek, Operation New Hope OK'd by House!"
"49","My Committee just OK�d dredging and wharf projects for Mayport!  The MILCON funding bill is now on its way to the House floor."
"50","Just introduced the American Energy Act with 92 of my colleagues.  For more details, http://www.crenshaw.house.gov."
"51","Good News for Two Area Fire Departments http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1059&amp;Itemid=104"
"52","Bachus Votes to Prevent IRS From Enforcing ObamaCare http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1017&amp;Itemid=104"
"53","New e-newsletter now available http://bachus.houseenews.net/mail/util.cfm?gpiv=2100063916.741.599&amp;gen=1"
"54","Bachus Questions Legality of Senate Health Deals  http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=917&amp;Itemid=104"
"55","Commemorating September 17 as Constitution Day
 http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1041&amp;Itemid=104"
"56","Bachus Opposes VAT Tax Scheme http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=998&amp;Itemid=104"
"57","Federal Red Tape Snarling Oil Spill Response  http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1004&amp;Itemid=104"
"58","Bachus Statement on Pledge to America http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1044&amp;Itemid=104"
"59","Don't Use Legislative Gimmicks to Pass Health Care Bill http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=952"
"60","House Honors National Champion Alabama Crimson Tide! http://www.youtube.com/congressmanbachus#p/u/0/dypPJbkt6QI"
"61","America Speaking Out, Learn More Here http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1000&amp;Itemid=104"
"62","Bachus Receives American Conservative Union Award http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=993&amp;Itemid=104"
"63","Speaker, Democrat Majority Take a Walk on Taxes http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1046&amp;Itemid=104"
"64","Prayer Day Ruling Is Absurd and Offensive http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=972"
"65","Read Call to End Fannie and Freddie Bailout  http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1045&amp;Itemid=104"
"66","Vote on Spending Cuts to Bring Down Deficit http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=995&amp;Itemid=104"
"67","Photos of My Afghanistan Visit  http://www.bachus.house.gov/index.php?option=com_joomgallery&amp;func=viewcategory&amp;catid=14&amp;Itemid=106"
"68","Send a Holiday Card to our Troops! http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=908&amp;Itemid=104"
"69","Bachus Votes Against Government Takeover of Health Care http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=959"
"70","Bachus Challenges Constitutionality of Health Care Vote http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=958"
"71","No to Ramming Through Health Care Takeover http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=945"
"72","The First Right Is Life: Bachus Health Care Statement http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=959"
"73","Filing a Lawsuit Against the Health Care Bill
http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=961"
"74","Bachus CNBC.com interview on Spending and Debt http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1057&amp;Itemid=104"
"75","Stop the Tax Increases, Oppose Pork-Barrel Spending http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1056&amp;Itemid=104"
"76","Court Rules Health Care Law Unconstitutional http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1053&amp;Itemid=104"
"77","Bachus Challenges Health Care Takeover Law http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1049&amp;Itemid=104"
"78","Video, column on ending Fannie and Freddie bailout  http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1040&amp;Itemid=104"
"79","Bachus Column on """"The Real Path to Recovery"""" http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1039&amp;Itemid=104"
"80","Bachus Votes Against Dodd-Frank Bailout Bill http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1019&amp;Itemid=104"
"81","Lynyrd Skynyrd Band at the U.S. Capitol http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1015&amp;Itemid=104"
"82","Bachus Investor Protection Proposal Wins Approval http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1014&amp;Itemid=104"
"83","Repeal Government Health Care Mandate! http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1012&amp;Itemid=104"
"84","Memorial Day Remarks at Montevallo Observances http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1006&amp;Itemid=104"
"85","Bachus Statement on Defense Bill http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=1005&amp;Itemid=104"
"86","3PM ET Markets Hearing, view at
http://republicans.financialservices.house.gov/index.php?option=com_content&amp;task=view&amp;id=351&amp;Itemid=69"
"87","Tribute to Marine Lance Cpl. Thomas Rivers Jr.  http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=992&amp;Itemid=104"
"88","Recognizing April as National Autism Awareness Month  http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=980"
"89","$200 Million Construction Project for Birmingham Area http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=989"
"90","Defending National Day of Prayer http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=977"
"91","Remarks at Republican Leadership News Conference http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=976&amp;Itemid=1"
"92","Tax, Spend, and Bailout Policies Are Killing Jobs http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=970"
"93","We Need More Jobs, Not More Bailouts http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=965"
"94","Health Care, Jobs, Terrorism Top Local Concerns http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=963"
"95","GOP Tweet: Of the 22 times Congress has considered reconciliations since 1980,only 1 bill that did not require further House action"
"96","Bachus on Fox: Government Health Care Will Cost More http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=957"
"97","Statement on Defeat of Up-or-Down Vote  http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=956"
"98","Congressional Medal Honors Female WWII Pilots http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=947"
"99","Statement on Health Care Summit http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=943"
"100","Bachus Deficit Remarks to Bernanke and CNBC http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=942"
"101","The U.S. Can't Afford a Sequel to the """"Stimulus Bill"""" http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=941"
"102","Bachus Calls For Full Disclosure of Bailout Costs
http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=940"
"103","City of Tarrant Receives $5.7M Flood Control Grant
http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=936"
"104","No To Back Door Climate Change Rule
http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=935"
"105","President's Budget Spends, Borrows, Taxes Too Much http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=933"
"106","Free Enterprise Solutions Needed From President http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=932"
"107","Read Bachus January 2010 E-Newsletter http://bachus.houseenews.net/mail/util.cfm?gpiv=2100052925.978.23&amp;gen=1"
"108","Fire Grant for Clanton Fire Department http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=930&amp;Itemid=104"
"109","Fire Grants for Jefferson County Fire Departments http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=929&amp;Itemid=104"
"110","Fire Grant for Margaret Fire and Rescue Service http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=928&amp;Itemid=104"
"111","Where Health Care Stands After the Massachusetts Vote
http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=925"
"112","VA Must Speed Up School Benefits to Veterans http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=920&amp;Itemid=104"
"113","Congratulations to the Alabama Crimson Tide! http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=919&amp;Itemid=104"
"114","Recognizing Heisman Trophy Winner Mark Ingram http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=916&amp;Itemid=104"
"115","Holiday Card Call for Art Students Honored http://www.bachus.house.gov/index.php?option=com_content&amp;task=view&amp;id=913&amp;Itemid=104"
"116","New photos of Honor Flight and Health Care """"House Call"""" http://bit.ly/3z69Ca"
"117","Alabama House GOP Statement on Defense Bill http://bit.ly/fOuMj"
"118","Bachus Statement on House Vote to Defund ACORN http://bit.ly/oBlye"
"119","RT @GOPleader House GOP 5X more active on Twitter? Acc'd to NYT, yes. http://bit.ly/6tCopm #gop #dem #sandiego"
"120","RT @USASpeakingOut Live from the Newseum, House GOP will launch America Speaking Out soon http://tweetphoto.com/23899135"
"121","#FF House of Representatives @GOPNMC: @RepKenMarchant @WMRepublicans @PatrickMcHenry @DrCassidy @ChiefDeputyWhip @GOPLeader"
"122","#FF House of Representatives: @VernBuchanan @DarrellIssa @MichaelCBurgess @SteveKingIA @GOPWhip @GOPLeader"
"123","#FF Said NO to #ObamaCare hangover @patrickmchenry @Jim_Jordan @jasoninthehouse @darrellissa @jeffflake @repaaronschock"
"124","New kind of @NavyNews ship in #sandiego today: http://bit.ly/dwOnq3 @SDUT - Happy to serve on House Veterans' Affairs Cmte #gop #dem"
"125","#FF House of Representatives: @VernBuchanan @DarrellIssa @MichaelCBurgess @SteveKingIA @GOPWhip @GOPLeader @RepCharlesDjou"
"126","#FF House of Representatives @GOPNMC: @WMRepublicans @GOPSciTechCmte @DarrellIssa (GOP Oversight and Govt Reform)"
"127","#FF House of Representatives: @VernBuchanan @DarrellIssa @MichaelCBurgess @SteveKingIA @GOPWhip @GOPLeader @RepCharlesDjou"
"128","#FF House of Representatives @GOPNMC: @dennyrehberg @RepMikeCoffman @usrepsullivan @reptomprice @RepLynnJenkins @judgecarter"
"129","#FF House of Representatives @GOPNMC: @RepKenMarchant @WMRepublicans @PatrickMcHenry @DrCassidy @ChiefDeputyWhip @GOPLeader"
"130","#FF House of Representatives @GOPNMC: @WMRepublicans @GOPSciTechCmte @DarrellIssa (GOP Oversight and Govt Reform)"
"131","#FF House of Representatives: @VernBuchanan @DarrellIssa @MichaelCBurgess @SteveKingIA @GOPWhip @GOPLeader @RepCharlesDjou"
"132","#FF House of Representatives: @VernBuchanan @DarrellIssa @MichaelCBurgess @SteveKingIA @GOPWhip @GOPLeader"
"133","#FF House of Representatives @GOPNMC: @dennyrehberg @RepMikeCoffman @usrepsullivan @reptomprice @RepLynnJenkins @judgecarter"
"134","#FF House of Representatives @GOPNMC: @RepKenMarchant @WMRepublicans @PatrickMcHenry @DrCassidy @ChiefDeputyWhip @GOPLeader"
"135","#FF House of Representatives @GOPNMC: @RepKenMarchant @WMRepublicans @PatrickMcHenry @DrCassidy @ChiefDeputyWhip @GOPLeader"
"136","#FF House of Representatives @GOPNMC: @dennyrehberg @RepMikeCoffman @usrepsullivan @reptomprice @RepLynnJenkins @judgecarter"
"137","#FF House of Representatives: @VernBuchanan @DarrellIssa @MichaelCBurgess @SteveKingIA @GOPWhip @GOPLeader"
"138","#FF House of Representatives @GOPNMC: @RepKenMarchant @WMRepublicans @PatrickMcHenry @DrCassidy @ChiefDeputyWhip @GOPLeader"
"139","#FF House of Representatives: @VernBuchanan @DarrellIssa @MichaelCBurgess @SteveKingIA @GOPWhip @GOPLeader"
"140","Thanks for the #FF! @DarrellIssa @jasoninthehouse @jim_jordan @patrickmchenry @repdanburton @peterroskam @repshimkus @JimJordan"
"141","#FF @HouseCommerce @RepShimkus @LesleyRose @cathymcmorris @DarrellIssa @lysao @Lyn_Sue @EnviroEd"
"142","#FF HouseCommerce @SG10001000 @DaveCamp @RepMikeCoffman @RepLynnJenkins @RepKenMarchant @dennyrehberg @judgecarter @USRepSullivan #goptech"
"143","The House adjourned pursuant to H. Con. Res. 257. The next meeting is scheduled for 2:00 p.m. on April 13, 2010. #sandiego #gop #dem"
"144","Just had a great interview with @chipfranklin regarding #hcr in the House. About to sit down with TV Azteca re: amnesty. #sandiego #gop #dem"
"145","House Democrats unveil their health care bill. Here's the pdf: http://j.mp/1TH5Id #gop #dem #tcot #hcr #sandiego"
"146","I uploaded a YouTube video -- KUSI Announces SD-CAB Funding Passes House in Energy Bill http://bit.ly/XGsEE"
"147","RT @DarrellIssa: A Team Oversight #FF @patrickmchenry @repdanburton @jim_jordan @bilbrayCA50 @jeffflake @jasoninthehouse @repaaronschock ..."
"148","Getting ready to speak on House Floor about the connection between new energy technologies and economic recovery."
"149","Chuck Colson telling us that the financial house of cards had to collapse because of the moral failure of borrowing without responsibility."
"150","Yesterday I overheard a conversation among 3 liberal House members. Their challenge: dealing with their anger at human imperfectability."
"151","House Energy &amp; Commerce Committee resuming mark up of health care bill. Blue Dog Democrats may have caved and accepted public option."
"152","Spoke on the House Floor twice tonight: a """"one minute"""" lamenting Pres. Obama's stem cell decision and a """"five minute"""" on energy insecurity."
"153","Just spoke on House Floor about the danger and the opportunity in our energy insecurity.  Sound economics and accountability are the keys"
"154","Just spoke on House Floor in opposition to Pelosi Health Care bill. Said people will pay mandate fine, go bare and buy insurance when sick"
"155","Just spoke on House Floor against manipulation of climate data. Mentioned signing onto letter calling for investigation by Science Committee"
"156","Just spoke on House Floor congratulating Lucas Glover on winning the U.S. Open Golf Championship. Upstate SC-- the home of champions!"
"157","Getting ready to speak on House Floor about energy security. Going to say that hope is not a strategy--sound economic principles are."
"158","Part 1: Joe Wilson apologized to President. Part 2: He should apologize to House for rule violation. That would end the matter."
"159","If they get the steam roller cranked up by wiring the votes, they plan on driving it through the House on Sat. Some Ds aren't plugging in."
"160","Getting ready to speak on House Floor in remembrance of Pvt Geoff Whitsitt of Travelers Rest, who was killed in Afghanistan on January 13."
"161","Driving home from GOP House retreat in Virginia. Rented car in Roanoke. Airfare too high. Spend campaign money slowly (retreats=campaign $)!"
"162","Just spoke on House Floor about President Obama's over use of special advisers or """"czars."""" Urged colleagues to support bill cutting funding."
"163","At Heritage Foundation's Conservative House members retreat in Baltimore. Interesting conversations on bus on the way here."
"164","Spoke on House Floor this pm opposing stimulus package. Wish we were collaborating on a pro-growth package rather than swallowing new debt"
"165","Gave 5-minute speech on the House Floor tonight about the danger of dependence on foreign oil and the opportunity for new technology jobs."
"166","Just said to GOP Conference meeting what I said privately to Joe Wilson: apologize to House for rule violation."
"167","On bus from DC to House Republican Retreat in Virginia. Hearing from a speech coach now. Says authenticity, preparation and stories are key."
"168","Watching from House steps as President Obama has just said goodbye to President Bush."
"169","Glad the Senate Finance Committee rejected the public option for health care reform. The snake's still rattling around in the House though!"
"170","Reflecting on conversation today with a House colleague who says climate change is a hoax designed to keep the world's poor from advancing."
"171","Ironic that just next door is """"The Lawyers Building"""" which houses some trial lawyers. Lo and behold there's a """"Gowdy"""" sign out front!"
"172","Just landed DC for Mon.-Fri. legislative week. Budget res. may be coming back to the Floor after a House-Senate conference. Still too much."
"173","GOP House Leader John Boehner met today with the 4 of us he's tasked to describe the heart of the Republican message. Productive. Much to do"
"174","Next vote on House Floor will be """"Son of Stimulus"""" bill that diverts TARP repayments to new spending. Surreal to spend in face of such debt."
"175","Joining the Wofford pep rally from the Floor of the House. Fun to do a """"one minute"""" congratulating the Terriers on SoCon title &amp; NCAA birth"
"176","Even if Chm. Waxman gets health bill through committee, vote on the House Floor won't occur until after August recess."
"177","Grateful for Reid and Barb Lehman hosting a BBQ for us tonight at their house."
"178","@ House-Senate GOP conference trying to figure a way to stop health care cram down. Stinks to be in minority, but the people + us = majority"
"179","Here in House Rep. Conference for session with Sen. McConnell. Coordination with Senate GOP is crucial to stopping cram down of health care."
"180","Got to speak on the House Floor tonight honoring US Army Sgt. Jeremy Wittman who was killed by an IED in Afghanistan on 2/13/10."
"181","Hoping to speak tonight on the House floor about the trip to Afghanistan and Pakistan. Will probably be speaking around 7:30 or 8:00."
"182","It was a great honor to speak of Pvt. Geoff Whitsitt last night on the House Floor. To hear about an American hero: http://wurl.ws/M8dS"
"183","Headed to Let's Talk Greenville at the Ham House. Looking forward to rallying commitment to deal with the debt. Ready to stop the spending?"
"184","On House floor now for debate on debt ceiling increase. Ds will increase debt limit and then move on to pass a bill spending more."
"185","On way to Let's Talk. . . Jobs at Denny's on Reidville Road in Spartanburg. Noon lunch at Ham House. Join us for breakfast or lunch."
"186","Latest word: House will vote on Pelosi Health Care bill on Saturday at 6:00 p.m. Just spoke on House floor about abortion problem in bill."
"187","Getting ready for a telephone town hall meeting--just after tonight's votes on House Floor. This one focused on Boiling Springs and Inman."
"188","Full House here for President Obama's speech on health care."
"189","Looking forward to Let's Talk this Monday (Ham House @ 7:30; Wade's @ noon). Join us!  Also town meetings on Mon., Tues. and Thrus. night."
"190","Just spoke on House Floor about replacing cap and trade with the better alternative: a revenue neutral tax swap. It's a workable solution."
"191","Just got back to Capitol Hill after the 2-week Easter recess. Expecting possible budget votes this week on House Floor."
"192","Spoke on the House Floor this afternoon on the Budget Resolution. Our Republican alternatives are losing--unfortunate but not unexpected."
"193","Getting ready to speak on House Floor honoring plight of people of Tibet and calling on the Chinese Communists to cease their oppression."
"194","At weekly Republican House Conference meeting discussing better ways to re-start economy. Much discussion about President's budget."
"195","House has finished voting for the week. At DC airport now, headed home. Staggering housing, health care and budget proposals pending."
"196","Standing under House steps by limousine. President coming out soon."
"197","TV lights just came on in House Chamber. Diplomatic corps being seated. Press gallery now full."
"198","Back in business now that Twitter is on my new bb Storm. House members gathering on Floor now for President's speech. Senate entering soon"
"199","Leaving conservative House members retreat now. Train from Baltimore to DC then plane to GSP. Then home!"
"200","At breakfast listening to Bill Kristol tell House GOP retreat to offer proposals before Ds offer. That way, we're not always responding."
"201","On House Floor, getting ready to go out to the risers above the Inaugral platform. Buzz befitting a celebration of a constitutional republic"
"202","Still receiving guests at 100 Cannon House Office Building. Amazing spirit of optimism in midst of economic challenges. Hope to bottle it!"
"203","At his invitation, 4 of us GOP Conference members met with House Rep. Leader John Boehner this p.m. to discuss tone and texture.  Productive"
"204","Arriving in DC now for votes on House Floor through Thursday. Buzz is all about Inaugural preparations and crowds expected next Tuesday."
"205","On House Floor for swearing in of 111th Congress. Enormous challenges ahead call for solutions over wedges and collaboration over compromise"
"206","Explore this Google map which allows you to view some of the #hcr one-minute speeches by House Republicans http://bit.ly/hcrdebatevideos"
"207","House GOP launches America Speaking Out today http://bit.ly/cN84ut please follow @USASpeakingOut #speakingout #tcot"
"208","The American public is eager for a change in direction from the current Washington Democrat agenda. http://mckeon.house.gov/blog.shtml"
"209","What do you want to see the House cut?  Vote on YouCut http://ht.ly/3cyH1"
"210","Outrageous! House Dems APPLAUD Passage of $1.9 Trillion Debt Limit Increase http://j.mp/dszcAo http://bit.ly/9gxryl"
"211","GOP gains upper hand on spending - new majority in the House is poised to instigate tens of billions in cuts.
http://ht.ly/3buGX"
"212","@hsh316 The White House proposal sets out the policies, but a bill will have to be introduced by a Member of Congress to be voted on"
"213","RT@USASpeakingOut BREAKING House GOP 2 force vote on plan 2 repeal heart of Obama #hcr law. Americans are #speakingout http://bit.ly/aipzp6"
"214","House GOP pushes for �Cut-As-You-Go� http://ht.ly/3irJb"
"215","RT: @whitehouse concludes cap and tax will cost American familes an extra $1,761 per year http://tinyurl.com/ksnoxg #tcot #capandtax"
"216","The House will vote today to put every man woman &amp; child in the US $6,000 more in debt: http://j.mp/bN9IYr When... http://bit.ly/da4Caa"
"217","RT @GOPLeader House GOP """"charging ahead"""" with social media agenda, The
Hill reports http://bit.ly/3J5NGv"
"218","RT @GOPConference Get regular, exclusive updates from House Republicans here! http://bit.ly/bLP4bz  #GOPTech"
"219","House GOP continues to show leadership in new media and technology. First twitter, youtube; now websites #tcot  #TechGOP http://ow.ly/1BVcC"
"220","RT @GOPLeader: Please RT: (VIDEO) House Republican Leader John Boehner delivers the weekly Republican address:  http://youtu.be/hec_kUhYCbw"
"221","RT @HASCRepublicans: #NDAA Update: Goes to @HouseFloor today. Democratic leadership is only allowing 10 minutes of debate on #DADT repeal."
"222","RT @HASCRepublicans RM @BuckMcKeon  on @FoxNews at 12:10 pm to discuss this afternoon's @WhiteHouse meeting with POTUS on #Afghanistan."
"223","Appalling. If you'd like to see the chart mentioned, please find it on my website www.mckeon.house.gov. Article: http://tinyurl.com/mboc3t"
"224","http://twitpic.com/odbem - Large crowds are forming at the Capitol for the #housecall at Noon http://bit.ly/1Fpz56"
"225","RT @repmikepence Washington Post: House bill is """"flawed"""" http://amplify.com/u/u9z"
"226","In the @LATIMES  """"House debates resolution to end Afghanistan war"""" http://ow.ly/1h7Kn"
"227","RT @GOPWhip Plumline: 41 House Dems Pledge To Vote Against Health Care Bill W/ Anti-Abortion Amendment http://j.mp/3HcYH2 #tcot"
"228","In about 30 mintues, I will be attending the Omnibus Lands bill signing at the White House with Tim Alpers, Sally Miller, and other Memb ..."
"229","GOP gains upper hand on spending - new majority in the House is poised to instigate tens of billions in cuts.
http://ht.ly/3buyS"
"230","House passes GOP motion; requires #DOD to report the additional costs of complying with President's  health care law http://ht.ly/1EGe7"
"231","The bill that the House is planning to vote on this week contains no fewer than seven tax hikes on families making... http://bit.ly/aFeXf5"
"232","We pledge to act immediately to reduce spending and permanently stop job-killing tax hikes  http://mckeon.house.gov/Pledge #pledge"
"233","House Votes to Rebuke Administration's Handling of 9-11 Trials http://ht.ly/1Ro3V"
"234","The White house must convince U.S. citizens that the new START Treaty will strengthen America�s national security http://ow.ly/1xyor"
"235","We just launched the new Unmanned Aerial Vehicle #UAV Caucus Web site: Features news, resources&amp; blog; bookmark http://uav.mckeon.house.gov/"
"236","House Democrats should join the GOP in a yearlong earmark ban http://ow.ly/1BLs4"
"237","Information on road conditions from the rain storms can be found on my website mckeon.house.gov."
"238","Exciting day!  House GOP Steering Committee recommended me as lead Republican for House Armed Services Committee http://tinyurl.com/nwglhl"
"239","House should not adjourn until we have an open/honest debate on tax increases. Now is not the time to leave small business with uncertainty."
