"","x"
"78","Obama just signed Small Business Jobs Act into law. More access to credit will bolster small businesses and our Main streets."
"79","Spoke at @OceanChampions event about need to pass Coastal Jobs Creation Act, Beaches Act &amp; moratorium on offshore drilling."
"80","House takes up two """"Make It In America"""" bills today - will create American jobs &amp; help rebuild our manufacturing base."
"81","Appeared on Fox News to discuss Dems efforts to develop a national manufacturing strategy to create jobs."
"82","Stressed Make it in America Dems agenda to create jobs &amp; lead the world economy at NJ Federation of Democratic Women, New Brunswick."
"83","More New Jerseyans w/o jobs = more people in Medicaid program. House passed bill provides $399M to help NJ defray these extra costs."
"84","House approves $1 mill for Long Branch pier. Money for design phase provides jobs &amp; moves us one step closer to project construction."
"85","Hearing today on Coastal Jobs bill will address unique obstacles fisherman face finding &amp; sustaining work. Industry provides 50k jobs in NJ."
"86","Met w/ @OFA_NJ volunteers before their canvass in Red Bank. They're spreading the word about Dem efforts to create jobs."
"87","Labor Advisory Committee Mtg at Rutgers Labor Education Center. Focus on jobs, pensions &amp; healthcare. Great turnout."
"88","House just voted to pass bill making it harder to send jobs overseas - big business will no longer be able to game the tax system."
"89","Met with Army Secretary about Ft. Monmouth yesterday. Our goal is to keep related jobs in the area even after the base closes."
"90","Republicans continue to vote against jobs bills including COMPETES Act today that would encourage Amer innovation &amp; create jobs."
"91","Met w/ EPA Reg Admin Enck in Middlesex bro to announce brownfields bill, which cleans up more toxic waste sites, creates jobs."
"92","My friend Lisa Jackson testified today before E&amp;C panel: Clean energy helps our economy, national security &amp; creates American jobs."
"93","House approves 2nd jobs bill of the day. Summer jobs for 300,000 young people/loans for small businesses - the engine of our economy."
"94","Hard times are hurting fishermen.  Introduced my Coastal Jobs Creation Act today, relief is needed now to keep fishermen on the water."
"95","House votes on jobs bill today. A good step in creating jobs, but not good enough. That's why we will do more jobs bills as soon as we can."
"96","At Pungo Pizza right now for a Congress At Your Corner. Great ideas for reducing the debt and creating jobs."
"97","Our new TV ad explains why I'm the best choice for #military and #jobs in Hampton Roads, check it out! http://bit.ly/btdi7o"
"98","Calls For Immediate Action by Senate to Pass Jobs Bills."
"99","Honored to get US Chamber of Commerce Spirit of Enterprise award &amp; talk about small biz, local economy, jobs today http://twitpic.com/1tcz1f"
"100","http://bit.ly/daGQk8 - we need to keep focusing on small businesses because they help create jobs and grow our economy"
"101","My call to extend key tax cuts: http://bit.ly/bD4u7V. Need to do all we can to create jobs, help middle class, small businesses."
"102","Enjoyed talking jobs at SCORE Green Biz Forum at Skysong. These volunteer interns did great work. http://twitpic.com/2skt7c"
"103","Cosponsored a bill to boost int'l tourism in Phoenix &amp; the Valley. This will help protect Valley jobs &amp; AZ Economy http://bit.ly/14jpaE"
"104","Talking hi-tech jobs, America COMPETES at Fluidic in Scottsdale. They're the future in green energy battery tech. http://twitpic.com/1td7d3"
"105","Visited with the Tech Group today in Scottsdale to learn about their expansion, creating local jobs here in CD5 http://twitpic.com/2m8qa9"
"106","Check out my piece in the Fountain Hills Times - we need to strengthen our economy, create jobs and pay down debt: http://bit.ly/a8PTSh"
"107","http://twitpic.com/147u2u - Visited Cling's, Robertson Fuel Systems and FlexTech: Innovating, creating jobs, strengthening our economy"
"108","http://twitpic.com/10dbes - Talked about jobs, the economy and cutting capital gains/estate taxes at my state of the district speech today"
"109","Glad that the House passed the Travel Promotion Act last night -- I co-sponsored it because it will help protect AZ jobs impacted by tourism"
"110","The tourism industry is 1 of the most imp. economic engines in AZ &amp; the Travel Promotion Act will protect AZ jobs impacted by tourism"
"111","Bernanke: """"most economists would agree that the stimulus has been important in creating jobs"""".  But what would they know?"
"112","Good news: 162,000 jobs added in March."
"113","in Rose Garden for jobs bill signing. Will make it cheaper for small biz to hire people."
"114","Bernanke in front of financial services today. Economy improving, but not jobs. Concerned about anything encroaching on independent mone ..."
"115","Passed bill to save 1500 teacher jobs in CT (240 in district), closed ship-jobs-abroad tax loophole and FULLY PAID FOR."
"116","Rural Star/Home Star passing House bipartisan. Will save $, energy and create jobs in CT."
"117","Preview of new ad we've put up about the importance of energy to jobs. Check it out, and Opel Solar in Shelton: http://tiny.cc/JHsolar"
"118","House passed a good jobs bill today. Most money goes to fix transportation infrastructure, some to make it easier for businesses to hire."
"119","Bridgeport gets $11 million TIGER grant to get Steel Point going. 1000s of jobs will be created. Great news!  http://tiny.cc/h4efs"
"120","Popped into town hall this morning to vote absentee in tomorrow's primary. Will  be in DC voting on jobs bill tomorrow. 140,000 teachers."
"121","290,000 jobs added in April, with good strength in manufacturing. Still a long way to go, but headed well in right direction."
"122","Just visited Opel, a solar energy company in Shelton. 25 jobs, clean energy. Many more jobs possible."
"123","Minority selling idea that stimulus not creating jobs. See front page NYT yesterday. Tell that to 20 new police in Bport thanks to stimulus."
"124","Training home from MD New Dem policy conference. 36 hrs R&amp;R then back to healthcare, energy, jobs, H1N1"
"125","RT @clairecmc: We net added 150,000+jobs last mos.First 3 mos of 09 avgd 750,000 jobs lost. First 3 mos of this year avgd 50,000 jobs ga ..."
"126","@DTCahill Non-partisan CBO puts energy bill cost at .40/day/family. Or we guzzle Saudi oil and watch new energy jobs in Europe/Asia."
"127","Pulling for Chicago and Team USA to win the Olympic bid tomorrow. Would mean more than 315,000 new jobs."
"128","RELEASE: Legislators Tout Census Jobs, Advice Communities About 2010 Census http://bit.ly/9TOt8Q"
"129","Watch me tonight at6:25p EST on The Ed Show (MSNBC) -- taking on the very important issues of creating jobs. http://bit.ly/S2eKX"
"130","Just spoke about creating jobs in Pennsylvania and standing up for American workers http://yfrog.com/izrwqvj #p2 #setak #toomey"
"131","VIDEO: @ToomeyforSenate has a great jobs plan - for China. http://youtu.be/OCtDW12e5oA  #sestak #p2"
"132","Just voted to restore unemployment benefits for the millions of Americans still looking for work. Now let's get back to creating jobs. #p2"
"133","In Allentown today, standing up for American workers and fighting to keep jobs here in Pennsylvania. #p2 #sestak #toomey"
"134","Lets summon the courage to meet these challenges w/ practical leadership to create jobs &amp; restore our prosperity http://bit.ly/bAyCUl"
"135","Six month extension of the COBRA subsidy will be included in Jobs Bill that we'll be voting on tonight."
"136","Check out my Op-Ed on Jobs in today's Post-Gazette. http://bit.ly/cynhuH"
"137","""""That's why I want to focus on Small Businesses that create 80% of all jobs"""" #pasen"
"138","RT @dailypenn Rep. Joe @Sestak2010 explains how he'll help students get jobs. http://bit.ly/boyQbC #sestak #specter #p2"
"139","Watch this week's video address - new jobs, stemming foreclosures and helping small businesses - http://bit.ly/30TQeX #sestak"
"140","Spoke earlier with students at Wilkes College about efforts to help create quality jobs for small businesses  http://twitpic.com/k093f"
"141","RT @MIRecovery: See how weatherizing Michigan homes saves consumers money and creates jobs for Michigan workers http://www.youtube.com/w ..."
"142","RT @RecoveryDotGov Looking for information about opportunities and benefits? This is a good place to start: http://bit.ly/aY0HXQ #ARRA #jobs"
"143","Today's jobs report shows more work on the economy is needed. GOP should be ashamed and not just work for the wealthy privileged few."
"144","RT @RecoveryDotGov: Powered by @indeed, this is one way to search for jobs on Recovery.gov: http://bit.ly/9RWWXC #ARRA #jobs #gov20"
"145","Working to keep aviation jobs in US and at DTW, which is why I am a cosponsor of HR4788. Read more about bill here: http://bit.ly/9gSa9b"
"146","Do you have questions about #jobs, #hcr, or the #oilspill? I'll answer the first five that I receive later this afternoon."
"147","Great turnout today at small biz forum I co-hosted w EMU.  Sm biz is the engine of econ growth, creating 60-80% of new jobs in past decade."
"148","Great News! Ford joins GM, A123 Batteries in creating plug-in hybrid battery production jobs in SE MI"
"149","USDOT accepting grant apps for $2.1b in funding for high-speed rail. HSR cld offer new jobs, transit options &amp; imprvd infrastructure to MI."
"150","RT @RecoveryDotGov: Looking for work? Enter a job type &amp; location - see what recovery jobs are available in your area: http://bit.ly/m0cnv"
"151","RT @RecoveryDotGov: Looking for information about opportunities &amp; benefits? This is a good place to start: http://bit.ly/aY0HXQ #ARRA #jobs"
"152","Supporting jobs and clean energy: http://tinyurl.com/34favt4"
"153","Today DMC and Vanguard partnered to spur Detroit�s economy and create jobs through capital improvements and hospital upgrades."
"154","Failure to extend UI could cost the U.S. 600,000 jobs by end of next year. Do the Republicans want that on their shoulders?"
"155","USDOL 

   
RT@USDOL Did you know...jobs opps in medical tech are expected to grow by up to 19% in the next 8 years? http://s.dol.gov/3D"
"156","Small Business Jobs Act signed by Pres. Obama will save most self-employed 15.3% on health insurance premiums in 2010. http://bit.ly/cCTXxJ"
"157","UM to get $650k to train people for jobs in the public health sector. Money comes largely from Affordable Care Act. #hcr"
"158","A great start to a great day celebrating the jobs which will keep MI the leader in auto manufacturing/innovation."
"159","@ Broadband announcement in A2...Recovery Act funded project. Connecting Michigan residents &amp; creating Michigan jobs!"
"160","Disappointed by Senate cuts to Supplemental that would have kept teachers in the classroom &amp; provided jobs for young people."
"161","Met w/ executives for Ventower Industries in Monroe today. Their high tech, green jobs helping MI come back."
"162","RT @GovGranholm: Announced 10,884 new &amp; retained jobs for #Michigan generating $382.5m in new investment http://bit.ly/9lgLrr"
"163","On bringing new, green jobs to Michigan: http://tinyurl.com/2byxund"
"164","With the Gov @ Ventower in Monroe, Michigan groundbreaking of new green manufacturing jobs"
"165","Stryker VV program = MI jobs &amp; safer vehicle for our troops.  Met with impressive group of MI suppliers today."
"166","Cosponsored Local Jobs for America Act today. Provides $75b over 2 yrs to local communities to create/save jobs. http://tinyurl.com/yeulm92"
"167","My support for H.R. 4812, the Local Jobs for America Act: http://tiny.cc/NfiXN"
"168","RT @markknoller: WH report says a failure to pay extended unemployment benefits would cost the economy 600,000 jobs over the course of a ..."
"169","Had a special visit today with World Food Processing in Oski. They rec'd a substantial USDA loan guarantee. Lot's of Jobs! That is good."
"170","Just finished having a great discussion and lunch w/Sec Vilsack. Good things happening for Rural Ia with broadband and new jobs!"
"171","RT @LiberalOC: """"Sanchez only member of OC Delegation to support jobs bill."""" Proud to stand up 4 teachers, policemen, fire fighters &amp; nurses!"
"172","RT @CNNMoney: For third straight quarter, more U.S. employers said they will add jobs instead of cut them. http://bit.ly/bWaSP1"
"173","Orange County's unemployment rate dropped below 10% in April, adding 4,700 new jobs to our local economy. But we... http://bit.ly/9npktT"
"174","Orange County added 4,600 jobs in Sept., third straight month of job growth in Orange County. http://tinyurl.com/2c3bg94"
"175","Sixth consecutive month of private-sector job creation = nearly 600,000 new jobs so far this year! Good news, but there's still work to do."
"176","Public thinks economy is #1 problem in America. Must continue fight to create good jobs, cut taxes for middle class: http://bit.ly/d31OIW"
"177","Some GREAT economic news to kick off your weekend: there were 290,000 jobs created last month � 231,000 of them in... http://bit.ly/9VN7iN"
"178","The high-flying finance schemes of the big banks and Wall Street cost Americans 8 million jobs and trillions of... http://bit.ly/bHXvcr"
"179","is thrilled that the House just passed the Small Business Jobs and Credit Act, which includes an amendment I... http://fb.me/BUBJYZia"
"180","The fastest-growing segment of Orange County's economy is now the clean-tech market. The number of clean-tech jobs... http://fb.me/znUIuU5T"
"181","UCLA Economists have estimated that the Orange County economy will add 65,000 jobs over the next two years, and... http://fb.me/MSubohk8"
"182","I am pleased to see the report that Orange County added 4,600 jobs in the month September, continuing a three... http://fb.me/KOMqZszm"
"183","Just gave a fiery interview on MSNBC about my fight to create jobs &amp; strengthen the economy. Check it out: www.facebook.com/LorettaSanchez"
"184","recently spoke to the Orange County Register about jobs, the economy, health care, immigration and other important... http://fb.me/xdxPWEJd"
"185","had a lively discussion with Stephanie Miller this morning on jobs and the economy. Missed it? Don't worry - you... http://fb.me/vmVKNiSB"
"186","is pleased to report that 9,100 new local jobs were created in May - the biggest increase since February! More... http://fb.me/DgBnbbBr"
"187","THRILLED that my amendment to the Small Business Jobs and Credit Act was adopted. Next stop: the House floor!"
"188","Long term economic recovery will depend on initiatives that create jobs and expand opportunity for all Americans,... http://bit.ly/bRhFWb"
"189","CA is 1 of 7 states to experience 3 consecutive months of growth in private sector jobs. Encouraging news, due in part to the Recovery Act!"
"190","is poring over the president's budget proposal. We need to make smart cuts while investing in programs that create and save jobs at home!"
"191","Tune in to the president's State of the Union address tonight at 6pm PST. Creating jobs, cutting the deficit - just 2 of my priorities!"
"192","Healthcare overhaul could save money and boost jobs, researchers say http://bit.ly/8WCBNF"
"193","US stimulus added up to 2.1 mln jobs in Q4 2009-CBO http://bit.ly/d0eRfY"
"194","Sad to see that rejected #HighSpeedRail $ means a plant closing in WI. Must continue to invest &amp; create jobs in USA.  http://bit.ly/dFSfGW"
"195","Proud to announce a $550K investment to make Niagara University a national leader in science research &amp; create jobs  http://bit.ly/cw3Cls"
"196","America needs fair trade policies that protect American jobs. I spoke today to demand just that.  Watch here:  http://bit.ly/9gTU0O"
"197","I'm headed to Highland, NY to break ground on Phase II of the Hudson Valley Rail Trail - a Recovery Act project to create 10 local jobs!"
"198","On my way to to announce the launch of construction for the new dental health center in Sullivan County that will create 24 new jobs."
"199","Standing with teachers on the steps of Kingston High to talk about federal funding I will vote on tomorrow to save 140,000 education jobs."
"200","I'm headed to Binghamton University to announce two energy efficiency research projects that will create dozens of local jobs."
"201","I'm on my way to Watson Services in Newburgh to announce a $70.6 million federal contract that will help protect 210 local jobs."
"202","I just announced a $63 million U.S. Navy award for Rockwell Collins in Binghamton to create and save 70 local jobs. http://bit.ly/9BedmM"
"203","I just announced 190 new Hudson Valley jobs with a TSEC partner - Tech City is coming back!  http://tinyurl.com/190newjobs"
"204","Solartech Renewables will be relocating to Tech City and expects to create 100 jobs over the next year http://tiny.cc/n6Z6G"
"205","Passed a bill today that provides tax incentives to businesses to create &amp; retain jobs for unemployed Americans. http://tinyurl.com/yl22aj6"
"206","Census Bureau Office in Newburgh is open; Census will ensure states receive federal resources and provide 1000s of jobs http://tiny.cc/4BJM1"
"207","The House has passed a bill to save and create jobs across the country. http://tiny.cc/dVjTU"
"208","We've successfully kept thousands of jobs at various military installments from being privatized. http://tiny.cc/fSNNS"
"209","Endicott Interconnect has been awarded 2 major federal contracts that will save and create 65 jobs http://tiny.cc/rkEhY"
"210","Small businesses account for 60-80% of new jobs each year.  Yesterday, we passed a bill to help them access credit http://tiny.cc/sEijb"
"211","A new report from the GAO will help us in the fight to keep jobs at Westpoint from being privatized http://tiny.cc/77Hxu"
"212","RT @YNNHudsonValley: Hinchey helps keep jobs local at West Point - More than 200 local employees will continue to staff the USMA food se ..."
"213","Congresswoman Hirono Votes to Support Hawaii�s Small Business Efforts to Expand and Create Jobs: Following numerou... http://bit.ly/a515CT"
"214","http://twitpic.com/2jsni0 - HI-Meeting w/ farmers to discuss future of growing organic crops and creating green jobs on Molokai."
"215","http://twitpic.com/2ijemk - HI-Closing out work on Maui w/ evening meeting w/ FACEMaui to discuss immigration,housing,and jobs."
"216","http://twitpic.com/2ecmh7 - Live on KITV with Dan Meisenzahl discussing education jobs in Hawaii and supporting Medicaid."
"217","Congresswoman Hirono Votes to Create Jobs and Strengthen Hawaii�s Small Businesses: Congresswoman Mazie K. Hirono ... http://bit.ly/d3AAfY"
"218","$3.25 Million in Federal Funding for Energy Jobs Training and Development in Hawaii: Congresswoman Mazie K. Hirono... http://bit.ly/c3HG7q"
"219","Congresswoman Hirono Votes to Create Jobs, Strengthen Small Businesses: Congresswoman Mazie K. Hirono (D-Hawaii) t... http://bit.ly/cRb0t3"
"220","I talked story with some of the 65 workers whose jobs were saved at Hali'imaile Pineapple Company on Maui.  http://tweetphoto.com/11797102"
"221","$6 Million in Recovery Act Funds to Provide Training for Green Jobs in Hawaii http://bit.ly/8klZ4E"
"222","@MomsRising Health care for all Americans-it's about wellness, prevention, innovation, and a healthier America (+ 4M jobs) #womeninpolitics"
"223","Driven by the urgency of creating jobs &amp; protecting #hcr, #wsr, Social Security &amp; Medicare, I am running for Dem Leader."
"224","GOP provisions in tax proposal help only wealthiest 3%, don't create jobs &amp; add tens of billions to deficit http://go.usa.gov/1n9"
"225","I will be calling the House back into session early next week to save teachers' jobs and help seniors &amp; children #FMAP"
"226","The non-partisan CBO finds up to 3.6 million have jobs thanks to the Recovery Act http://bit.ly/hXijBz #WhereTheJobsAre"
"227","RT @whitehouse: Fresh WH White Board: Austan Goolsbee on the GM IPO, the rebirth of American autos, American jobs: http://ow.ly/3cxbY"
"228","My Op-ed in @USATODAY: After productive Congress, fight for jobs goes on http://usat.ly/atayo3"
"229","RT @whitehouse: Austan Goolsbee heads back to the White House White Board: The 3-Year Jobs Chart http://is.gd/g89LF"
"230","863,000 private sector #jobs created in 2010 (more this year than in 8 years of Bush)-we must do more. http://bit.ly/be3JOZ"
"231",".@EPInstitute finds GOP �job creation� plan does the opposite-would result in 1 million jobs lost http://bit.ly/96MwNd"
"232","House passed Small Business Jobs Act 237-187 to create 500,000 jobs, $12 billion in tax cuts, and unleash billions in loans!"
"233","0: Items in GOP plan unveiled today to stop outsourcing jobs despite being top jobs idea on @USASpeakingOut #realGOPagenda"
"234","RT @Newsweek: Estimates Say Fewer Jobs, Larger Deficits if Republicans Were in Charge http://bit.ly/dvDyrv"
"235","Tax cuts for wealthiest few adding $700B to debt?GOP says yes. Bill saving teacher jobs cutting deficit $1.4B?GOP says no."
"236","What did Americans ever do to Senate Rs that they would snuff out every opportunity to create jobs? http://go.usa.gov/3SH"
"237","Pleased Senate is moving #jobs bill similar to House-passed bill last month extending #unemployment benefits and closing tax loopholes"
"238","May #jobs report a step forward (http://bit.ly/c9JkJ0) but not enough - will work with Senate to pass jobs bill we passed last week"
"239","RT @SBAgov: Just 1 week after The Small Business Jobs Act was signed, nearly 2,000 #smallbiz deemed eligible to receive #SBA loans.  htt ..."
"240","I'd like to share a radio ad: http://ad.vu/zrnf We need to create jobs to keep our children here &amp; build our/their future."
"241","Neil calls for infusion of technology to create jobs and diversify economy: Neil Abercrombie today unveiled his Te... http://bit.ly/bRfMI6"
"242","I'd like to share a radio ad: http://ad.vu/zrnf We need to create jobs to keep our children here &amp; build our/their future."
"243","I'd like to share a radio ad: http://ad.vu/zrnf We need to create jobs to keep our children here &amp; build our/their future."
"244","I've been mtg w/young ppl in environmental remediation lately &amp; there's so much talent in HI! We can save jobs &amp; the environment right here."
"245","At 10:00, join me on Main Street in Keene for the last event on my Middle Class #Jobs Tour:  http://bit.ly/cRtITw #p2 #NH #NHSEN"
"246","It's been more than 3 weeks since I introduced my jobs plan--why doesn't @Ayotte2010's have one? http://bit.ly/avygNE  #nh #nhsen #jobs"
"247","I just added more stops to my GOTV For Jobs Tour tomorrow:  http://on.fb.me/cqGLyD #p2 #nh #nhsen #GOTV"
"248","Does @Ayotte2010 support a national renewable energy standard, which would create jobs in our clean energy industries? http://bit.ly/ck8siD"
"249","I'm at Ramuto's Brick Oven Pizza in Claremont promoting my plan to create #jobs and put the economy back on track: http://bit.ly/avygNE #p2"
"250","Last stop on the jobs tour for today: small businesses &amp; jobs forum in Wolfeboro. See where I'll be tomorrow: http://bit.ly/cRtITw #p2 #jobs"
"251","At this morning's candidate forum, my opponent again showed she wants to cut taxes for the rich and ship jobs overseas. http://bit.ly/c7KPt2"
"252","Read my plan for job creation here: http://bit.ly/90ufE2 #p2 #jobs #NH #NHSEN #economics"
"253","We need to use alternative #energy to power our economy, create green collar #jobs &amp; end our dependence on foreign oil: http://bit.ly/b9gu5y"
"254","I will fight to create and keep jobs here in NH and to end the wasteful spending and reckless policies in Washington: http://bit.ly/99jGkT"
