"","x"
"183","I'm back in DC--meeting with constituents before an Energy Subcommittee hearing"
"184","blue dog energy task force, then meeting with some constituents"
"185","energy subcommittee hearing"
"186","subcommittee on energy hearing, then subcommittee on health hearing"
"187","From @KVUE: Texas Adds Money Available for Those Who Buy Energy Efficient Appliances: http://ow.ly/3qpWu"
"188","RT@austinenergy: AustinEnergy Green Building is now on Twitter @AEGreenBuidling w/the latest green building news &amp; happenings.  See U there!"
"189","RT @austinenergy: Austin 3-1-1 is the place to report potholes, streetlights out, traffic snarls &amp; other nonemergencies http://bit.ly/gRTmlm"
"190","9/11 HEROES ONE STEP CLOSER TO GETTING THE CARE THEY DESERVE

Late last night, the House Energy and Commerce... http://fb.me/yac12NEt"
"191","Meeting with Secretary Steven Chu from the US Department of Energy today to discuss Rocky Flats."
"192","From my site: Schrader Votes in Favor of the Home Star Energy Retrofit Act: Today Congressman Kurt Schrader voted ... http://bit.ly/91lBA5"
"193","New $2.5 million grant for San Mateo job training program that builds career pathways in the energy efficiency industry http://bit.ly/chR0Ds"
"194","Here's my letter and FAQ for constituents on the American Clean Energy &amp; Security Act: http://tinyurl.com/mbxq9a  (#pdf09)"
"195","My floor speech on energy from this morning is up on my website: http://israel.house.gov."
"196","Press conference today on Smart Meters for lower energy costs and then a tour of D'Addario &amp; Company, a LI music instruments manufacturer."
"197","Here's Newsday's coverage of the energy &amp; economic recovery summit yesterday: http://tinyurl.com/dmju62"
"198","About to go into a meeting with the Sustainable Energy and Environment Coalition. More info on the new group here: http://tinyurl.com/bkh79k"
"199","Historic day for Warren as we announce location of Tech Belt Energy Innovation Center #economy  #advancedenergy  http://twitpic.com/31mzsa"
"200","Five federal awards are coming to Northwest Indiana farms from the @usdagov to help save energy: http://bit.ly/cvAari"
"201","DeLauro at the Kleen Energy Field Hearing: http://bit.ly/9HKexk"
"202","RT @drenergysaver: Congresswoman Rosa DeLauro is currently touring our facility in Seymour CT and learning about how we help homeowners  ..."
"203","The first 'net zero energy' public housing community breaks ground in El Paso! Another great investment made... http://fb.me/NNZUtkRk"
"204","We cannot let China win the clean energy market. America can do it better and we need those jobs here. http://tinyurl.com/yac6pfc"
"205","Working to make #VA05 a new energy capital. RT @WDBJ7 $200k federal grant helps Institute promote renewable energy http://bit.ly/c9mZkY"
"206","Cville takes another step toward making #VA05 a clean energy capital with help from an appropriation I secured. http://t.co/ne4CsEK"
"207","room full of patriots and entrepreneurs ready to make southside the new energy capitol"
"208","heading to announcement on energy efficiency funding in Charlottesville, then back up to DC for votes."
"209","around 9:25 pm, tune into @cspan to see special hour on clean energy and reducing our dependence on foreign oil #ACES"
"210","proud to support ACES for 45k new energy jobs in VA and to secure our country from petro-dictators. Freedom isn't free but USA is ready."
"211","Heading to Rocky Mount for Energy Independence Day announcement, presenting my blueprint for a clean energy economy in VA"
"212","Tremendous day. Announced ARRA funds for energy projects in Martinsville, met with doctors on hcr in Charlottesville, and..."
"213","WaPo columnist EJ Dionne on """"new energy politics"""" and the freshmen: http://tinyurl.com/l65wyd"
"214","with Nancy Sutley and Van Jones, WH Council on Enviro Quality, showing them Cville's innovative energy efficiency and green jobs program."
"215","About to go on Morning Joe, talking about energy and the economy"
"216","voted today to support job creation in Martinsville thru Home Star program. Clean energy = JOBS http://bit.ly/ct9bO5"
"217","great meetings in Martinsville today, ending with awesome clean energy jobs workshop"
"218","In Pittsylvania County to meet with Secretaries Vilsack and Chu on their rural tour, talking green jobs and home-grown energy."
"219","awesome day in Danville: great new church (go DRC), mtng w Mayor, vets &amp; energy independence, anti-violence march for MLK Day. whew"
"220","@DailyProgress great story about promising future for wind energy in Virginia http://bit.ly/cBVGA"
"221","RT @RuralTour Several manufacturers in VA are here to show how their products can help Pres. Obama achieve energy independence.#ruraltour"
"222","Late night gov't geeks, tune into cspan in a few mins to watch special hour on energy from the freshmen"
"223","talking about clean energy and the deficit on Morning Joe: http://bit.ly/K3Bjt"
"224","unveiling a blueprint for the VA-5th to lead the nation in clean energy economy: http://tinyurl.com/ldmtvd"
"225","getting ready for Morning Joe on MSNBC to talk energy. Tune in around 8:15 a.m."
"226","In Martinsville, went to Game Day and about to tour some energy projects"
"227","RT @RTeditorial: Editorial: Green jobs: Hanging the future on new energy
Newly awarded federal stimulus grants will help communitie... h ..."
"228","@JobsWSJ Time to invest in next gen infrastructure, workforce, and energy to build a new competitive advantage."
"229","Just voted for the clean energy bill. Important step to increasing US competitiveness and energy security -floor speech http://bit.ly/2INyHT"
"230","Join me tomorrow @UofA for a  great #solar event w/Energy Asst. Sec. Cathy Zoi. We�ll answer your questions &amp; discuss AZ�s energy future."
"231","SECNAV Mabus wants renewable energy to supply 50% of Navy &amp; Marine energy needs--As he said, it's about protecting the lives of our troops."
"232","Solar panels return to @whitehouse! Energy made in the USA=jobs in the USA http://ow.ly/2OMhE"
"233","Senate Energy Committee holding a hearing on my #Solar Tech Roadmap legislation today!"
"234","Come to the Santa Cruz County Energy Expo tomorrow and attend my #solar 101 series. Chance to win a free #solar oven! http://bit.ly/a8S3to"
"235","In HASC mark-up today pushing for more renewable energy in DoD bdgt to combat climate change and bolster natl security http://bit.ly/OtfVN"
"236","Introducing a landmark bill tomorrow to cut DoD energy use. Check out my webpage: http://giffords.house.gov/energy-security-act.shtml"
"237","Proud to ask Gen. Petraeus about energy use &amp;  #Afghanistan in #HASC. Check it out &amp; tell me what you think: http://bit.ly/cBzVUn"
"238","6 Chinese renewable energy projects dwarf anything else. 30k megawatts of wind by 2011"
"239","RT @DeptofDefense: The #military is becoming more #energy efficient, not only to save money, but also to save lives.http://bit.ly/c4M81j ..."
"240","Thanks @MarkUdall for introducing DODESA bill in the Senate. Energy Security saves lives on the battlefield &amp; taxpayer dollars at home."
"241","2 diff�t DoD Task Forces agree: battlefield energy use weakens military, strengthens enemies. http://bit.ly/c7A1R2 &amp; http://bit.ly/ctT9ML"
"242","@gjark3 is right! Military leads on responsible energy. Read @Forbes blog &amp; tell me what you think. http://bit.ly/a3QeHF"
"243","Great new website to connect those interested in #solar systems with qualified installers in their local area http://azenergyguide.com"
"244","Chinese push to be a leader in renewable energy: could it be rooted in a US education? http://bit.ly/9C94eW"
"245","SRP in AZ planning new 20 MW #solar power facility, allowing customers to buy green energy directly http://bit.ly/8doikg"
"246","@greeninc on #solar and efficiency tech. The combination is a formula for reduced long term energy costs. http://bit.ly/1qCyNH"
"247","Spent day meeting with firms that fund #solar energy companies and technologies. Lots of jobs coming to AZ if we can keep focused."
"248","Talking #Solar Roadmap w/ fellow #Tucson native &amp; CO Senator @markudall. Smart on DOD/energy issues.   http://yfrog.com/16kkaoj"
"249",NA
"250",NA
"251",NA
"252",NA
"253",NA
"254",NA
"255",NA
"256",NA
"257",NA
"258",NA
"259",NA
"260",NA
"261",NA
"262",NA
"263",NA
"264",NA
"265",NA
"266",NA
"267",NA
"268",NA
"269",NA
"270",NA
"271",NA
"272",NA
"273",NA
"274",NA
"275",NA
"276",NA
"277",NA
"278",NA
"279",NA
"280",NA
"281",NA
"282",NA
"283",NA
"284",NA
"285",NA
"286",NA
"287",NA
"288",NA
"289",NA
"290",NA
"291",NA
"292",NA
"293",NA
"294",NA
"295",NA
"296",NA
"297",NA
"298",NA
"299",NA
"300",NA
"301",NA
"302",NA
"303",NA
"304",NA
"305",NA
"306",NA
"307",NA
"308",NA
"309",NA
"310",NA
"311",NA
"312",NA
"313",NA
"314",NA
"315",NA
"316",NA
"317",NA
"318",NA
"319",NA
"320",NA
"321",NA
"322",NA
"323",NA
"324",NA
"325",NA
"326",NA
"327",NA
"328",NA
"329",NA
"330",NA
"331",NA
"332",NA
"333",NA
"334",NA
"335",NA
"336",NA
"337",NA
"338",NA
"339",NA
"340",NA
"341",NA
"342",NA
"343",NA
"344",NA
"345",NA
"346",NA
"347",NA
"348",NA
"349",NA
"350",NA
"351",NA
"352",NA
"353",NA
"354",NA
"355",NA
"356",NA
"357",NA
"358",NA
"359",NA
"360",NA
"361",NA
"362",NA
"363",NA
"364",NA
"365",NA
"366",NA
"367",NA
"368",NA
"369",NA
"370",NA
"371",NA
"372",NA
"373",NA
"374",NA
"375",NA
"376",NA
"377",NA
"378",NA
"379",NA
"380",NA
"381",NA
"382",NA
"383",NA
