"","x"
"114","RT @glparodi Town Hall Meeting on Healthcare Reform w/Rep Sestak today at LRI at 5pm! Hope you can come! http://bit.ly/Tnfuo"
"115","Reminder: watch tonight's healthcare townhall with me and other Philly area reps live at http://bit.ly/QKEXB #sestak"
"116","Be sure to tune in to tomorrow's live healthcare townhall with me and other Philly area reps on 1210AM http://bit.ly/y0IGM #sestak"
"117","RT @pcntv TONIGHT @ 7 PM, PCN will air coverage of the Broad St Ministry Healthcare Town Hall Meeting in Philly w/ Rep. Sestak -- pcntv.com"
"118","Check out http://healthcare.gov  - a new website on affordable health insurance. Thanks to @hhsgov for their fine work. #hcr"
"119","CBO's numbers on the new healthcare bill show deficit reduction: http://tinyurl.com/yap545p"
"120","RT @HouseDemocrats: Easy way to compare health insurance pricing &amp; benefits now available from @HealthCareGov: http://bit.ly/aY2lwG #HCR"
"121","Being honored as """"Champion of Healthcare Innovation"""" by the Healthcare Leadership Council  http://yfrog.com/n0ut7aj"
"122","Great town hall today at Oakwood Healthcare in Taylor. Thanks all those who came and asked great questions."
"123","healthcare.gov, the new one stop consumer site for health insurance, goes online tomorrow. #hcr"
"124","RT @healthcaregov: Ready to take health care into your own hands? Get started at the new http://HealthCare.gov!"
"125","Congratulations to Crescent Healthcare, Inc. of Anaheim - one of three Orange County companies to win the Ernst &amp;... http://fb.me/Bg0mK0cF"
"126","Healthcare overhaul could save money and boost jobs, researchers say http://bit.ly/8WCBNF"
"127","Healthcare overhaul mandates free preventive care http://bit.ly/9CF6dH #hcr"
"128","New changes to the healthcare system take effect today. Small biz tax credits for healthcare already available http://bit.ly/9j3DCR"
"129","America needs quality affordable healthcare for all;  We must have a public option http://tinyurl.com/nab9gg"
"130","Statement In Support of Healthcare Reform: Madam Speaker:
Your health or your home?� Americans should not have to ... http://bit.ly/9DhNPk"
"131","I uploaded a YouTube video -- Congresswoman Mazie Hirono Reaffirms Support for National Healthcare Reform http://youtu.be/2KFpmgpaLHI?a"
"132","A momentous step: Neil Abercrombie released the following statement on the passage of healthcare reform by the U.S... http://bit.ly/c2ozrA"
"133","Please vote for my friend Hawaii Consortium for Integrative Healthcare awesome idea to change America!
www.refresheverything.com/hawaiicares"
"134","Team AFG 2010: @NeilAbercrombie: there are actually 5 healthcare bills in motion right now &amp; we are working to synthesize them."
"135","Benefits of Healthcare Reform in AZ, CD 4 @ http://bit.ly/HealthcareinCD4"
"136","#Jobs in #LA County - looking to hire mental health &amp; #healthcare professionals, as well as admin/support personnel @http://bit.ly/bMxoXV"
"137","The President was inspiring tonight.  Education, healthcare, and energy were key tonight, I look forward to working with the President."
"138","PATIENT�S BILL OF 
RIGHTS ENHANCES HEALTHCARE PROTECTIONS FOR NEVADA FAMILIES... http://fb.me/Buy0vle3"
"139","BERKLEY: NEW HEALTHCARE PROTECTIONS FOR NEVADANS NOW IN EFFECT
 http://ow.ly/2ITk7"
"140","Video of President Obama promising 8 times for public debate on healthcare - on CSPAN http://tinyurl.com/y8bukmu #tcot #hcr @gopconference"
"141","CBO can't score the new healthcare proposal - not enough details http://cboblog.cbo.gov/?p=473.  #hcr #tcot #gop"
"142","RT @GOPLeader: RT @Drudge_Report OBAMA FLASHBACK: Dems Should Not Pass Healthcare With 50-Plus-1 http://bit.ly/91uRv6"
"143","The Real Arithmetic of #Healthcare Reform - WSJ editorial http://tinyurl.com/ykofexy http://bit.ly/arODoV"
"144","RT @GOPWhip: RT @Senate_GOPs VIDEO President Tries to Sell #HealthCare Bill to Skeptical Americans http://bit.ly/dk4jNZ #tcot #teaparty #hcr"
"145","RT @ChiefDeputyWhip RT @GOPLeader RT @cqpolitics Poll Tracker: Americans Fret More About Economy Than #HealthCare http://bit.ly/2mbRm2"
"146","RT @GOPWhip: The reconciliation #healthcare bill was just posted: http://j.mp/aUWBUK All Americans deserve to read the #hc bill. #tcot"
"147","Remember to vote on my healthcare poll on my blog http://tinyurl.com/kmhkyu #TCOT @Americanissues @GOPconference @SGP @Redstate"
"148","RT GOPWhip Video: Here It Is: Our Bill http://bit.ly/WABnf #tcot #obamacare #healthcare #handsoff #gop #conservative"
"149","@ConnieHair Check out my floor speech from today - directly mention Democrat opp. to healthcare chart's use by GOP http://tinyurl.com/m353g4"
"150","Myth vs. Fact on the President's healthcare speech http://tinyurl.com/n6yxst #TCOT"
"151","Secret healthcare conference? Do we have a Congress or a Politburo? http://tinyurl.com/y9bxbvr #tcot #ocra #hcr @gopconference @gopleader"
"152","RT @GOPLeader: Sen. Reid�s Government-Run Health Plan Requires a Monthly Abortion Fee http://bit.ly/3EAA1t #TCOT #handsoff #healthcare"
"153","RT @RepMikePence RT @boblatta RT @Senate_GOPs Read the Senate Dems' 2074-pg #healthcare bill: http://bit.ly/2snqqw #handsoff #tcot"
"154","Deficit reduction shell game on #healthcare reform http://www.politico.com/livepulse/ http://bit.ly/cofPvN"
"155","RT @ThadMcCotter Democrats' healthcare bill will RAISE costs, says CBO chief http://bit.ly/wFMuE #TCOT #SGP #TEA @pawatercooler"
"156","House GOP privileged resolution on Democratic censorship of healthcare chart http://tinyurl.com/nmose6 #handsoff #TCOT #RS #Cantor"
"157","HHS doesn't know how much @healthcare will cost http://tinyurl.com/2wh6gf8 @allahpundit #techgop #hcr"
"158","Breaking: PA AG to challenge #healthcare in federal court http://tinyurl.com/yjjdybb #TCOT @GOPConference @GOPleader #GOP"
"159","Thanks to everyone who voted on my cap and trade poll on my blog.  New poll questions added on healthcare.  http://tinyurl.com/lpjgvm  #TCOT"
"160","34 Democrats joined all House Republicans in voting against the healthcare bill. http://bit.ly/a8yt6a"
"161","Read my op-ed on healthcare reform here: http://tinyurl.com/mlgd4p #TCOT #TEA @pawatercooler @GOPConference #Cantor @salenazito @calebhowe"
"162","Federal report shows Obamacare will increase #healthcare costs #techgop #tcot #gop http://amplify.com/u/53a0"
"163","Whip Count on Healthcare http://amplify.com/u/ud7"
"164","GOP Leader Boehner is expecting the Republican resolution requiring an up or down #healthcare vote will be on the... http://bit.ly/9TOtoa"
"165","Do you believe that the President's healthcare bill will lower health care costs for you and your family? http://twtpoll.com/f2rj0v #twtpoll"
"166","RT @gopconference A list of undecided Democrats: http://bit.ly/2QKv7p #TCOT #handsoff #healthcare @grassrootspa @pawatercooler"
"167","RT @gopconference: RT @HouseCommerce 53-page ObamaCare timeline released by @RepJoeBarton. http://tinyurl.com/25wy94b #tcot #healthcare  ..."
"168","Just posted: Why I am voting no on the Democrats' #healthcare bill http://tinyurl.com/y9gtp4n @GopConference... http://bit.ly/a0b7ys"
"169","Tune into the #healthcare debate on CSPAN http://bit.ly/cvh0bO"
"170","Just how large is Pelosi's healthcare bill?  A size comparison here: http://tinyurl.com/yjvavg8 #TCOT @gopconference #GOP @redstate"
"171","Interesting poll on healthcare reform. http://bit.ly/dfF0gu"
"172","The graph of ultimate confusion - Your new health care system http://tinyurl.com/25yfwfc @GOPconference #tcot #healthcare #gop #sgp"
"173","Take my poll on #healthcare http://twtpoll.com/f2rj0v #twtpoll  will the new law reduce costs?  #techgop #gop #tcot @gopleader"
"174","CMS confirms healthcare bill will raise costs http://tinyurl.com/23gqqk3 #hcr #healthcare #tcot #techgop #gop #tea"
"175","Drudge has posted the #healthcare tax and medicare cut timeline... http://bit.ly/aAtk4U"
"176","Big fan of government run healthcare?  Castro. http://tinyurl.com/y9l3fhp #tcot http://bit.ly/axgbfe"
"177","Tonight's vote is just the start - the #healthcare battles continues in the Senate according to @thenote... http://bit.ly/9BtkS0"
"178","Tune into rule debate on #healthcare now on @CSPAN."
"179","Shuster joins constituents at #healthcare rally at the Capitol http://tinyurl.com/y9xdall http://bit.ly/a6dFE6"
"180","Become a fan, watch for #healthcare info and my updates on Facebook at www.facebook.com/rep.shuster."
"181","Watch the House Rules Committee debate the rule on #healthcare live http://bit.ly/aU0rHU"
"182","Dem #healthbill=$52B in new taxes on employers who already cannot afford to give employees #healthcare:... http://bit.ly/9R3Ryt"
"183","Here's a run down of tax increases in the #healthcare bills before Congress http://bit.ly/dj5aZL"
"184","House Democrats rejected an opportunity for an up or down vote on #healthcare. http://bit.ly/cYWaJJ"
"185","The CBO score that wasn't. Still no official CBO score on the #healthcare bill. http://tinyurl.com/yf94von #tcot @GOPconference"
"186","States are already lining up to challenge the legality of healthcare reform. http://bit.ly/9QGaVq"
"187","Attending the Special Bicameral GOP Conference meeting in the Capitol Building on #healthcare. http://bit.ly/bAZq0H"
"188","@Fox News just reported the CBO estimates the #healthcare bill will cost $940 billion over ten years."
"189","The House phone lines are reaching capacity with calls on healthcare reform. You can contact me online at... http://bit.ly/d65WJT"
"190","Healthcare reform savings? http://tinyurl.com/ydbvqm2 #TCOT #handsoff @Gopconference"
"191","New Rasmussen Poll on Healthcare Reform http://amplify.com/u/107x"
"192","Healthcare media coverage """"gone rogue"""" http://amplify.com/u/z2w"
"193","34 Hours to Read the Senate Healthcare Bill http://amplify.com/u/yp3"
"194","An Example of Healthcare Rationing from Britain http://amplify.com/u/yoh"
"195","RT @RandyNeugebauer """"China Questions Cost of U.S. Healthcare Reform"""" http://amplify.com/u/xyz"
"196","Shuster statement on healthcare vote http://tinyurl.com/ygzg8ts @GOPConference #TCOT #handsoff"
"197","RT @CongressmanGT Listening to Leader Boehner speak in final hour of Pelosi #healthcare debate. Tune in to C Span to watch. #rs #tcot #HC"
"198","@gopwhip 33 Dems have listened to their constinuents &amp; are joining in a bi-partisan effort to stop a government-takeover of healthcare."
"199","RT @RepLynnJenkins Pelosi drafted this bill behind closed doors and now Democrats are trying to pass it in the dark of night #healthcare"
"200","Continued protests outside the Capitol against government takeover of healthcare http://yfrog.com/86y3tj"
"201","My op-ed on healthcare reform: http://tinyurl.com/yhra23o @GOPConference #healthcare #HC #TCOT @GOPWhip #handsoff"
"202","Dems are using delaying tactics to slow down the debate on healthcare.  Why if they have the votes?  #TCOT @GOPConference #healthcare"
"203","A side-by-side comparison of the Pelosi plan and the GOP alternative http://tinyurl.com/yepmtbe @GOPConference #HC #GOP #healthcare"
"204","Speaker Pelosi, the American people don�t want government-run healthcare, they want a job! http://tinyurl.com/ykpunwh  #TCOT @GOPWhip"
"205","The GOP Healthcare Plan is the Responsible Alternative http://amplify.com/u/txi"
"206","BREAKING: Pelosi breaks pledge to post healthcare bill online for 72 hours http://amplify.com/u/toq"
"207","Just Finished the Rev. Gary Dull show on WRTA to talk healthcare"
"208","RT @boblatta TRUTH on the #healthcare bill. healthcaretruth.amplify.com #tcot #handsoff #amplifytheweb #gop #TechGOP #healthcaretruth"
"209","The Pelosi Healthcare Bill is a Job Killer http://amplify.com/u/tij"
"210","Scenes from the Republican reading room on Healthcare http://tinyurl.com/yk5w6nt @GOPConference, #healthcare #hc #TCOT #GOP @redstate"
"211","http://twitpic.com/o92np - GOP Alternative next to Pelosi Healthcare Bill.  Less intrusive government means less paper.  @gopconference #TCO"
"212","The GOP Healthcare Alternative is now Online http://amplify.com/u/t2w"
"213","Just How Large is Pelosi's 1,900 Page Healthcare Bill? http://amplify.com/u/t2t"
"214","The GOP Healthcare Alternative is now online http://tinyurl.com/yjvnc3r #hc #GOP @GOPconference @wtajnews @wjacnews #TCOT @grassrootspa"
"215","Will be going to the House floor in a few minutes to deliver a 1 min. speech on healthcare reform.  Tune in @cspan #TCOT #GOP @gopconference"
"216","House GOP unveils new healthcare website http://amplify.com/u/sof"
"217","House Republicans unveil new website on healthcare reform: http://healthcaretruth.amplify.com/ #GOP @gopconference #TCOT"
"218","Republican doctors speak out on healthcare http://tinyurl.com/yf2n8ym @gopconference"
"219","Getting ready to host my second tele-town hall on healthcare with guest Rep. Charles Boustany #TCOT #handsoff @gopconference @Repboustany"
"220","@WomanPatriot - I voted no on Cap and Trade and Watch my video to see my position on healthcare http://tinyurl.com/m353g4"
"221","Check out my speech on healthcare reform http://tinyurl.com/m353g4 #TCOT #RS @GOP Conference @pawatercooler #Cantor @WJACNews"
"222","New GOP Whip video on healthcare """"reckless rush"""" http://tinyurl.com/l4kuxe #TCOT #Cantor @pawatercooler #SGP #TEA"
"223","Welcome to government run healthcare...any questions? http://tinyurl.com/lpz7zg #TCOT @pawatercooler #SGP #TEA @GOPconference"
"224","So bipartisanship on healthcare is now a 'hostile act' in Congress? RT @Redstate  http://tinyurl.com/n59yn5 @Pawatercooler #TCOT"
"225","RT @GOPWhip: Today, the President will sign a Dem #healthcare bill that raises taxes, cuts benefits for srs &amp; comes b/w doctors &amp; their  ..."
"226","RT @RepShimkus: .@RepDaveCamp about to offer a motion to repeal the healthcare law's individual mandate. His idea @USASpeakingOut: http: ..."
"227","RT @whitehouse: Watch and chat: Health care stakeholder discussion on advanced models of primary care http://bit.ly/tCHXt #healthcare"
"228","For those who question the need for #HCR: @Reuters: US scores dead last again in healthcare study. http://bit.ly/9VTtD1"
"229","RT @HouseDemocrats: Final set of #healthcare votes has commenced. Watch live: http://bit.ly/bfBuz0 #HCR"
"230","RT @HealthReformNow: New tool to compare quality of care at different hospitals around the country http://go.usa.gov/O8C via @HealthCareGov"
"231","@USDOL approved #WNY GM Powertrain employee inclusion in program w/ #job training, tax credit for #healthcare costs http://bit.ly/91JQjw"
"232","Last week I met with WNYMedia to discuss healthcare reform and the public option. http://bit.ly/2bnSvN"
"233","Another good week for health care reform. Watch my remarks at the Ways &amp; Means Committee: http://tinyurl.com/HigginsWaysMeansHealthCare"
"234","Political Lie of the Year is �Government Takeover of Healthcare' according to independent #PolitiFact: http://bit.ly/dIFSDn"
"235","HealthCare.gov launched today - provides consumers info 2 make the best choices about health care coverage #affordablecare"
"236","Click here to learn about some of the many benefits of the healthcare bill--http://www.youtube.com/watch?v=0dIX9MPHM_k"
"237","I'm at the Camp Springs Senior Center discussing how the new healthcare law will affect senior citizens."
"238","HealthCare.gov is up and running so individuals and small businesses can shop for health insurance."
"239","The healthcare bill also makes college more affordable: http://edlabor.house.gov/blog/2009/07/student-aid-and-fiscal-respons.shtml"
"240","Just spoke out about the healthcare bill's benefits for America's women."
"241","Appearing on House floor in a few minutes to discuss the immediate benefits of #hcr. #ca10 #p2 #hc #healthcare http://www.cspan.org #cspan"
"242","Fact check: Update on abortion &amp; #hcr: http://bit.ly/bn1AuF #ca10 #p2 #hc #healthcare"
"243","New Gallup poll shows #hcr law favored 49-40. When people know what�s in bill, they like it. #ca10 #p2 #hc #healthcare http://bit.ly/d7rMOx"
"244","Community clinics across America to receive $10 billion+ because of #hcr #healthcare #p2 #ca10 #cspan"
"245","Broken arm = preexisting condition? Those days are over with health care reform. #ca10 #hcr #healthcare #p2"
"246","""""The era of the insurance companies discriminating because of preexisting conditions is over"""" b/c of #hcr. #healthcare #p2 #ca10"
"247","Rep. Jan Schakowsky: """"Being a woman is a preexisting condition"""" Why? Pregnancies are more expensive. #ca10 #p2 #hcr #healthcare #pregnancy"
"248","Rep. Dennis Cordoza (California): I'm going to vote for this bill b/c it's right thing to do &amp; long overdue. #ca10 #p2 #hc #hcr #healthcare"
"249","Insurance costs for small businesses have increased 129% since 2000. #hcr provides $40b in tax credits for small biz #healthcare #p2 #ca10"
"250","I am proud to have just cast my vote for health care reform. This is a good day for America. #ca10 #p2 #hcr #hc #healthcare"
"251","#HHS announces $68 million in new grants &amp; programs from the Affordable Care Act http://bit.ly/hhsgrant #hcr #healthcare"
"252","CBO revised estimate: Health care actually reduces deficit by $143 bil in 10 yrs up from estimate of $130b #ca10 #p2 #hc #hcr #healthcare"
"253","Proud to have been asked by leadership to help whip votes. From inside the Capitol, I�m optimistic #hcr will pass. #ca10 #healthcare #p2"
"254","Rep. Paul Tonko: Free annual wellness screenings in #hcr important for seniors. Out-of-pocket expenses reduced. #ca10 #p2 #hc #healthcare."
"255","From staff: Rep. Garamendi leading hour long discussion on CSPAN NOW. We will live-Tweet his comments &amp; others. #hcr #healthcare #ca10 #p2"
"256","Rep. Judy Chu: """"Insurance companies are cheating women."""" Women settle for less #healthcare at a higher price. #p2 #ca10 #hcr"
"257","If status quo continues, availability of insurance from small businesses will be cut in half. #ca10 #p2 #hcr #healthcare"
"258","Rep. Watson: Do you have a preexisting condition? Help is on the way because of #hcr #healthcare #hc #p2 #ca10 http://www.cspan.org #cspan"
