"","x"
"23","w/ Cong  leaders, Pres Obama @ White House for 5+hrs, still going. Pressing #hcr affordability, accountability and accessibility. Stay tuned"
"24","Starting series of votes on the Affordable Health Care for America Act HR 3962. Our plan will give all Americans access to quality care #hcr"
"25","RT @HealthReformNow Floor debate has begun. You can follow every word on @cspan online or on c-span. #hcr"
"26","Starting debate on the health reform bill - watch it on c-span, read more at http://bit.ly/1YXokQ, or follow @healthreformnow. #hcr"
"27","RT @HealthReformNow: Fact of the Day: Prior to #hcr, the US spent $7,290 per person annually--nearly double the next highest (Canada, at ..."
"28","RT @edlabordems: RT @HealthReformNow - the #hcr law bans insurance plans from dropping you if you get sick &amp; bans lifetime coverage limi ..."
"29","RT @AsstToTheSpkr: GOP's top priority would repeal free preventive health care for Americans http://bit.ly/d131PY #hcr"
"30","RT @HealthReformNow: As the President said to Republicans, #YouHad10Yrs. See what you'll get with #hcr immediately http://go.usa.gov/lFe"
"31","RT @HealthReformNow: New health-care law provides free preventive care for many seniors - http://bit.ly/cdKNXQ #hcr"
"32","RT @edlabordems: 18.3 million baby boomers will directly benefit from #hcr http://go.usa.gov/1Aj"
"33","RT @edlabordems: Republican talking point 'government takeover of health care' is #PolitiFact #LieoftheYear. #hcr http://go.usa.gov/1uc"
"34","RT @HealthReformNow: Rep. Nancy Pelosi, Speaker of the House, is on the House floor speaking in favor of #hcr"
"35","RT @HealthReformNow: #HCR in action: employers offering health coverage to early retirees can now begin applying for help w/ costs.  htt ..."
"36","RT @HealthReformNow: RT @HouseDemocrats - CMS actuary says #hcr �would have a significant downward impact on future health care cost gro ..."
"37","RT @edlabordems: Here are the IMMEDIATE benefits under the Pres plan http://go.usa.gov/ldV #hcr #hcs"
"38","RT @HealthReformNow: Budget reconciliation PASSES 220-207. #hcr reform fixes headed to @WhiteHouse for President's signature and into law."
"39","RT @HealthReformNow: Fact of the Day: #hcr law eliminates wasteful overpayments to Medicare Advantage plans that increase private plan p ..."
"40","RT @edlabordems: Repeal this? Rate review proposal in #hcr will expose excessive health premium hikes, put consumers in more control. ht ..."
"41","RT @edlabordems: Here are the insurance reforms in the Pres plan - http://go.usa.gov/ldy #hcr #hcs"
"42","RT @edlabordems: Deficit Reduction: Democratic Proposals Reduce Deficit Over Next 10 Years - http://go.usa.gov/ldH #hcr #hcs"
"43","RT @HealthReformNow: House taking second #hcr procedural vote of the day now"
"44","RT @HealthReformNow: Fact of the Day: U.S. now spends ~$1 in every $6 on health care. w/o #hcr, in 30 years it will be $1 out of every $3."
"45","RT @HealthReformNow: Vote to proceed has passed. Now will begin 1 hour (30 min/side) of debate on the rule governing debate on the #hcr  ..."
"46","RT @HealthReformNow: It begins - the House is now starting debate on the rule for #hcr"
"47","RT @edlabordems: Chairman George Miller (@askgeorge) is now is speaking on the House floor in favor of #hcr"
"48","Fattah: Here's how healthcare benefits you: http://go.usa.gov/iJh #hcr"
"49","RT @whitehouse: 50 States/ 50 Stories: Great new #hcr site, interactive map, amazing video, changing lives http://wh.gov/healthreform"
"50","RT @HouseDemocrats: Have qs about #HCR? E-mail HealthReform@hhs.gov to be answered at online forum tonight (7pm EDT) http://bit.ly/afimC0"
"51","RT @HouseDemocrats: .@WhiteHouse makes Patient�s Bill of Rights (part of #HCR) a reality.  Learn how it helps you: http://bit.ly/aFmetx"
"52","RT @AsstToTheSpkr Thanks 2 #hcr Seniors w high drug costs will have more options 2 help w #Medicare's prescription gap http://yhoo.it/9W6SzZ"
"53","RT @HouseDemocrats: Help is on the way to additional 300k seniors who hit the prescription drug �donut hole� gap: http://bit.ly/dhXnCX #HCR"
"54","TV interview with Piscataway Mayor Brian Wahler. Focused on positive benefits of #hcr."
"55","Find out how #hcr benefits you based on your income: http://bit.ly/aF1KKF"
"56","#HCR will provide security for seniors, guarantee people access to insurance, while reducing the federal deficit by over $100 billion."
"57","Spoke @ DNC on Republican tea party effort to repeal #hcr &amp; #WallStreform. Recovery depends on reigning in big banks &amp; big insurance cos."
"58","Press conf at Plainfield Health Center about hcr provisions that go into effect 9/23 including no lifetime or annual caps on coverage."
"59","#FollowFriday #HCR Champion edition - @BarackObama @HouseDemocrats @HealthCaucus @EdLaborDems @askgeorge @SenatorReid @SenSherrodBrown #FF"
"60","Receiving very positive public response to House passage of #HCR. The more people learn about it, the more they like it."
"61","Qs about how #hcr addresses affordability. Explaining that emphasis on prevention &amp; lrg insur pool, competition in exchange keep costs down"
"62","Great WSJ Op-Ed from Secretary Sebelius about increased accountability for insurance rates under #hcr. http://bit.ly/aLTqfy"
"63","Halloween parties at Long Branch &amp; Asbury Park senior centers. More &amp; more seniors are falling into donut hole. #HCR includes $250 rebate."
"64","@AsburyParkPress Edit Board focused on #hcr - expansion of Medicare benefits inc closing the Rx donut hole, no co-pays for preventative care"
"65","NYT Edit criticizes Republicans who blame recent insurance hikes on #hcr. Consumer protections that began 9/23 had negligible impact."
"66","All kinds of free screenings available at @HINJ_ORG Health Fair, Middlesex County College. Spoke about benefits for women in #hcr."
"67","Participated in AARP TeleTown Hall. Thousands of seniors from my dist called in and joined discussion of Medicare, #hcr and long term care."
"68","Boehner &amp; #GOP say they'll repeal #hcr at first chance. How would they feel if someone arbitrarily took away their health care coverage?"
"69","Spoke to Monmouth/Ocean Bldg Trades Council about #hcr, benefits of guaranteed coverage even if you lose or change your job."
"70","Joined @SenatorMenendez + #ASD Advocates at Douglas Developmental Disabilities Center. They fought to include autism services in #hcr."
"71","Obama signed final health care bill today. #HCR puts consumers in charge of coverage � more choices makes health care more affordable."
"72","Lack of civility during debate over #hcr is surprising given that Congress is only trying to cover all americans."
"73","Mentioned health care reform's positive benefits for women at Union County's Women of Excellence Dinner in Garwood. #hcr"
"74","Today I attended an #HCR victory rally hosted by NJ Citizen Action w/ @AARPNJ &amp; other groups who helped bring about this historic change."
"75","Today @BarackObama signed the #HCR bill into law. My thoughts following the signing are here: http://bit.ly/azEjag"
"76","8. #HCR will not dismantle the private insurance industry. It will allow insurance purchases across state lines"
"77","Health care costs hurting economy, slowing recovery. Reform is needed. I will vote Yes on #HCR for AZ families."
"78","10 things you should know about the #HCR bill - 10. #HCR does not contain so-called """"death panels"""" or government takeovers of health care"
"79","2. #HCR will improve Medicare for 84,000 beneficiaries and will close the prescription drug donut hole"
"80","7. #HCR saves Arizona costs in Medicaid funding and provides the state with $2.5 billion in Medicaid funds overall"
"81","5. #HCR does not allow federal dollars to fund abortion or provide coverage for illegal immigrants"
"82","6. #HCR gives tax credits/assistance to up to 143,000 families and 15,700 small businesses in my district to help them afford coverage"
"83","4. #HCR will allow small businesses to qualify for tax credits to provide health insurance"
"84","3. #HCR preserves Veterans� Tricare and Veterans will not need to get other coverage"
"85","RT @clairecmc: MedicareD 10 yr price tag almost same as 10 yr price tag on current healthcre refrm bill. Differnce?R Congress &amp; Bush put ..."
"86","RT @AsstToTheSpkr GOP's top priority would repeal free preventive health care for Americans http://bit.ly/d131PY  #hcr"
"87","Please fight back against Rob McKenna's lawsuit to stop #hcr. Sign my petition at http://bit.ly/stoprob Pls RT #wadem #p2"
"88","Please RT! Defending Health Care Reform against Republican Pat Toomey tonight. Watch live on http://joesestak.com #sestak #hc09 #hcr #p2"
"89","@ToomeyForSenate Which part of #HCR do you oppose: ending insurance abuses, extending lifesaving care to millions, or cutting the deficit?"
"90","Specter must be confused. Joe held the first #hcr town hall -- and then ten more. #pasen"
"91","#HCR Town Hall. Today. The Baptist Worship Center. 4790 James Street. Philadelphia. #p2"
"92","Make sure to catch The Ed Show tonight. @WeGotEd and I will be discussing the health care bill around 6:25pm. #p2 #hcr"
"93","""""It�s not enough that we do our best; sometimes we have to do what�s required."""" - Winston Churchill #HCR #p2"
"94","Tune into Corbett on WILK at 5:05pm. We're talking Saturday's House vote on health care http://bit.ly/g1gta #sestak #hcr #p2"
"95","Heading to a rally with HCAN, Labor, and #HCR supporters to put pressure on including a #publicoption in the final bill"
"96","Did event today in West Philly, helping seniors to understand new #HCR bill and our efforts to close the medicare donut hole. #sestak #p2"
"97","The Hill covers the COBRA subsidy nearing an end: http://bit.ly/59Icgt Tell Congress to act: http://bit.ly/2CIb6X #p2 #hcr"
"98","I am proud to support this bill because America will benefit from the security of a healthy, focused workforce #sestak #hcr"
"99","Pushing for a #publicoption on the Ed Show tonight on MSNBC. Tune in! #sestak #hcr #p2"
"100","About to go live on MSNBC. Tune In! Proud to deliver true #HealthCare reform. #sestak #hcr #p2"
"101","With millions of Americans about to lose coverage, tell Congress to extend COBRA assistance http://bit.ly/2CIb6X #p2 #hcr"
"102","RT @tpmteevee Sestak Says #HCR Fight Not Over: 'The Hour is Late, But the Agenda is Long' | Watch the Ed Show clip: http://bit.ly/5oqQDP #p2"
"103","RT @huffingtonpost Rep. Joe Sestak: The Baucus Bill: Right Step, Wrong Direction http://bit.ly/tg00Y #publicoption #hcr #p2"
"104","Looks like @SenArlenSpecter got his wish for Joe Lieberman http://bit.ly/BylSG #p2 #hcr"
"105","Catch me on NBC 10 Philadelphia at 4:30 PM talking #hcr and how the Senate needs leadership. #publicoption #sestak #p2"
"106","Joining Ed Schultz Radio at 1:30 PM to discuss #hcr. Listen live - http://bit.ly/1rBV6l #publicoption #sestak #p2"
"107","Thanks to UFCW, HCAN and constituents for dropping by the office to celebrate the passage of #hcr!  http://img.ly/bvw  #sestak"
"108","On FoxNews defending health care reform at 10:30am #sestak #hc09 #hcr"
"109","WHvideo: #hcr by the Numbers; This is a terrific presentation. http://www.youtube.com/user/whitehouse#p/u/0/BBokbVKvL0s"
"110","Watch the President speak on health care reform live: http://www.whitehouse.gov/live #hcr #Obama"
"111","Check out http://healthcare.gov  - a new website on affordable health insurance. Thanks to @hhsgov for their fine work. #hcr"
"112","The #hcr CBO score can be found at http://www.cbo.gov/ftpdocs/113xx/doc11355/hr4872.pdf."
"113","HHS Secretary Sebelius and experts will take questions on what #hcr means for you today at 1pm. Go to http://www.hhs.gov/live."
"114","I wish my dad and Ted Kennedy were here to see hcr# signing. So pleased to see Vicki and Patrick share the moment Ted worked so hard for."
"115","My response to the attacks from political opponents of hcr#: http://tiny.cc/wz1at"
"116","My response to the attacks from political opponents of #hcr: http://tiny.cc/wz1at"
"117","I will never forget sitting next to President Obama and watching him sign hcr# into law."
"118","It will be my honor to join President Obama at the White House tomorrow for the signing of the #hcr bill."
"119","HHS holds live online Q&amp;A session on #hcr Wed 3/31 @ 7PM EST at http://www.HealthReform.gov"
"120","Do you have questions about #jobs, #hcr, or the #oilspill? I'll answer the first five that I receive later this afternoon."
"121","GOP plan for #hcr repeal � add $75b to deficit, strip popular consumer benefits."
"122","We are making history tonight. My dad is smiling down on us now. #HCR"
"123","I enjoyed taking #hcr questions during a Detroit Free Press online chat this morning. Here's a transcript: http://tinyurl.com/yjklxuw"
"124","I�m going to be on Ed Schultz tonight around 6:30p talking about attacks from political opponents of #hcr."
"125","Sec. Sebelius sets the record straight on health reform. http://tiny.cc/n07o7 #hcr"
"126","Good news for schools in MI. HHS will be awarding $100 million in grants for school-based health centers. Another benefit of #HCR"
"127","I want to thank President Obama for all his work to get hcr# done. We all are better off for his leadership today."
"128","I fought for this for a long time - new HHS regs give consumers the right to appeal insurers denials and rescissions. #HCR"
"129","AP: Health overhaul first provisions start to kick in http://bit.ly/9wsLwG #hcr"
"130","The hcr# package is one of the most important bills passed in my 50 years in congress"
"131","It was my great honor to join the Speaker and my colleagues for the signing of the #hcr reconciliation bill."
"132","My dad is smiling. In the end, nothing could stop this #hcr."
"133","Great News! CBO reports #hcr cuts deficit by more than $130 Billion in 1st 10 years(2010-19), $1.2 Trillion in 2nd 10 yrs"
"134","#hcrsummit: system.  I hope the second half of the discussion we can get down to the business of finding common ground. (end)"
"135","#HCR signed 90 days ago today. I�ll meet with President #Obama today to discuss implementing benefits. http://go.usa.gov/3L8"
"136","I worked with Rs and Ds over 15 years ago to enact the Patients� Bill of Rights - common sense bipartisan consumer protections #HCR"
"137","#Hcr, 220-207! This is a historic day."
"138","#hcr will cost $940b/10 yrs. Compare that to that to the $2.5t (that�s trillion) we spend each year on health care"
"139","RT @HouseDemocrats: Easy way to compare health insurance pricing &amp; benefits now available from @HealthCareGov: http://bit.ly/aY2lwG #HCR"
"140","I believe the #hcr package will be one of the largest deficit reduction bills I have ever voted for."
"141","#hcrsummit:  When you cut through the rhetoric, it is very clear that the President�s proposal includes 10 ideas my Republican (cont.)"
"142","Great news from the Senate. I�m pleased the #hcr reconciliation bill has passed. I look forward to the vote in the House tonight."
"143","My record: 50 years of fight for #hcr to protect our health and economy, while consistently fighting insurance companies. More coming..."
"144","CMS findings leave no doubt, #HCR is working � costs are going down and more people are covered: http://go.usa.gov/xnF"
"145","About to give a speech to the American College of Cardiology.  Will discuss #hcr, a permanent fix of SGR, &amp; a 3rd way on med malpractice"
"146","UM to get $650k to train people for jobs in the public health sector. Money comes largely from Affordable Care Act. #hcr"
"147","Chatting w/ Mark @ Downtown Home and Garden in A2...HIRE Act and #hcr helping his successful small business. http://go.usa.gov/cfv"
"148","healthcare.gov, the new one stop consumer site for health insurance, goes online tomorrow. #hcr"
"149","In 90 days since #HCR became law: 50,000+ Michiganders have found work."
"150","Small businesses benefit from #HCR: tax credits for firms with &amp;lt;25 workers, &amp;lt;$50,000 wages; full credits for &amp;lt;10 employees at &amp;lt;$25,000 each."
"151","President #Obama announces implementation of new benefits to make system fairer, ensure Americans get and keep the coverage they earn. #hcr"
"152","This week, HHS sends seniors caught in Medicare coverage gap $250. Make sure your family gets the $ they deserve! @kaiserfamfound #hcr"
"153","My #hcr editorial in today's Detroit News: http://tinyurl.com/detnewsopedJDD"
"154","on #hcr help for early retirees: http://www.house.gov/apps/list/press/mi15_dingell/100504retirees.shtml"
"155","See the PowerPoint I shared with MI Seniors on Medicare and #hcr: http://tinyurl.com/y7hhbag"
"156","Our seniors liked what they heard about closing the donut hole and no more cost sharing for preventive services in the #hcr bill."
"157","We�ve addressed two great concerns of the American people � #hcr and student aid."
"158","Don�t take my #hcr words out of context. http://tiny.cc/xp3b5"
"159","Take a look at TNR's article by @jcohntnr on the fight for #hcr: http://bit.ly/c55yAL"
"160","New numbers on how #hcr will help Michigan�s 15th District: http://tinyurl.com/mi15HCR"
"161","No definitive word yet on when CBO score on #hcr will come. I will have reaction here on twitter as soon as something comes out."
"162","16 years after the battle over #hcr during the Clinton Administration. So little has changed. My '93 NPC speech: http://tinyurl.com/JDD93NPC"
"163","The House is swamped with health care calls. Busy signals all over. If you have a #hcr reform story, please share it on my facebook page."
"164","#hcrsummit: discussion and, more importantly, acting on behalf of the American people to ensure we fix our broken health care (cont.)"
"165","#hcrsummit: because the CBO made it quite clear that the bill would reduce premium costs. I look forward to returning and to our (cont.)"
"166","#hcrsummit: colleagues raised. �I�m sorry to see the Republicans try to blur the issue when it comes to premiums, especially (cont.)"
"167","#hcrsummit:  there is much agreement on what the problem is, and there is even agreement on how we address that problem. (cont.)"
"168","#hcrsummit: We had a very spirited discussion this morning.  One thing has become abundantly clear: (cont.)"
"169","I join the President and will not walk away from #hcr either. Stood strong for 54 years and now is no time to quit. #SOTU"
"170","RT @dthornell: @GOPLeader &amp; @GOPWhip sign petition to strip Americans of #hcr benefits and raise the deficit by over $1trillion. http:// ..."
"171","Starting Sept. 23, there will be no more caps on health care benefits thanks to #HCR. http://n.pr/9QTZ9G"
"172","How does health care reform benefit you? Try out these new tools: http://go.usa.gov/iJh #hcr"
"173","Why we need #hcr: 4 largest health insurers on average
denied 1 of 7 people coverage b/c of prior medical history @WSJ
http://bit.ly/aA9NUt"
"174","Or watch live at my site http://www.louise.house.gov/ #hcr"
"175","Video of what I had to say at the summit http://www.youtube.com/watch?v=ee3uA_oSOfE #hcr #hcrsummit"
"176","Watch President Obama sign the health care bill at 11:15 http://www.c-span.org/Watch/C-SPAN2.aspx #hcr"
"177","Bill signing moved to C-SPAN http://www.c-span.org/Watch/C-SPAN.aspx #hcr"
"178","Democratic health care bill posted online http://www.rules.house.gov/bills_details.aspx?NewsID=4606 #hcr"
"179","A Transparent Process to a Great Accomplishment http://bit.ly/9apN2F #hcr"
"180","Watch the Rules Committee meeting on the historic health care bill 10AM tomorrow at http://www.louise.house.gov #hcr"
"181","Healthcare overhaul mandates free preventive care http://bit.ly/9CF6dH #hcr"
"182","New York to Lead States in Extra Medicare Payments http://nyti.ms/dB6biB #hcr"
"183","Thank you for the many kind words #hcr #hcrsummit"
"184","Historic vote for reform is important start to fixing our nation's broken health care system. #hcr http://bit.ly/9n5xPv"
"185","RT @SpeakerPelosi: 45 years ago today, LBJ signed Medicare. Today we celebrate added benefits &amp; lower costs thx to #hcr http://go.usa.go ..."
"186","Driven by the urgency of creating jobs &amp; protecting #hcr, #wsr, Social Security &amp; Medicare, I am running for Dem Leader."
"187","House R's work to repeal #hcr benefits Americans like http://go.usa.gov/Oxq PS: If successful, they would add $75B to deficit"
"188","Today, House Republicans tried to repeal part of #hcr and raise premiums. They failed - http://go.usa.gov/3fc"
"189","RT @edlabordems: Government takeover in #hcr? """"Republicans...didn't let facts get in the way of a great punchline,"""" says #PolitiFact. ht ..."
"190","Proudly cast my vote in favor of #hcr last night bc it was the right thing to do and will put NH back to work. Humbled to be a part of it."
"191","This weekend, I spoke with the Dover Democrats on #hcr. http://tinyurl.com/yhcp727"
"192","The stakes are high this year - my GOP opponents all vow to repeal #hcr. We need your support. Contribute today! http://tinyurl.com/yk4s6ft"
"193","RT @SpeakerPelosi: House R's work to repeal #hcr benefits Americans like http://go.usa.gov/Oxq PS: If successful, they would add $75B to ..."
"194","Since our #hcr town hall last Friday was such a success, I thought I would make it my first tweet!"
"195","As President said, new #hcr law is putting the American people, not big insurance, in charge of their own health care http://bit.ly/9hWihw"
"196","Key patient rights under Affordable Care Act #HCR go into effect tomorrow http://bit.ly/bkRnTN"
"197","After 90 days #hcr already cutting costs &amp; improving coverage for millions. Watch @BarackObama�s speech on progress made http://bit.ly/UT2FE"
"198","Finally, seniors in Medicare �donut hole� getting help thx to #hcr: $250 checks in the mail http://bit.ly/bktRqH"
"199","As a part of our historic #HCR a new program is helping retirees aged 55-64 get affordable care http://bit.ly/cg4820"
"200","ICYMI, @BarackObama held a #HCR tele-town hall with seniors today http://bit.ly/abKLeH. Find out how #HCR benefits you http://bit.ly/aOFLMu"
"201","ICYMI: a new @commonwealthfnd report estimates 14 million young adults could gain health coverage thanks to #hcr http://bit.ly/cMHNbX"
"202","#hcr is already expanding coverage for young adults and delivering tax relief to small businesses to cover workers http://bit.ly/aU4JNT"
"203","RT @SpeakerPelosi: House R's work to repeal #hcr benefits Americans like http://go.usa.gov/Oxq PS: If successful, they would add $75B to ..."
"204","Explaining the benefits of #hcr to Nevadans.  http://twitpic.com/1y8aut"
"205","Attending the What #HCR means for Nevada event @ UNLV"
"206","Keeping the Health Plan You Have and Like - http://go.usa.gov/3vc #CustomerProtection  #HCR"
"207","How will health care reform benefit you?  Calculate coverage here: http://bit.ly/cUoKzZ #hcr #repberkley"
"208","RT @HealthReformNow: Fact of the Day: The #hcr reform law makes 28 immediate reforms in 2010. See them here - http://go.usa.gov/34h (pdf)"
"209","RT @HouseDemocrats: Matlock investigates how seniors will benefit from Health Care Reform: http://bit.ly/aUCfUm #HCR"
"210","RT @HealthReformNow: New report: Affordable Care Act will cover nearly all uninsured Young Americans - http://go.usa.gov/31R #hcr"
"211","A must read in the WSJ: Abuse of Power http://tinyurl.com/yjjkxdl #handsoff #tcot #hcr #GOP @GopConference"
"212","Watching the #hcr summit? Take the poll on my blog http://tinyurl.com/ybaovu2 #gop #tcot"
"213","RT @CNN RT @cnnbrk: Idaho challenges national health care proposal, more may follow http://ow.ly/1nMq7 #hcr"
"214","Video of President Obama promising 8 times for public debate on healthcare - on CSPAN http://tinyurl.com/y8bukmu #tcot #hcr @gopconference"
"215","@WSJopinion Michael McConnell: The House Health-Care Vote and the Constitution http://bit.ly/96Ox0k #hcr"
"216","CBO can't score the new healthcare proposal - not enough details http://cboblog.cbo.gov/?p=473.  #hcr #tcot #gop"
"217","Dems� gov�t takeover of #heathcare �spawns mass confusion for public� http://bit.ly/9a1EH4 (via @McClatchyCo) #hcr http://bit.ly/9LPDcf"
"218","RT @GOPLeader: RT @Senate_GOPs BREAKING: Health Care �Fix� Bill May Not Advance In Senate -- Details here: http://ow.ly/1p9wx #hcr"
"219","RT @RepMikePence: RT @GOPLeader: RT @weeklystandard CBO: Obamacare Would Cost Over $2 Trillion: http://bit.ly/c7fJsz #hcr"
"220","RT @WSJopinion John Boehner and Mitch McConnell: ObamaCare and the 'Buzzsaw' of Opposition http://bit.ly/bldQv3 #hcr"
"221","RT @GOPLeader &amp; @RepMikePence: At summit, Obama mostly hears Obama http://bit.ly/b3OzdC (via @washtimes) #hcr"
"222","RT @GOPWhip: RT @Senate_GOPs VIDEO President Tries to Sell #HealthCare Bill to Skeptical Americans http://bit.ly/dk4jNZ #tcot #teaparty #hcr"
"223","RT @johnboehner: Re: ObamaCare, @CNN says """"CBO doubles some health care spending estimates"""" http://is.gd/c5Cew #gopcodered #hcr"
"224","RT @GOPLeader: Dems abandoning ObamaCare in droves http://politi.co/abSalm (via @politico) Will they work w/ GOP to repeal and replace? #hcr"
"225","RT @JackKingston: RT @GOPLeader    FACT CHECK: �Premiums Are Likely To Keep Going Up� http://ow.ly/1p9eM #hcr"
"226","IMPORTANT: Health Care Takeover by the Numbers http://bit.ly/cKyoD9 #hcr http://bit.ly/cYkcKX"
"227","RT @RepMikePence: RT @GOPLeader: Back Home for Recess, Dems Didn�t Enjoy Any Political Bounce from Passing #hcr http://bit.ly/9NdtQL (vi ..."
"228","RT @RepMikeRogersAL: RT @GOPLeader: Buyer�s Remorse, Already? Dems Fret Over Job-Killing #hcr Tax Hikes, Regulations http://ow.ly/1qMVS  ..."
"229","RT @GOPLeader President Obama�s Phony Pivots to �Jobs� = Job-Killing Gov�t Takeover of Health Care http://bit.ly/aWbHjK #hcr"
"230","Secret healthcare conference? Do we have a Congress or a Politburo? http://tinyurl.com/y9bxbvr #tcot #ocra #hcr @gopconference @gopleader"
"231","On health care, the White House isn't listening to the American people who want a fresh start. http://tinyurl.com/yjmorbd #hcr #tcot #gop"
"232","RT @GOPWhip Rank And File Dems Reject Senate Bill, Say It Cannot Pass The House http://j.mp/6Bq0wX #handsoff #hcr #tcot"
"233","HHS doesn't know how much @healthcare will cost http://tinyurl.com/2wh6gf8 @allahpundit #techgop #hcr"
"234","Keep Article 1 Section 7 Clause 2 in mind as the Democrats begin their #hcr push.  http://tinyurl.com/yadjas2 #tcot @Gopconference"
"235","RT @GOPLeader: New York is the 42nd state to introduce legislation that would exempt its citizens from unconstitutional #hcr mandates ht ..."
"236","RT @HouseCommerce: ObamaCare halts the construction of 60 new physician-owned hospitals. http://bit.ly/aoCV2c #tcot #hcr"
"237","WSJ editorial - """"Obamacare at ramming speed"""" http://tinyurl.com/yfcvvk7 #hcr #tcot #gop @gopconference"
"238","The American people demand an up or down vote on Health care http://tinyurl.com/yglz8pz #hcr #tcot #handsoff @gopconference"
"239","Obama medicare mailer short on facts, long on rhetoric http://tinyurl.com/25oh3ba #tcot #hcr #gop #sgp"
"240","House Democrats expect a #hcr vote by week's end. Time to get your #constitutions out, esp. Art. 1 Sec. 7.  http://tinyurl.com/ycyr2ua #tcot"
"241","CMS confirms healthcare bill will raise costs http://tinyurl.com/23gqqk3 #hcr #healthcare #tcot #techgop #gop #tea"
"242","General debate on #hcr about to begin on the House floor- tune in live on @CSPAN #tcot #fb #handsoff #killthebill http://bit.ly/djVUxl"
"243","Watch my latest speech against the Democrats' #hcr plan http://tinyurl.com/yj3oz9y #handsoff #tcot @gopconference"
"244","Watching the summit? take my poll @ www.billsblogpa09.blogspot.com #tcot #gop #hcrsummit"
"245","New video: Behind Closed Doors - What are they trying to hide? http://tinyurl.com/ydcku4a #hcr #readthebill #tcot @gopconference @gopleader"
"246","Question for Spkr Pelosi's 3:00 presser: Will you allow the public and Reps 72 hrs to #readthebill before a vote? #hcr @gopconference #tcot"
"247","Call 4 transparency! I am cosponsor of a bill to have all #hcr debate held open to public http://tinyurl.com/yc3zypu @vernbuchanan #tcot"
"248","RT @RepMikeCoffman: RT @USASpeakingOut BREAKING: GOP�s @RepDaveCamp 2 force vote repealing heart of Obama #hcr law. USA is #SpeakingOut  ..."
"249","RT @whitehouse: Bipartisan Meeting starting back up now. Watch: http://wh.gov/h #hcr"
"250","RT @whitehouse: Obama's #hcr dir Nancy-Ann DeParle answers q's abt his proposal. Learn more &amp; watch live @ 1:45pm http://bit.ly/b506mV"
"251","The health care bill is available - http://docs.house.gov/rules/hr4872/111_hr4872_amndsub.pdf - #hcr"
"252","#HCR theme for #FollowFriday check out @healthreformnow, @RoswellPark, @BNMC. #HHS report on urgency for reform now http://bit.ly/b4bOYB #FF"
"253","Questions about how the #hcr bill will affect you &amp; your family?  Find out with this helpful, interactive calculator http://bit.ly/9hZ47t"
"254","For those who question the need for #HCR: @Reuters: US scores dead last again in healthcare study. http://bit.ly/9VTtD1"
"255","RT @HouseDemocrats: Final set of #healthcare votes has commenced. Watch live: http://bit.ly/bfBuz0 #HCR"
"256","Cheektowaga, Dunkirk�s ECR, EA�s Moog  among 156 NY employers able to keep health ins. for early retirees thx to #HCR http://go.usa.gov/c6R"
